survey,PS1SN-g,PS1SN-r,PS1SN-i,PS1SN-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
PS1SN,17.4326,17.004600500000002,16.8540993,16.7945995,17.452499389648438,17.04010009765625,16.876300811767578,16.833999633789062,335.18625319,0.74285634
PS1SN,18.658399600000003,18.0863991,17.8808002,17.7735004,18.67690086364746,18.116100311279297,17.893999099731445,17.811100006103516,335.22786677,0.78842445
PS1SN,18.6821003,17.459100699999997,16.8504009,16.555700299999998,18.681699752807617,17.478500366210938,16.867599487304688,16.589599609375,335.19729696,0.83293907
PS1SN,18.974800100000003,18.019100199999997,17.628099399999996,17.427499800000003,18.9862003326416,18.040800094604492,17.648799896240234,17.457500457763672,335.21873519,0.88444723
PS1SN,18.9687004,18.2770004,18.0132999,17.8841,18.972400665283203,18.293899536132812,18.030399322509766,17.90880012512207,335.22585142,0.85938966
PS1SN,18.711700399999998,18.185199700000002,17.991300600000002,17.9034004,18.716999053955078,18.21809959411621,18.01849937438965,17.92530059814453,335.18615068,0.93486631
PS1SN,18.742799800000004,18.3040009,18.1571999,18.0986004,18.750099182128906,18.334699630737305,18.194499969482422,18.130300521850586,335.17099033,0.94733421
PS1SN,18.6958008,18.0699997,17.819299700000002,17.694299700000002,18.71109962463379,18.096200942993164,17.839399337768555,17.73819923400879,335.21474678,0.77412061
PS1SN,18.6653996,18.1919003,18.023799899999997,17.950099899999998,18.693599700927734,18.230199813842773,18.044099807739258,17.98270034790039,335.24081373,0.79855477
PS1SN,18.541200600000003,17.9568996,17.7418995,17.6397991,18.554100036621094,17.980300903320312,17.765199661254883,17.66200065612793,335.23386456,0.8700966
PS1SN,18.3335991,17.924699800000003,17.782899899999997,17.724800100000003,18.35300064086914,17.941699981689453,17.806299209594727,17.75119972229004,335.23951561,0.86041716
PS1SN,18.0401001,17.190599399999996,16.838699300000002,16.653999300000002,18.04759979248047,17.2091007232666,16.85700035095215,16.680099487304688,335.21987531,0.91217571
PS1SN,17.8311996,17.3659,17.180299800000004,17.0951004,17.847200393676758,17.39080047607422,17.19930076599121,17.123899459838867,335.22657102,0.99200797
PS1SN,18.674900100000002,17.512800199999997,16.9654007,16.6909008,18.682199478149414,17.54010009765625,16.992300033569336,16.715700149536133,335.32162132,0.86631474
PS1SN,17.7901993,17.1495991,16.8736992,16.7325993,17.788299560546875,17.180700302124023,16.893400192260742,16.75670051574707,335.26421914,0.83876745
PS1SN,18.5811996,17.507200199999996,17.034799600000003,16.7903004,18.60140037536621,17.532499313354492,17.05340003967285,16.821500778198242,335.25668805,0.83581802
PS1SN,17.412000699999997,17.0084,16.8652,16.8082008,17.43090057373047,17.030899047851562,16.888599395751953,16.845800399780273,335.27695287,0.91693755
PS1SN,18.5795002,17.600599300000003,17.2220993,17.033399600000003,18.600900650024414,17.627500534057617,17.244400024414062,17.066299438476562,335.31080864,0.91341597
PS1SN,18.4992008,17.709400199999997,17.359399800000002,17.167299300000003,18.518400192260742,17.736600875854492,17.384000778198242,17.195199966430664,335.31001062,0.91671888
PS1SN,18.219200100000002,17.7243996,17.5414009,17.4601002,18.236400604248047,17.753599166870117,17.566699981689453,17.4906005859375,335.33793039,0.87956191
PS1SN,18.3619003,17.8311005,17.607299800000003,17.4960003,18.381399154663086,17.85379981994629,17.634000778198242,17.53070068359375,335.29022659,0.95332848
PS1SN,18.974800100000003,18.1497993,17.823900199999997,17.654300699999997,18.990400314331055,18.18120002746582,17.849599838256836,17.69409942626953,335.30696899,0.94730568
PS1SN,18.5112,18.0335999,17.8568001,17.7777996,18.51460075378418,18.05389976501465,17.874900817871094,17.803600311279297,335.23153848,0.89890791
PS1SN,18.5174007,18.1310005,17.9888,17.9318008,18.529800415039062,18.153499603271484,18.018699645996094,17.95669937133789,335.33204606,0.8910835
PS1SN,18.5855999,18.2681999,18.1553001,18.1147995,18.5939998626709,18.302400588989258,18.174800872802734,18.14900016784668,335.28971594,0.85934128
PS1SN,18.6173,17.8817005,17.6105995,17.4778004,18.659900665283203,17.909099578857422,17.639799118041992,17.5137996673584,335.20738632,0.97758297
PS1SN,18.543399800000003,17.584299100000003,17.1945,16.9960995,18.56220054626465,17.615699768066406,17.223899841308594,17.011999130249023,335.29771457,0.84166604
PS1SN,17.9941998,17.6807995,17.572599399999998,17.530500399999998,18.008399963378906,17.711999893188477,17.60420036315918,17.5585994720459,335.35307777,0.90423577
PS1SN,18.859399800000002,18.4787998,18.341800699999997,18.291099499999998,18.871400833129883,18.51020050048828,18.37299919128418,18.331899642944336,335.27554638,0.98952234
PS1SN,18.9946003,17.7437,16.877399399999998,16.4626999,19.02910041809082,17.768299102783203,16.901399612426758,16.482099533081055,335.39543446,1.00448728
PS1SN,17.8090992,17.2147999,17.006500199999998,16.9125996,17.82979965209961,17.24850082397461,17.033100128173828,16.938499450683594,335.35034692,0.96987247
PS1SN,17.6238995,17.208999600000002,17.0667992,17.013999899999998,17.635900497436523,17.237699508666992,17.090700149536133,17.031299591064453,335.38242045,1.02038693
PS1SN,17.7458,17.276699100000002,17.1138,17.048900600000003,17.76729965209961,17.294200897216797,17.14259910583496,17.072399139404297,335.37891845,0.95070779
PS1SN,18.279499100000002,17.573799100000002,17.3178997,17.1991997,18.3031005859375,17.598899841308594,17.345600128173828,17.214000701904297,335.427082,0.99598293
PS1SN,18.9724998,18.081399899999997,17.718200699999997,17.5284004,18.984899520874023,18.118600845336914,17.747400283813477,17.560100555419922,335.3122817,1.00229911
PS1SN,18.776699100000002,18.3428001,18.1921997,18.1361008,18.78070068359375,18.370800018310547,18.221399307250977,18.159700393676758,335.38189934,1.02977994
PS1SN,18.7122993,18.3899002,18.2731991,18.234100299999998,18.720399856567383,18.413000106811523,18.30139923095703,18.261899948120117,335.40985843,0.98533257
PS1SN,18.4111004,17.3015995,16.8227005,16.582500500000002,18.42020034790039,17.329200744628906,16.844600677490234,16.611900329589844,335.26426839,1.06470437
PS1SN,17.565599399999996,17.156900399999998,17.019199399999998,16.967100100000003,17.574600219726562,17.183000564575195,17.046499252319336,17.003999710083008,335.34435343,1.10871645
PS1SN,18.0632992,17.644100199999997,17.5002995,17.447599399999998,18.073999404907227,17.6825008392334,17.526100158691406,17.47260093688965,335.3294402,1.07188123
PS1SN,17.674699800000003,17.1040001,16.866300600000002,16.7486992,17.69700050354004,17.137800216674805,16.8927001953125,16.770000457763672,335.44523116,1.03472641
PS1SN,17.8747005,17.337900199999996,17.1476002,17.0667992,17.885299682617188,17.375999450683594,17.176799774169922,17.08650016784668,335.45884166,1.02697669
PS1SN,18.177600899999998,17.5356007,17.293399800000003,17.1823006,18.184900283813477,17.57509994506836,17.321300506591797,17.217100143432617,335.46673987,0.98957467
PS1SN,17.7931995,17.3771992,17.2327003,17.1779003,17.805599212646484,17.40049934387207,17.260700225830078,17.20490074157715,335.45265249,1.05301588
PS1SN,18.232000399999997,17.711500199999996,17.5135002,17.4204998,18.253700256347656,17.736299514770508,17.54400062561035,17.444900512695312,335.38630259,1.11615969
PS1SN,18.857299800000003,18.050300600000003,17.7460995,17.5951996,18.8700008392334,18.08169937133789,17.769500732421875,17.621400833129883,335.40565493,1.02969136
PS1SN,18.0856991,17.6868992,17.5505009,17.5049,18.104900360107422,17.715999603271484,17.57670021057129,17.521499633789062,335.44462358,1.05021111
PS1SN,18.9575996,18.328399700000002,18.078399700000002,17.955600699999998,18.9606990814209,18.35449981689453,18.09670066833496,17.984399795532227,335.45122125,1.05423194
PS1SN,18.7422009,18.4470005,18.349800100000003,18.3201008,18.733400344848633,18.48900032043457,18.384700775146484,18.3439998626709,335.40213404,1.09994033
PS1SN,17.835199399999997,17.2457008,17.0237007,16.926000600000002,17.862499237060547,17.28019905090332,17.05470085144043,16.95240020751953,335.46448183,0.98684217
PS1SN,17.8764,17.408100100000002,17.2276993,17.1502991,17.897600173950195,17.441299438476562,17.25279998779297,17.189899444580078,335.41664528,1.05832733
PS1SN,18.3708,17.8829994,17.684400600000004,17.5951004,18.37849998474121,17.912200927734375,17.710800170898438,17.617900848388672,335.42944412,1.02208831
PS1SN,18.6040993,18.083799399999997,17.888599399999997,17.8034,18.634899139404297,18.12150001525879,17.913700103759766,17.82229995727539,335.48359613,1.00301695
PS1SN,18.718398999999998,18.3236008,18.1821995,18.1401005,18.717100143432617,18.337299346923828,18.2185001373291,18.134199142456055,335.47078409,1.052523
PS1SN,17.9221992,17.2602997,17.0296993,16.926200899999998,17.92099952697754,17.27869987487793,17.044200897216797,16.937000274658203,335.52140988,1.08595693
PS1SN,18.3015995,17.8073997,17.6324005,17.5639992,18.308799743652344,17.832599639892578,17.64940071105957,17.5674991607666,335.55428073,1.07051544
PS1SN,18.457899100000002,17.6459999,17.3526993,17.2198009,18.47369956970215,17.668399810791016,17.353599548339844,17.214000701904297,335.56834566,1.07489551
PS1SN,18.8640003,18.398000699999997,18.2140007,18.140899700000002,18.853300094604492,18.415599822998047,18.221900939941406,18.144399642944336,335.58054483,1.06521656
PS1SN,17.4944,16.986099199999998,16.8062,16.7262993,17.514400482177734,17.015899658203125,16.834800720214844,16.75480079650879,335.16712993,0.42561877
PS1SN,18.8974991,17.910800899999998,17.5090008,17.3034,18.930999755859375,17.939300537109375,17.527099609375,17.34429931640625,335.15771506,0.46545474
PS1SN,18.6487007,17.8794003,17.5765991,17.4230995,18.6643009185791,17.909099578857422,17.607099533081055,17.457300186157227,335.19860066,0.45691825
PS1SN,18.2574005,17.6215,17.3869991,17.2770004,18.279399871826172,17.659000396728516,17.42020034790039,17.298900604248047,335.15768623,0.65522949
PS1SN,18.5373993,17.7098999,17.3859005,17.2234993,18.55660057067871,17.74489974975586,17.41029930114746,17.245899200439453,335.17724364,0.49514112
PS1SN,18.8307991,17.5436993,16.8579998,16.5160999,18.856700897216797,17.578399658203125,16.881200790405273,16.55139923095703,335.23022323,0.70270984
PS1SN,18.3733997,17.280799899999998,16.8062992,16.559299499999998,18.40329933166504,17.312299728393555,16.827899932861328,16.586999893188477,335.23649788,0.63940816
PS1SN,18.8125992,17.611099199999998,17.031799300000003,16.7420006,18.833200454711914,17.64900016784668,17.063499450683594,16.779399871826172,335.24581998,0.54144746
PS1SN,17.6695995,17.145500199999997,16.9433002,16.852199600000002,17.675100326538086,17.18199920654297,16.966400146484375,16.88990020751953,335.19197963,0.5224404
PS1SN,18.1208,17.667499499999998,17.5133991,17.4515991,18.143299102783203,17.699600219726562,17.543100357055664,17.510400772094727,335.20132064,0.54621538
PS1SN,18.5722008,18.0685005,17.863500600000002,17.7693005,18.596200942993164,18.09440040588379,17.895200729370117,17.826900482177734,335.17882597,0.6357389
PS1SN,18.228399300000003,17.8467007,17.7133999,17.664699600000002,18.239299774169922,17.8710994720459,17.748300552368164,17.701099395751953,335.19326161,0.6232839
PS1SN,18.521799100000003,17.8068008,17.5247993,17.3845005,18.53529930114746,17.8356990814209,17.552099227905273,17.40959930419922,335.21329385,0.72680528
PS1SN,18.8808002,18.5569992,18.440399199999998,18.3987007,18.945600509643555,18.61910057067871,18.480899810791016,18.466999053955078,335.19847359,0.55202803
PS1SN,17.5664005,17.0662994,16.889499700000002,16.8127995,17.593900680541992,17.101600646972656,16.9148006439209,16.849199295043945,335.20293042,0.6832627
PS1SN,17.379499399999997,16.979799300000003,16.8272991,16.7621994,17.403600692749023,17.003799438476562,16.849700927734375,16.78849983215332,335.25881639,0.61590791
PS1SN,18.8656998,17.7010002,17.1833992,16.8999996,18.79319953918457,17.722900390625,17.191499710083008,16.922000885009766,335.24397195,0.67359717
PS1SN,18.4748993,17.5597992,17.2422009,17.083799399999997,18.502599716186523,17.584400177001953,17.26740074157715,17.118999481201172,335.20661446,0.72477216
PS1SN,18.538200399999997,17.847299600000003,17.589300199999997,17.457399399999996,18.545000076293945,17.87779998779297,17.621200561523438,17.505800247192383,335.29105158,0.5233949
PS1SN,18.9466991,17.7695007,17.2145004,16.9319992,18.86009979248047,17.800399780273438,17.239099502563477,16.9596004486084,335.25499725,0.66386618
PS1SN,18.296199800000004,18.0951996,18.0674,18.0736008,18.315200805664062,18.127700805664062,18.0802001953125,18.106599807739258,335.2510196,0.71359211
PS1SN,18.8106003,17.7175999,17.2434006,17.0020008,18.8257999420166,17.750699996948242,17.260299682617188,17.027299880981445,335.28412955,0.67256374
PS1SN,17.8897991,17.393999100000002,17.215499899999998,17.1334,17.910900115966797,17.43429946899414,17.238100051879883,17.16990089416504,335.27440517,0.67386357
PS1SN,17.964099899999997,17.339700699999998,17.093200699999997,16.971000699999998,17.979999542236328,17.375099182128906,17.113399505615234,17.009000778198242,335.30319456,0.6532351
PS1SN,18.2241001,17.7693996,17.6131992,17.5450993,18.24090003967285,17.799999237060547,17.63319969177246,17.605499267578125,335.33350941,0.55844059
PS1SN,17.8187008,17.4062996,17.2726002,17.2201004,17.84309959411621,17.443599700927734,17.293500900268555,17.256399154663086,335.23487301,0.75205669
PS1SN,18.3640995,18.0678997,17.9762993,17.9430008,18.38680076599121,18.08930015563965,18.003299713134766,17.965900421142578,335.24731102,0.74505783
PS1SN,18.922500600000003,18.050300600000003,17.715200399999997,17.541099499999998,18.940799713134766,18.093000411987305,17.735300064086914,17.575899124145508,335.28728884,0.69944258
PS1SN,18.979499800000003,18.2861996,18.0149002,17.8785,18.99090003967285,18.31089973449707,18.037200927734375,17.912399291992188,335.34614031,0.79287594
PS1SN,17.8729,17.2709999,17.0438004,16.9365997,17.862600326538086,17.285499572753906,17.06410026550293,16.965299606323242,335.50361843,0.7047959
PS1SN,18.4932995,18.0667,17.9143009,17.8511009,18.517099380493164,18.108699798583984,17.941299438476562,17.86949920654297,335.45325238,0.65007389
PS1SN,18.6485004,17.4974995,16.970899600000003,16.6970005,18.674800872802734,17.52429962158203,16.99850082397461,16.715999603271484,335.48214723,0.73497568
PS1SN,18.289800600000003,17.4825993,17.177,17.0198002,18.30389976501465,17.51689910888672,17.20170021057129,17.05430030822754,335.31015843,0.70839002
PS1SN,17.5860996,17.1525002,16.988700899999998,16.9188004,17.621999740600586,17.17729949951172,17.013700485229492,16.94529914855957,335.49176636,0.79426211
PS1SN,17.8297997,17.3124008,17.1180992,17.0226002,17.847200393676758,17.346500396728516,17.139699935913086,17.04669952392578,335.28465549,0.77379233
PS1SN,17.7611008,17.3136997,17.156900399999998,17.0890007,17.77560043334961,17.341899871826172,17.177499771118164,17.11870002746582,335.35518618,0.85893092
PS1SN,18.2120991,17.6320992,17.408300399999998,17.3020992,18.2322998046875,17.654199600219727,17.437999725341797,17.32900047302246,335.46886773,0.73130006
PS1SN,17.9452991,17.5063,17.349500699999997,17.2889004,17.960500717163086,17.533700942993164,17.371000289916992,17.309099197387695,335.47362507,0.82301612
PS1SN,18.535800899999998,17.8332005,17.574699399999997,17.444000199999998,18.566299438476562,17.86720085144043,17.598400115966797,17.46980094909668,335.29622444,0.72113245
PS1SN,17.716899899999998,17.4176998,17.3195,17.2842007,17.729400634765625,17.445899963378906,17.341400146484375,17.320899963378906,335.45630258,0.76352446
PS1SN,17.781000100000004,17.4381008,17.3181,17.2709007,17.797800064086914,17.46139907836914,17.336700439453125,17.29509925842285,335.41601105,0.79602071
PS1SN,18.0561008,17.6460991,17.5077991,17.4526997,18.083900451660156,17.66320037841797,17.521099090576172,17.466299057006836,335.36737933,0.75786439
PS1SN,18.4517994,17.8817005,17.6532993,17.5398998,18.46190071105957,17.9158992767334,17.671899795532227,17.548599243164062,335.40014953,0.84270839
PS1SN,18.5298996,17.944000199999998,17.711900699999997,17.5923996,18.557100296020508,17.988000869750977,17.734500885009766,17.627599716186523,335.39613412,0.68697734
PS1SN,18.737400100000002,18.0298004,17.7710991,17.6382008,18.75659942626953,18.069299697875977,17.788299560546875,17.677099227905273,335.28452447,0.74533413
PS1SN,18.3348007,17.597299600000003,17.3232002,17.1875992,18.35219955444336,17.62689971923828,17.345600128173828,17.214000701904297,335.30533733,0.8204459
PS1SN,18.521499600000002,17.984100299999998,17.7900009,17.6998997,18.54159927368164,18.012300491333008,17.813600540161133,17.705799102783203,335.43321874,0.82523606
PS1SN,18.8675003,18.205200199999997,17.955999399999996,17.8363991,18.878299713134766,18.229299545288086,17.98310089111328,17.869699478149414,335.47256141,0.71040602
PS1SN,18.840599100000002,18.352100399999998,18.145399100000002,18.0400009,18.850400924682617,18.39459991455078,18.16230010986328,18.06290054321289,335.34278768,0.7246789
PS1SN,18.5821991,18.0667,17.8782997,17.794799800000003,18.594499588012695,18.10300064086914,17.911500930786133,17.81760025024414,335.44175056,0.77394189
PS1SN,18.748300600000004,18.331499100000002,18.168500899999998,18.097000100000002,18.773300170898438,18.362499237060547,18.193700790405273,18.12220001220703,335.44457932,0.70316936
PS1SN,18.9608994,18.0431004,17.6854992,17.4988003,18.981199264526367,18.080400466918945,17.70159912109375,17.52560043334961,335.33092756,0.70961846
PS1SN,18.6573009,18.031601000000002,17.7770996,17.6457996,18.692800521850586,18.056900024414062,17.793699264526367,17.66939926147461,335.40863873,0.73982153
PS1SN,18.392499899999997,18.1142998,18.024400699999997,17.9969997,18.381399154663086,18.13949966430664,18.054000854492188,18.008499145507812,335.46901672,0.80101798
PS1SN,17.855800600000002,17.5368996,17.430700299999998,17.3924007,17.88290023803711,17.5718994140625,17.461200714111328,17.417699813842773,335.50335882,0.75561424
PS1SN,17.6993999,17.132299399999997,16.9342003,16.8491001,17.716899871826172,17.174299240112305,16.95840072631836,16.865100860595703,335.44534534,0.93675476
PS1SN,17.9076996,17.4002991,17.2187996,17.1415005,17.908300399780273,17.437299728393555,17.241300582885742,17.171100616455078,335.47561417,0.8814142
PS1SN,18.9218006,17.9923,17.5279007,17.274200399999998,18.962099075317383,18.01609992980957,17.549999237060547,17.29560089111328,335.50940227,0.8961745
PS1SN,18.2357006,17.612199800000003,17.3759003,17.262300500000002,18.243900299072266,17.637100219726562,17.396499633789062,17.2893009185791,335.47159608,0.88894744
PS1SN,18.224300399999997,17.7886009,17.6287003,17.573799100000002,18.23550033569336,17.818099975585938,17.660400390625,17.603099822998047,335.54796373,0.77239122
PS1SN,18.7388,18.0366001,17.7611008,17.6198006,18.762800216674805,18.049999237060547,17.776100158691406,17.64299964904785,335.48651,0.9339085
PS1SN,18.839199100000002,18.171600299999998,17.9116001,17.7854004,18.90959930419922,18.19930076599121,17.941999435424805,17.804100036621094,335.52670722,0.79251007
PS1SN,18.872699700000002,18.1800995,17.896499600000002,17.7521,18.894699096679688,18.2091007232666,17.91939926147461,17.772600173950195,335.43602696,0.89327478
PS1SN,18.5438004,18.0625,17.8612995,17.766700699999998,18.565099716186523,18.082599639892578,17.88909912109375,17.76460075378418,335.51761351,0.85386379
PS1SN,18.2591,17.927,17.805700299999998,17.7651005,18.267799377441406,17.954500198364258,17.837200164794922,17.803800582885742,335.55227601,0.75840687
PS1SN,18.0067005,17.1415005,16.825199100000003,16.6721992,18.034400939941406,17.172000885009766,16.84600067138672,16.695499420166016,335.51848926,0.96224379
PS1SN,18.993200299999998,17.7588005,17.114200600000004,16.7861996,19.016700744628906,17.791400909423828,17.132999420166016,16.809099197387695,335.57435875,0.8756737
PS1SN,17.9405003,17.326099399999997,17.0979996,16.9906998,17.973400115966797,17.35460090637207,17.124500274658203,17.011199951171875,335.57990762,0.86969501
PS1SN,18.1329994,17.413400699999997,17.108699800000004,16.9437008,18.14739990234375,17.436800003051758,17.12929916381836,16.96430015563965,335.52580696,0.97740165
PS1SN,18.3829994,17.671100600000003,17.3957996,17.259899100000002,18.409500122070312,17.702499389648438,17.41550064086914,17.269100189208984,335.62180786,0.82210334
PS1SN,18.0862007,17.6117001,17.4442005,17.3761997,18.112499237060547,17.633899688720703,17.469600677490234,17.396499633789062,335.60025731,0.86021665
PS1SN,18.719200100000002,17.9330997,17.632,17.485799800000002,18.73780059814453,17.957000732421875,17.651599884033203,17.502399444580078,335.548239,0.88309311
PS1SN,18.324800500000002,17.959199899999998,17.8330994,17.790700899999997,18.350299835205078,17.982799530029297,17.861000061035156,17.777000427246094,335.58897899,0.8339367
PS1SN,17.5037994,17.030898999999998,16.8766003,16.8220997,17.533300399780273,17.056100845336914,16.90130043029785,16.826200485229492,335.61819693,0.9153719
PS1SN,17.5137005,17.085399600000002,16.9300003,16.873300600000004,17.53219985961914,17.10810089111328,16.951099395751953,16.881999969482422,335.61614899,0.94750421
PS1SN,16.149000199999996,16.5109997,16.849199300000002,17.100799600000002,16.14189910888672,16.522499084472656,16.86709976196289,17.115800857543945,335.66121145,0.85692525
PS1SN,18.3511009,17.6865005,17.4318008,17.3164005,18.368600845336914,17.705799102783203,17.440200805664062,17.331100463867188,335.57855208,0.99798228
PS1SN,18.107000399999997,17.6305008,17.460399600000002,17.394199399999998,18.13010025024414,17.641199111938477,17.481399536132812,17.40329933166504,335.6324413,0.89824989
PS1SN,18.8125,18.283100100000002,18.0960999,18.0247993,18.82830047607422,18.298099517822266,18.116899490356445,18.034299850463867,335.59281024,0.98573702
PS1SN,18.8290997,17.569299700000002,16.8617001,16.5179005,18.844999313354492,17.597400665283203,16.86680030822754,16.522199630737305,335.54707963,1.02105666
PS1SN,17.765899700000002,17.2520008,17.0674992,16.9892998,17.78619956970215,17.2637996673584,17.075899124145508,17.008399963378906,335.56675278,1.02757068
PS1SN,17.7175999,17.4416008,17.354999499999998,17.3393993,17.765199661254883,17.472000122070312,17.388599395751953,17.38290023803711,335.56360822,1.01375713
PS1SN,17.6154003,17.406799300000003,17.3614998,17.3537998,17.370500564575195,17.232799530029297,17.296600341796875,17.454700469970703,335.55958144,1.01663943
PS1SN,17.824800500000002,17.4347,17.296899800000002,17.2493992,17.86240005493164,17.45490074157715,17.31060028076172,17.26460075378418,335.56675232,1.03900339
PS1SN,17.658199300000003,17.168399800000003,16.9775009,16.921899800000002,17.641300201416016,17.17620086669922,17.003999710083008,16.927799224853516,335.5789202,1.04597194
PS1SN,18.517499899999997,18.081399899999997,17.907100699999997,17.827499399999997,18.536300659179688,18.116100311279297,17.932100296020508,17.837600708007812,335.15264354,0.23972614
PS1SN,18.404499100000002,18.0028,17.862699499999998,17.8071995,18.426300048828125,18.03219985961914,17.884899139404297,17.83530044555664,335.16969503,0.24000547
PS1SN,18.5769005,17.389999399999997,16.833999600000002,16.5620995,18.595300674438477,17.413999557495117,16.8612003326416,16.59269905090332,335.14486616,0.28132333
PS1SN,18.3299007,17.6758995,17.4291,17.3069,18.33209991455078,17.706899642944336,17.451400756835938,17.34280014038086,335.18950951,0.35460681
PS1SN,17.9853992,17.589099899999997,17.430299800000004,17.3561993,18.008399963378906,17.616100311279297,17.452999114990234,17.392099380493164,335.1863342,0.35313941
PS1SN,18.2667999,17.256799700000002,16.843200699999997,16.632200199999996,18.284799575805664,17.285900115966797,16.868499755859375,16.668399810791016,335.18218072,0.39084656
PS1SN,18.2786999,17.646600699999997,17.4174004,17.3075008,18.29960060119629,17.675500869750977,17.447399139404297,17.34149932861328,335.17132056,0.4046046
PS1SN,17.5610008,17.2558002,17.1529007,17.1172009,17.572599411010742,17.28230094909668,17.179800033569336,17.145599365234375,335.26287451,0.34723788
PS1SN,17.414199800000002,16.958000199999997,16.7893009,16.7157993,17.433000564575195,16.991100311279297,16.813800811767578,16.75189971923828,335.20654913,0.37109221
PS1SN,18.1723995,17.817100500000002,17.6942005,17.6480999,18.18400001525879,17.855499267578125,17.717199325561523,17.68670082092285,335.3059835,0.34038636
PS1SN,18.0417995,17.491399800000003,17.2695999,17.1611004,18.04680061340332,17.524200439453125,17.292400360107422,17.204599380493164,335.24217349,0.34554523
PS1SN,18.2693996,17.7733994,17.591899899999998,17.5105,18.27389907836914,17.816099166870117,17.617900848388672,17.53580093383789,335.26871806,0.27833543
PS1SN,18.396600699999997,17.8712997,17.6828003,17.594600699999997,18.399799346923828,17.905500411987305,17.69879913330078,17.62969970703125,335.31588269,0.26196956
PS1SN,18.961900699999997,18.2035007,17.8745995,17.7015991,18.968599319458008,18.235300064086914,17.888399124145508,17.728200912475586,335.260635,0.33424003
PS1SN,17.7595005,17.3451004,17.2019005,17.1455994,17.778499603271484,17.37470054626465,17.22909927368164,17.18239974975586,335.27949771,0.35974878
PS1SN,17.841600399999997,17.394899399999996,17.223199800000003,17.146499600000002,17.85890007019043,17.424299240112305,17.254100799560547,17.180500030517578,335.2860363,0.36508807
PS1SN,17.6756001,17.1362,16.9335995,16.8390007,17.686100006103516,17.174100875854492,16.95039939880371,16.88129997253418,335.31391594,0.2477221
PS1SN,18.0018997,17.5188007,17.3525009,17.2777996,18.01259994506836,17.544700622558594,17.372800827026367,17.323299407958984,335.32599122,0.29123073
PS1SN,18.466899899999998,17.8882008,17.6487007,17.5282993,18.492599487304688,17.935100555419922,17.675399780273438,17.55299949645996,335.29775261,0.28779986
PS1SN,18.9556999,18.5680008,18.4291,18.3764,18.954700469970703,18.611099243164062,18.456600189208984,18.382999420166016,335.35061073,0.32431253
PS1SN,18.754499399999997,18.1959,17.9580994,17.8397999,18.763999938964844,18.222400665283203,17.98240089416504,17.884000778198242,335.2370675,0.43909459
PS1SN,18.8178997,18.4543991,18.3271008,18.276699100000002,18.838300704956055,18.48819923400879,18.357900619506836,18.338499069213867,335.27072598,0.48508651
PS1SN,18.950300199999997,18.395299899999998,18.1839008,18.0870991,18.983800888061523,18.438100814819336,18.216699600219727,18.1205997467041,335.31461769,0.42598526
PS1SN,18.6667004,18.0196991,17.7745991,17.656601000000002,18.689699172973633,18.055599212646484,17.800500869750977,17.69879913330078,335.33007934,0.42814682
PS1SN,17.7411003,17.085300399999998,16.826099399999997,16.6938992,17.765499114990234,17.108800888061523,16.84819984436035,16.724599838256836,335.41767191,0.55371365
PS1SN,18.4920006,17.4244003,16.9648991,16.7236996,18.509300231933594,17.45680046081543,16.983999252319336,16.75189971923828,335.3573531,0.52352935
PS1SN,17.2423,16.919000600000004,16.8050003,16.7604008,17.255599975585938,16.94879913330078,16.832799911499023,16.789100646972656,335.42774748,0.48936785
PS1SN,17.935100600000002,17.220899600000003,16.9444008,16.7978992,17.954500198364258,17.24679946899414,16.969499588012695,16.828500747680664,335.40225865,0.46999577
PS1SN,17.8619003,17.363599800000003,17.1418991,17.0273991,17.874099731445312,17.393299102783203,17.165800094604492,17.0575008392334,335.5164242,0.43999851
PS1SN,18.610300100000003,17.737300899999997,17.412000699999997,17.2469997,18.6156005859375,17.765899658203125,17.4335994720459,17.27549934387207,335.46793179,0.5291251
PS1SN,18.6550999,17.913299600000002,17.6284008,17.4843006,18.664600372314453,17.937400817871094,17.655099868774414,17.519500732421875,335.49223939,0.43678039
PS1SN,18.3605995,17.9228992,17.754600500000002,17.6809006,18.367700576782227,17.95509910583496,17.779199600219727,17.697500228881836,335.48023068,0.50508907
PS1SN,18.726699800000002,18.1233997,17.860000600000003,17.7243996,18.74410057067871,18.14929962158203,17.89069938659668,17.75790023803711,335.48098404,0.49650514
PS1SN,18.6366997,18.034299899999997,17.8106003,17.7015991,18.667200088500977,18.073200225830078,17.831899642944336,17.73940086364746,335.41453411,0.52444086
PS1SN,18.641099899999997,18.1662998,17.9948006,17.918300600000002,18.667400360107422,18.17970085144043,18.018299102783203,17.949399948120117,335.53055447,0.45139273
PS1SN,18.7511997,18.3843002,18.2542,18.201999700000002,18.775299072265625,18.41309928894043,18.28260040283203,18.219600677490234,335.38085855,0.568032
PS1SN,18.928800600000002,18.7479992,18.747100800000002,18.7346001,18.942399978637695,18.792499542236328,18.766300201416016,18.75550079345703,335.43165355,0.41562095
PS1SN,18.8122997,17.8782997,17.488500600000002,17.277700399999997,18.822099685668945,17.903499603271484,17.501800537109375,17.310699462890625,335.38404298,0.58028903
PS1SN,17.861400600000003,17.1756001,16.927,16.8076,17.873300552368164,17.2052001953125,16.95240020751953,16.837799072265625,335.36499135,0.32369422
