survey,SNLS-g,SNLS-r,SNLS-i,SNLS-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,SNLS-g_AV,SNLS-r_AV,SNLS-i_AV,SNLS-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
SNLS,16.8887,16.6163,16.539,16.54,16.9096,16.6346,16.5405,16.5603,150.333,2.01818,0.0563223,0.0397562,0.0291119,0.0227377,0.0571944,0.0404868,0.0299314,0.0236385
SNLS,16.8734,16.4664,16.3222,16.2841,16.8738,16.4817,16.3361,16.3017,150.318,2.19849,0.0484473,0.0341975,0.0250414,0.0195585,0.0491974,0.0348259,0.0257464,0.0203333
SNLS,17.0443,16.6352,16.5067,16.4733,17.0481,16.6556,16.516,16.4807,150.039,2.11619,0.057284,0.040435,0.029609,0.0231259,0.058171,0.0411781,0.0304425,0.0240421
SNLS,17.2398,16.6031,16.363,16.2624,17.2645,16.6291,16.3875,16.2973,150.044,2.18306,0.0589254,0.0415936,0.0304574,0.0237886,0.0598377,0.042358,0.0313147,0.024731
SNLS,16.7774,16.4164,16.2962,16.2648,16.7864,16.4348,16.3016,16.28,149.847,2.07192,0.0631678,0.0445882,0.0326502,0.0255013,0.0641459,0.0454076,0.0335693,0.0265115
SNLS,16.5821,16.2405,16.1371,16.1125,16.528,16.2363,16.1423,16.1282,149.627,2.0044,0.0594147,0.041939,0.0307103,0.0239861,0.0603346,0.0427097,0.0315748,0.0249363
SNLS,16.8134,16.3688,16.2236,16.1729,16.8185,16.3793,16.2309,16.1911,149.712,2.13106,0.059707,0.0421454,0.0308614,0.0241041,0.0606315,0.0429199,0.0317301,0.025059
SNLS,17.1778,16.4881,16.2325,16.1259,17.2054,16.5147,16.261,16.1578,150.334,1.82708,0.057063,0.040279,0.0294947,0.0230367,0.0579465,0.0410192,0.030325,0.0239493
SNLS,16.9289,16.2296,15.9463,15.8213,16.9567,16.2542,15.9667,15.8623,150.341,1.85438,0.0578143,0.0408093,0.0298831,0.02334,0.0587095,0.0415593,0.0307243,0.0242647
SNLS,16.9117,16.4844,16.3303,16.2896,16.9155,16.5031,16.3393,16.312,150.27,1.7514,0.057412,0.0405254,0.0296752,0.0231776,0.058301,0.0412701,0.0305105,0.0240958
SNLS,16.9331,16.5939,16.4747,16.4545,16.9299,16.6085,16.4792,16.4718,150.252,1.77673,0.0564926,0.0398764,0.0291999,0.0228064,0.0573673,0.0406092,0.0300219,0.0237099
SNLS,17.2304,16.5349,16.286,16.1803,17.2643,16.5593,16.3007,16.2055,149.972,1.79089,0.0610725,0.0431092,0.0315672,0.0246554,0.0620182,0.0439014,0.0324558,0.0256321
SNLS,16.9679,16.7312,16.6602,16.6569,16.9684,16.7461,16.6664,16.66,150.009,1.94847,0.0557878,0.0393789,0.0288356,0.0225219,0.0566516,0.0401026,0.0296473,0.0234141
SNLS,17.1859,16.5137,16.2587,16.1502,17.2171,16.5454,16.268,16.1779,149.964,1.90246,0.0603501,0.0425993,0.0311938,0.0243637,0.0612845,0.0433821,0.0320719,0.0253289
SNLS,17.1032,16.6853,16.5424,16.503,17.1114,16.7051,16.5538,16.5288,150.041,1.91567,0.0548434,0.0387123,0.0283475,0.0221406,0.0556926,0.0394237,0.0291454,0.0230178
SNLS,16.8731,16.1562,15.8751,15.751,16.8863,16.1821,15.895,15.7807,149.921,1.7993,0.0646915,0.0456638,0.0334378,0.0261164,0.0656932,0.0465029,0.034379,0.027151
SNLS,16.7246,16.0856,15.8375,15.7217,16.7354,16.1079,15.8426,15.7538,149.63,1.73646,0.0603123,0.0425726,0.0311742,0.0243485,0.0612462,0.043355,0.0320518,0.0253131
SNLS,16.946,16.5613,16.4411,16.4111,16.9499,16.5668,16.4392,16.4236,149.692,1.79401,0.0628875,0.0443904,0.0325053,0.0253881,0.0638612,0.0452061,0.0334203,0.0263939
SNLS,16.9818,16.396,16.1874,16.0986,16.9843,16.4189,16.2032,16.1373,150.521,2.64091,0.0575388,0.0406149,0.0297407,0.0232288,0.0584298,0.0413613,0.0305779,0.0241491
SNLS,17.0211,16.4982,16.3321,16.2543,17.0401,16.5263,16.3428,16.285,149.652,2.47622,0.062355,0.0440145,0.0322301,0.0251731,0.0633205,0.0448233,0.0331373,0.0261704
SNLS,16.9165,16.6649,16.5837,16.5752,16.9204,16.6756,16.5927,16.5975,150.319,2.41977,0.0582449,0.0411133,0.0301056,0.0235139,0.0591467,0.0418688,0.0309531,0.0244454
SNLS,17.3372,16.6405,16.33,16.1866,17.3567,16.6603,16.3557,16.2139,149.833,2.25869,0.0604222,0.0426502,0.031231,0.0243929,0.0613578,0.043434,0.0321102,0.0253592
SNLS,16.9369,16.5359,16.3817,16.3405,16.945,16.5482,16.3946,16.3471,150.175,2.07979,0.0527951,0.0372665,0.0272887,0.0213137,0.0536126,0.0379513,0.0280569,0.0221581
SNLS,17.0055,16.523,16.3277,16.2539,17.0141,16.5324,16.3396,16.2708,150.587,1.82708,0.0622835,0.0439641,0.0321931,0.0251443,0.0632479,0.044772,0.0330994,0.0261404
SNLS,17.0921,16.4324,16.1923,16.0994,17.1186,16.4619,16.211,16.1359,150.235,1.7147,0.0592845,0.0418471,0.030643,0.0239335,0.0602024,0.0426161,0.0315056,0.0248817
SNLS,16.8428,16.1827,15.9448,15.8453,16.8595,16.2032,15.9599,15.8667,149.786,1.78676,0.064729,0.0456903,0.0334572,0.0261316,0.0657313,0.0465299,0.034399,0.0271668
SNLS,17.0526,16.4135,16.1478,16.0279,17.0684,16.4391,16.1598,16.0505,149.832,1.84583,0.0638057,0.0450385,0.0329799,0.0257588,0.0647937,0.0458662,0.0339083,0.0267793
SNLS,17.142,16.5799,16.3965,16.3294,17.1573,16.6055,16.4091,16.3506,150.051,1.93505,0.0544412,0.0384284,0.0281396,0.0219783,0.0552842,0.0391346,0.0289317,0.022849
SNLS,17.0162,16.4693,16.2867,16.2241,17.0274,16.4947,16.2974,16.2262,149.948,1.75366,0.0592162,0.0417989,0.0306077,0.023906,0.0601331,0.042567,0.0314693,0.024853
SNLS,17.0181,16.5395,16.3542,16.284,17.0305,16.5584,16.3744,16.3164,150.496,2.31279,0.0497282,0.0351016,0.0257035,0.0200756,0.0504981,0.0357466,0.0264271,0.0208709
SNLS,17.12,16.5811,16.3706,16.2868,17.1407,16.6032,16.3927,16.3139,149.779,2.01827,0.0577899,0.0407921,0.0298704,0.0233302,0.0586847,0.0415417,0.0307113,0.0242544
SNLS,17.0288,16.392,16.1614,16.067,17.0449,16.4233,16.1791,16.091,150.204,2.16331,0.0499416,0.0352523,0.0258138,0.0201618,0.0507149,0.0359001,0.0265405,0.0209605
SNLS,17.0696,16.6955,16.5669,16.5283,17.069,16.7094,16.573,16.5424,150.505,2.27628,0.0494633,0.0349147,0.0255666,0.0199687,0.0502292,0.0355563,0.0262863,0.0207598
SNLS,16.8403,16.1821,15.9245,15.8163,16.8597,16.2059,15.9382,15.8434,150.376,1.79001,0.0565106,0.0398891,0.0292092,0.0228137,0.0573856,0.0406221,0.0300314,0.0237175
SNLS,16.6058,16.2656,16.154,16.1423,16.6001,16.2783,16.1668,16.1592,150.263,1.81324,0.0561836,0.0396583,0.0290402,0.0226817,0.0570535,0.0403871,0.0298577,0.0235803
SNLS,17.6584,17.3887,17.297,17.2841,17.6643,17.3936,17.2929,17.2948,149.725,1.70584,0.0656302,0.0463264,0.033923,0.0264954,0.0666464,0.0471777,0.0348779,0.027545
SNLS,17.8112,17.2072,16.9353,16.8086,17.8441,17.2442,16.96,16.8492,150.608,1.94874,0.0577448,0.0407603,0.0298472,0.023312,0.058639,0.0415094,0.0306874,0.0242355
SNLS,17.973,17.7296,17.6414,17.6265,17.9741,17.7421,17.6485,17.628,150.586,2.05987,0.0525053,0.0370619,0.027139,0.0211968,0.0533183,0.037743,0.0279029,0.0220365
SNLS,17.2913,16.8044,16.6385,16.5833,17.3071,16.8241,16.6371,16.5931,149.752,2.40126,0.0637662,0.0450106,0.0329595,0.0257429,0.0647536,0.0458378,0.0338873,0.0267627
SNLS,17.3582,16.9916,16.8746,16.8431,17.35,17.0094,16.8815,16.8568,150.177,2.47605,0.0559259,0.0394764,0.028907,0.0225777,0.0567918,0.0402018,0.0297207,0.0234721
SNLS,17.2144,16.7709,16.6247,16.581,17.2229,16.7924,16.6399,16.6092,150.436,2.48234,0.0592879,0.0418495,0.0306447,0.0239349,0.0602059,0.0426186,0.0315074,0.0248831
SNLS,17.8795,17.1974,16.9586,16.8521,17.8889,17.2205,16.9705,16.8886,150.217,2.52773,0.058107,0.041016,0.0300344,0.0234582,0.0590067,0.0417697,0.0308798,0.0243875
SNLS,18.9274,18.5399,18.4103,18.3684,18.9367,18.5475,18.3982,18.3867,150.254,2.55908,0.0606543,0.042814,0.031351,0.0244865,0.0615934,0.0436008,0.0322335,0.0254566
SNLS,18.5983,18.1773,18.0069,17.9365,18.6095,18.1634,18.023,17.9548,150.27,2.56129,0.0621845,0.0438941,0.0321419,0.0251043,0.0631473,0.0447008,0.0330467,0.0260988
SNLS,17.9051,17.4322,17.2487,17.1682,17.9117,17.453,17.2679,17.1989,150.191,2.59684,0.0534281,0.0377133,0.0276159,0.0215693,0.0542554,0.0384063,0.0283933,0.0224238
SNLS,18.9866,18.4855,18.3183,18.2505,18.9863,18.4886,18.3242,18.2318,150.181,2.61294,0.0530326,0.0374341,0.0274115,0.0214096,0.0538538,0.038122,0.0281832,0.0222578
SNLS,17.5927,17.1532,16.9972,16.9558,17.5905,17.1639,17.0179,16.9802,149.672,2.61916,0.0596024,0.0420716,0.0308073,0.0240619,0.0605253,0.0428447,0.0316745,0.0250151
SNLS,17.6287,16.9291,16.6067,16.4431,17.6501,16.9564,16.6431,16.4823,150.19,2.62515,0.0536857,0.0378951,0.0277491,0.0216733,0.054517,0.0385915,0.0285302,0.0225319
SNLS,18.7257,18.1801,17.9969,17.9134,18.7188,18.2123,18.0076,17.9353,150.278,2.63168,0.058812,0.0415136,0.0303988,0.0237428,0.0597227,0.0422765,0.0312545,0.0246834
SNLS,18.6414,18.1827,18.0268,17.9624,18.648,18.2054,18.056,18.0006,150.205,2.63516,0.0546446,0.038572,0.0282447,0.0220604,0.0554908,0.0392808,0.0290398,0.0229344
SNLS,18.48,18.1893,18.0953,18.072,18.475,18.1939,18.0959,18.1086,150.182,2.63707,0.054015,0.0381275,0.0279193,0.0218062,0.0548513,0.0388282,0.0287052,0.0226701
SNLS,18.8998,18.6318,18.542,18.5153,18.8852,18.652,18.5648,18.5123,150.256,2.63985,0.05738,0.0405028,0.0296586,0.0231647,0.0582684,0.0412471,0.0304935,0.0240824
SNLS,16.8461,16.4522,16.3047,16.2648,16.8542,16.4629,16.3175,16.2887,150.578,2.4533,0.056018,0.0395414,0.0289546,0.0226149,0.0568854,0.0402681,0.0297697,0.0235108
SNLS,16.7577,16.4155,16.3154,16.299,16.7631,16.4321,16.3258,16.3073,149.998,2.33819,0.0569141,0.0401739,0.0294178,0.0229766,0.0577954,0.0409122,0.0302459,0.0238869
SNLS,17.1528,16.6609,16.4538,16.3692,17.1601,16.6722,16.4743,16.4037,150.219,2.48123,0.0580671,0.0409878,0.0300138,0.0234421,0.0589662,0.041741,0.0308586,0.0243708
SNLS,18.3538,17.7829,17.5756,17.4965,18.367,17.8047,17.596,17.5125,149.848,1.9497,0.0605616,0.0427486,0.0313031,0.0244491,0.0614993,0.0435341,0.0321843,0.0254177
SNLS,18.1437,17.5631,17.3577,17.2618,18.1563,17.5918,17.3722,17.3003,149.71,2.71174,0.0621696,0.0438837,0.0321343,0.0250983,0.0631323,0.0446901,0.0330388,0.0260926
SNLS,18.1921,17.8579,17.7478,17.7291,18.1987,17.8714,17.7655,17.7446,149.777,1.93936,0.0604357,0.0426597,0.031238,0.0243983,0.0613715,0.0434437,0.0321174,0.0253649
SNLS,18.6906,18.4288,18.3306,18.3124,18.7012,18.4455,18.3578,18.3391,149.745,1.68524,0.0679663,0.0479753,0.0351304,0.0274385,0.0690187,0.048857,0.0361194,0.0285255
SNLS,18.118,17.3715,17.095,16.9775,18.1374,17.4105,17.1319,17.013,149.894,1.68871,0.0572699,0.0404251,0.0296017,0.0231203,0.0581567,0.041168,0.030435,0.0240362
SNLS,18.8654,18.623,18.5316,18.5202,18.8688,18.6352,18.5399,18.5391,149.778,1.69458,0.06832,0.048225,0.0353132,0.0275812,0.0693778,0.0491112,0.0363073,0.0286739
SNLS,18.5364,17.8692,17.612,17.5072,18.5635,17.8969,17.6325,17.5502,150.339,1.70153,0.0596116,0.042078,0.0308121,0.0240656,0.0605346,0.0428513,0.0316794,0.025019
SNLS,17.6048,17.2807,17.1626,17.1496,17.6146,17.2869,17.1751,17.1603,150.54,1.70215,0.0615078,0.0434165,0.0317922,0.0248311,0.0624602,0.0442144,0.0326871,0.0258148
SNLS,18.0956,17.4437,17.153,17.0198,18.1248,17.484,17.1762,17.0481,150.229,1.9494,0.0566416,0.0399816,0.0292769,0.0228666,0.0575186,0.0407163,0.0301011,0.0237725
SNLS,17.513,17.1192,16.9867,16.9526,17.5249,17.1426,16.9979,16.9777,150.61,1.95414,0.0573579,0.0404872,0.0296472,0.0231558,0.058246,0.0412312,0.0304817,0.0240731
SNLS,18.393,17.8801,17.6729,17.5903,18.3955,17.8991,17.7023,17.6185,150.35,1.95658,0.05823,0.0411028,0.0300979,0.0235078,0.0591316,0.0418581,0.0309452,0.0244391
SNLS,18.1181,17.5532,17.3118,17.212,18.1493,17.5801,17.3257,17.2338,150.267,1.95706,0.0577174,0.040741,0.029833,0.0233009,0.0586111,0.0414896,0.0306728,0.024224
SNLS,18.1021,17.561,17.3672,17.2845,18.1046,17.5813,17.3821,17.3119,149.718,1.95838,0.0592851,0.0418476,0.0306433,0.0239338,0.0602031,0.0426166,0.0315059,0.024882
SNLS,18.6953,18.2668,18.1157,18.0523,18.6661,18.2575,18.1368,18.103,149.702,2.03102,0.0590736,0.0416983,0.030534,0.0238484,0.0599883,0.0424646,0.0313935,0.0247932
SNLS,18.4348,17.9762,17.7973,17.7251,18.4431,18.0061,17.8183,17.7468,149.621,2.18375,0.059542,0.0420289,0.0307761,0.0240375,0.0604639,0.0428012,0.0316424,0.0249898
SNLS,18.4617,18.1009,17.9758,17.9399,18.4214,18.0851,17.9759,17.9532,149.622,2.20356,0.0593506,0.0418938,0.0306772,0.0239603,0.0602696,0.0426637,0.0315407,0.0249095
SNLS,17.6241,17.1035,16.9161,16.8376,17.6321,17.1319,16.9262,16.8674,150.611,2.24483,0.0531147,0.0374921,0.027454,0.0214428,0.0539372,0.0381811,0.0282268,0.0222923
SNLS,18.4473,17.903,17.6864,17.5895,18.4532,17.9206,17.7014,17.6192,149.951,2.45328,0.0542842,0.0383176,0.0280585,0.0219149,0.0551248,0.0390217,0.0288483,0.0227831
SNLS,17.4955,17.1176,16.992,16.9508,17.5118,17.138,16.9987,16.9829,150.458,2.45732,0.0579352,0.0408947,0.0299455,0.0233888,0.0588322,0.0416462,0.0307885,0.0243154
SNLS,18.1014,17.5712,17.392,17.3179,18.0964,17.6025,17.4238,17.3491,150.269,2.46014,0.0593625,0.0419022,0.0306833,0.023965,0.0602816,0.0426722,0.031547,0.0249144
SNLS,17.6365,16.9038,16.6348,16.5064,17.6648,16.9379,16.6548,16.5394,149.803,2.46328,0.0598153,0.0422218,0.0309173,0.0241478,0.0607415,0.0429977,0.0317877,0.0251045
SNLS,18.1127,17.6663,17.4738,17.4249,18.1253,17.6989,17.512,17.4466,150.258,2.46258,0.0589097,0.0415825,0.0304492,0.0237822,0.0598218,0.0423467,0.0313064,0.0247244
SNLS,18.3742,17.8106,17.5871,17.4806,18.3932,17.8431,17.6198,17.5245,150.01,2.46658,0.052894,0.0373363,0.0273399,0.0213537,0.053713,0.0380224,0.0281095,0.0221996
SNLS,18.8289,18.5781,18.5067,18.4943,18.8485,18.6308,18.4994,18.5194,149.899,2.46775,0.0572486,0.0404101,0.0295907,0.0231117,0.058135,0.0411527,0.0304237,0.0240272
SNLS,17.2948,16.9472,16.8413,16.8115,17.2984,16.9653,16.8557,16.8284,149.67,2.72027,0.0608963,0.0429849,0.0314761,0.0245843,0.0618392,0.0437748,0.0323621,0.0255582
SNLS,18.9724,18.5384,18.4765,18.4545,18.8454,18.4135,18.1325,18.2628,149.785,2.71934,0.0609205,0.0430019,0.0314886,0.024594,0.0618637,0.0437921,0.032375,0.0255683
SNLS,18.766,18.2349,18.0288,17.9292,18.7709,18.257,18.0435,17.9649,149.774,2.72384,0.0615374,0.0434374,0.0318075,0.0248431,0.0624902,0.0442356,0.0327029,0.0258273
SNLS,17.2491,16.7276,16.5113,16.4177,17.2616,16.7585,16.5346,16.4471,150.567,2.72611,0.0611454,0.0431607,0.0316048,0.0246848,0.0620921,0.0439538,0.0324945,0.0256627
SNLS,18.2744,17.689,17.4639,17.3524,18.3033,17.7242,17.4738,17.3951,150.249,2.73104,0.0565579,0.0399225,0.0292337,0.0228328,0.0574337,0.0406562,0.0300566,0.0237374
SNLS,17.7746,17.2723,17.1043,17.0309,17.7793,17.2898,17.1193,17.0574,150.179,2.73298,0.0570436,0.0402654,0.0294847,0.0230289,0.0579269,0.0410053,0.0303147,0.0239412
SNLS,17.0513,16.4607,16.2729,16.1861,17.0705,16.4842,16.2784,16.2099,149.807,2.46493,0.0597383,0.0421675,0.0308776,0.0241168,0.0606633,0.0429424,0.0317468,0.0250722
SNLS,18.6474,18.3313,18.2118,18.1896,18.6318,18.3527,18.2169,18.1985,150.282,1.68562,0.0614348,0.0433649,0.0317544,0.0248016,0.062386,0.0441618,0.0326483,0.0257842
SNLS,18.8733,18.2879,18.0617,17.9435,18.8677,18.3138,18.0981,17.9919,149.975,2.7319,0.0638488,0.0450689,0.0330022,0.0257762,0.0648374,0.0458971,0.0339312,0.0267973
SNLS,18.5233,17.968,17.7715,17.6704,18.5364,17.997,17.7841,17.703,150.048,2.73283,0.0633651,0.0447275,0.0327522,0.0255809,0.0643463,0.0455495,0.0336742,0.0265943
SNLS,18.785,18.2391,18.0318,17.9333,18.8019,18.2631,18.0528,17.974,149.857,2.73209,0.0594198,0.0419427,0.0307129,0.0239882,0.0603399,0.0427134,0.0315775,0.0249385
SNLS,17.9434,17.3244,17.0882,16.9858,17.9782,17.3707,17.1165,17.0262,215.147,52.185,0.0316034,0.0223079,0.0163352,0.0127585,0.0320928,0.0227178,0.016795,0.013264
SNLS,18.9596,18.7084,18.6314,18.6286,18.9666,18.7317,18.6556,18.6326,214.432,52.1838,0.0279383,0.0197208,0.0144408,0.0112789,0.0283709,0.0200832,0.0148473,0.0117257
SNLS,18.7109,18.4379,18.3415,18.3257,18.7042,18.4365,18.3388,18.3183,214.753,52.1964,0.0318794,0.0225027,0.0164779,0.0128699,0.0323731,0.0229163,0.0169417,0.0133798
SNLS,18.2496,17.9138,17.7865,17.744,18.2515,17.9298,17.7907,17.7647,214.33,52.1988,0.0324055,0.0228741,0.0167498,0.0130823,0.0329073,0.0232944,0.0172213,0.0136006
SNLS,18.3787,18.0031,17.8809,17.8506,18.3984,18.0238,17.9092,17.871,214.134,52.2093,0.0381826,0.026952,0.0197358,0.0154146,0.0387739,0.0274472,0.0202914,0.0160253
SNLS,18.8303,18.4625,18.3307,18.2958,18.821,18.4691,18.2999,18.3403,214.479,52.2101,0.0270927,0.0191239,0.0140037,0.0109375,0.0275122,0.0194753,0.0143979,0.0113708
SNLS,18.6194,18.1325,17.9633,17.9001,18.6195,18.1673,17.9722,17.9316,214.155,52.2151,0.0384734,0.0271572,0.0198861,0.015532,0.0390691,0.0276562,0.0204459,0.0161473
SNLS,18.8132,18.2913,18.0989,18.0284,18.7793,18.2986,18.1042,18.0449,214.765,52.2235,0.0310153,0.0218928,0.0160312,0.0125211,0.0314955,0.0222951,0.0164825,0.0130171
SNLS,17.9002,17.5348,17.4052,17.3719,17.8842,17.5444,17.4068,17.3934,214.458,52.2302,0.0275336,0.0194351,0.0142316,0.0111155,0.0279599,0.0197923,0.0146322,0.0115559
SNLS,17.6425,17.1813,16.999,16.9301,17.6201,17.2029,17.0213,16.9594,214.555,52.2341,0.0274996,0.0194111,0.014214,0.0111018,0.0279254,0.0197678,0.0146141,0.0115416
SNLS,18.2977,18.0692,17.9855,17.988,18.288,18.078,17.9914,17.9874,215.315,52.2343,0.0291317,0.0205632,0.0150576,0.0117607,0.0295828,0.0209411,0.0154815,0.0122266
SNLS,17.9992,17.6091,17.4825,17.4461,17.9928,17.6312,17.4754,17.4638,214.37,52.2364,0.0322472,0.0227624,0.016668,0.0130184,0.0327466,0.0231806,0.0171372,0.0135342
SNLS,18.1806,17.5849,17.3616,17.2744,18.191,17.6036,17.3725,17.2952,215.054,52.2401,0.0331329,0.0233875,0.0171257,0.013376,0.0336459,0.0238173,0.0176078,0.0139059
SNLS,18.5086,17.8075,17.5408,17.4241,18.5286,17.8354,17.5652,17.4699,214.52,52.241,0.0268117,0.0189256,0.0138584,0.0108241,0.0272269,0.0192734,0.0142486,0.0112529
SNLS,18.9856,18.2498,17.967,17.8403,19.0034,18.2548,18.0035,17.8803,214.602,52.2411,0.0281624,0.019879,0.0145566,0.0113694,0.0285985,0.0202443,0.0149664,0.0118198
SNLS,17.3863,16.9801,16.8007,16.7281,17.3784,16.9941,16.8113,16.752,214.786,52.2495,0.0296918,0.0209585,0.0153471,0.0119868,0.0301515,0.0213437,0.0157791,0.0124616
SNLS,18.0722,17.7836,17.6954,17.6883,18.0664,17.8084,17.7051,17.7069,214.748,52.2571,0.0288125,0.0203379,0.0148926,0.0116318,0.0292587,0.0207116,0.0153119,0.0120926
SNLS,18.9726,18.665,18.5624,18.5497,18.9528,18.6714,18.568,18.5577,214.481,52.2576,0.0270031,0.0190607,0.0139574,0.0109013,0.0274212,0.0194109,0.0143503,0.0113332
SNLS,18.9677,18.2523,17.9588,17.8199,18.9988,18.2924,17.9892,17.8447,215.272,52.2747,0.0324734,0.022922,0.0167849,0.0131097,0.0329762,0.0233432,0.0172573,0.0136291
SNLS,18.222,17.524,17.267,17.1532,18.2165,17.5455,17.2799,17.1917,214.465,52.2777,0.0278813,0.0196806,0.0144113,0.0112559,0.028313,0.0200422,0.014817,0.0117018
SNLS,18.4293,17.9048,17.6826,17.598,18.4196,17.9203,17.7057,17.6251,214.973,52.2836,0.0319494,0.0225521,0.016514,0.0128982,0.0324441,0.0229665,0.0169789,0.0134091
SNLS,18.2492,18.018,17.9474,17.9519,18.2401,18.0239,17.9452,17.9638,215.272,52.2931,0.0335327,0.0236697,0.0173324,0.0135374,0.0340519,0.0241047,0.0178203,0.0140737
SNLS,18.4238,18.1733,18.1034,18.0979,18.445,18.176,18.1084,18.1099,214.328,52.2929,0.0366347,0.0258593,0.0189357,0.0147897,0.0372019,0.0263345,0.0194688,0.0153756
SNLS,18.9768,18.731,18.6633,18.6705,18.9645,18.7852,18.6645,18.6715,214.885,52.3019,0.0298553,0.0210739,0.0154316,0.0120528,0.0303175,0.0214612,0.015866,0.0125303
SNLS,18.3402,17.8237,17.6364,17.5651,18.3291,17.8407,17.6468,17.5945,215.185,52.3038,0.0378396,0.0267098,0.0195586,0.0152761,0.0384255,0.0272007,0.0201091,0.0158813
SNLS,18.3768,17.8437,17.6485,17.574,18.3926,17.8631,17.6554,17.5957,214.796,52.3114,0.0277002,0.0195527,0.0143177,0.0111828,0.0281291,0.0199121,0.0147207,0.0116258
SNLS,18.0589,17.6937,17.5628,17.5254,18.0467,17.6978,17.5579,17.5457,214.2,52.3149,0.0392968,0.0277384,0.0203117,0.0158644,0.0399052,0.0282481,0.0208835,0.0164929
SNLS,17.8157,17.252,17.0228,16.9211,17.8538,17.2799,17.0471,16.9485,214.066,52.318,0.0395834,0.0279407,0.0204599,0.0159801,0.0401963,0.0284542,0.0210358,0.0166132
SNLS,17.6859,17.1699,16.9443,16.8531,17.7021,17.1802,16.9604,16.884,215.597,52.3231,0.0335139,0.0236564,0.0173227,0.0135298,0.0340328,0.0240911,0.0178103,0.0140658
SNLS,18.0132,17.5071,17.3297,17.2632,18.0132,17.5313,17.3361,17.2775,214.165,52.3223,0.0394074,0.0278165,0.0203689,0.015909,0.0400176,0.0283277,0.0209423,0.0165393
SNLS,18.631,18.1578,17.992,17.9414,18.6338,18.1622,17.9898,17.9739,215.11,52.3244,0.0380275,0.0268425,0.0196557,0.015352,0.0386164,0.0273358,0.020209,0.0159602
SNLS,18.8635,18.5934,18.5058,18.4923,18.8329,18.5995,18.5021,18.5162,215.224,52.3269,0.0371057,0.0261918,0.0191792,0.0149798,0.0376802,0.0266731,0.0197191,0.0155733
SNLS,17.471,16.9796,16.7832,16.7102,17.4712,17.006,16.794,16.7279,215.063,52.3413,0.0365121,0.0257728,0.0188724,0.0147402,0.0370775,0.0262464,0.0194037,0.0153241
SNLS,17.401,16.8302,16.6283,16.5534,17.411,16.8558,16.6588,16.5796,215.473,52.3411,0.0340669,0.0240468,0.0176085,0.013753,0.0345944,0.0244887,0.0181042,0.0142979
SNLS,18.5612,18.0332,17.8231,17.7348,18.5655,18.0477,17.8526,17.7419,215.171,52.3415,0.0386057,0.0272506,0.0199545,0.0155854,0.0392035,0.0277514,0.0205163,0.0162028
SNLS,18.7476,18.3098,18.1549,18.1077,18.7458,18.3284,18.1744,18.1276,214.419,52.3501,0.0282699,0.0199549,0.0146122,0.0114128,0.0287077,0.0203216,0.0150235,0.0118649
SNLS,18.2583,17.8464,17.6778,17.6147,18.2432,17.8788,17.6906,17.6421,214.384,52.3507,0.029777,0.0210187,0.0153912,0.0120212,0.0302381,0.021405,0.0158244,0.0124974
SNLS,18.0512,17.3684,17.1195,17.0165,18.0717,17.3888,17.1308,17.0446,214.578,52.3524,0.0271132,0.0191384,0.0140143,0.0109458,0.0275331,0.0194901,0.0144088,0.0113794
SNLS,17.7776,17.5561,17.498,17.5006,17.7547,17.5718,17.4898,17.5177,214.817,52.3549,0.0288463,0.0203618,0.0149101,0.0116455,0.029293,0.0207359,0.0153298,0.0121068
SNLS,18.8124,18.3579,18.1954,18.1383,18.8122,18.37,18.2029,18.1551,214.083,52.36,0.0389195,0.0274721,0.0201167,0.0157121,0.0395221,0.0279769,0.020683,0.0163345
SNLS,17.4944,17.0813,16.9472,16.9055,17.4908,17.1109,16.9491,16.9394,214.901,52.3792,0.0319455,0.0225493,0.016512,0.0128966,0.0324401,0.0229637,0.0169768,0.0134075
SNLS,18.6273,18.286,18.1675,18.1548,18.619,18.2667,18.2036,18.1454,215.643,52.3922,0.0280671,0.0198117,0.0145073,0.0113309,0.0285017,0.0201758,0.0149157,0.0117798
SNLS,18.9721,18.5034,18.3345,18.2708,18.9817,18.5122,18.3324,18.2746,214.313,52.4023,0.0289077,0.0204051,0.0149418,0.0116702,0.0293553,0.02078,0.0153624,0.0121326
SNLS,18.8246,18.3995,18.2202,18.1478,18.8103,18.3974,18.2317,18.1951,214.626,52.4088,0.0288726,0.0203803,0.0149237,0.011656,0.0293196,0.0207548,0.0153438,0.0121178
SNLS,17.9029,17.4249,17.2608,17.1952,17.9154,17.4426,17.2743,17.2094,214.069,52.4139,0.0359754,0.0253939,0.018595,0.0145235,0.0365324,0.0258606,0.0191184,0.0150989
SNLS,18.7736,18.4969,18.4211,18.4156,18.7594,18.5142,18.4173,18.4197,214.647,52.4169,0.0294729,0.020804,0.015234,0.0118984,0.0299292,0.0211863,0.0156628,0.0123698
SNLS,18.9767,18.7013,18.616,18.5998,18.9699,18.7076,18.6078,18.6167,214.701,52.4156,0.0312148,0.0220336,0.0161343,0.0126016,0.0316981,0.0224385,0.0165885,0.0131008
