survey,D3YR-g,D3YR-r,D3YR-i,D3YR-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,D3YR-g_AV,D3YR-r_AV,D3YR-i_AV,D3YR-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
D3YR,18.4865,17.9038,17.7134,17.6122,18.4277,17.9408,17.7276,17.6369,42.6404,-0.783311,0.187287,0.124634,0.0912475,0.0695078,0.185329,0.131191,0.0969878,0.0765966
D3YR,18.0566,17.3307,17.0989,16.971,17.9975,17.3889,17.1187,17.0246,43.562,-0.361884,0.20795,0.138384,0.101315,0.0771764,0.205776,0.145665,0.107688,0.0850473
D3YR,17.9045,17.4428,17.3232,17.28,17.8839,17.476,17.3411,17.2973,40.1204,-1.1221,0.102468,0.0681896,0.0499233,0.0380291,0.101397,0.0717771,0.0530639,0.0419075
D3YR,18.9517,18.6085,18.517,18.4953,18.9435,18.6488,18.5342,18.5222,41.0796,-0.100166,0.0948429,0.0631151,0.0462081,0.035199,0.0938515,0.0664356,0.049115,0.0387889
D3YR,18.0013,17.3066,17.1142,17.02,17.953,17.3602,17.1405,17.0667,41.1171,-0.0919083,0.094379,0.0628064,0.0459821,0.0350269,0.0933924,0.0661106,0.0488748,0.0385991
D3YR,18.3481,17.561,17.3201,17.1965,18.2798,17.6233,17.343,17.2277,41.1234,-0.0346739,0.093694,0.0623505,0.0456483,0.0347726,0.0927145,0.0656308,0.04852,0.038319
D3YR,18.2175,17.6743,17.5357,17.4862,18.1745,17.7316,17.5447,17.4975,41.0263,-0.0120871,0.0895304,0.0595798,0.0436198,0.0332274,0.0885944,0.0627143,0.0463639,0.0366161
D3YR,18.9017,18.3325,18.1382,18.0593,18.8044,18.3975,18.1645,18.0931,41.0264,-0.0698113,0.0905516,0.0602593,0.0441173,0.0336064,0.089605,0.0634296,0.0468927,0.0370338
D3YR,18.3229,17.8699,17.7509,17.7101,18.294,17.9142,17.7452,17.737,41.0683,-0.0847767,0.0939674,0.0625325,0.0457816,0.0348741,0.0929851,0.0658223,0.0486617,0.0384308
D3YR,18.9961,18.1964,17.9184,17.7632,18.951,18.277,17.9526,17.8294,43.3281,0.719972,0.267593,0.178075,0.130373,0.0993117,0.264795,0.187444,0.138575,0.10944
D3YR,18.59,18.0334,17.8662,17.7843,18.5418,18.0757,17.8838,17.8345,43.3452,0.799842,0.265198,0.176481,0.129206,0.0984228,0.262425,0.185766,0.137334,0.108461
D3YR,18.4288,17.9573,17.8213,17.7607,18.4163,17.9897,17.8342,17.79,42.1141,-0.572112,0.123058,0.0818916,0.0599549,0.0456706,0.121772,0.0862,0.0637266,0.0503284
D3YR,18.3457,17.9999,17.9153,17.893,18.3348,18.0259,17.9221,17.9188,42.1132,-0.579288,0.122577,0.0815714,0.0597204,0.045492,0.121296,0.0858629,0.0634774,0.0501316
D3YR,17.9246,17.0892,16.8348,16.6952,17.8772,17.144,16.8686,16.7485,42.1103,-0.613341,0.121814,0.0810635,0.0593486,0.0452088,0.120541,0.0853283,0.0630822,0.0498195
D3YR,18.9424,18.6115,18.526,18.4966,18.8747,18.6381,18.5216,18.5036,42.2201,-0.408557,0.156403,0.104081,0.0762005,0.0580457,0.154768,0.109557,0.0809942,0.0639656
D3YR,18.3447,17.5744,17.3015,17.1478,18.2948,17.6275,17.3341,17.2011,42.2116,-0.474601,0.146041,0.0971857,0.071152,0.0542001,0.144514,0.102299,0.0756281,0.0597277
D3YR,17.3832,16.9468,16.8182,16.7683,17.3336,16.9796,16.8257,16.7941,42.2914,0.056467,0.16088,0.107061,0.078382,0.0597075,0.159199,0.112694,0.0833129,0.0657968
D3YR,18.3661,18.0353,17.9498,17.93,18.3256,18.067,17.9654,17.9263,42.2906,0.0241589,0.159797,0.10634,0.0778542,0.0593054,0.158126,0.111935,0.0827519,0.0653538
D3YR,18.2732,17.7961,17.6435,17.5788,18.2191,17.8217,17.6605,17.6031,42.3063,0.0487377,0.162213,0.107948,0.0790315,0.0602022,0.160518,0.113627,0.0840033,0.066342
D3YR,17.7173,17.2984,17.1897,17.1623,17.7112,17.3348,17.1984,17.1871,41.4662,0.111125,0.095326,0.0634366,0.0464435,0.0353783,0.0943295,0.066774,0.0493652,0.0389864
D3YR,18.917,18.3112,18.091,17.9868,18.925,18.3722,18.1262,18.0249,41.487,0.137741,0.0947478,0.0630518,0.0461618,0.0351637,0.0937573,0.066369,0.0490658,0.03875
D3YR,18.9364,18.1764,17.9416,17.8288,18.8801,18.2391,17.9754,17.8654,41.5335,0.15942,0.0943112,0.0627613,0.0459491,0.0350017,0.0933253,0.0660632,0.0488397,0.0385714
D3YR,18.5228,17.9285,17.7594,17.6801,18.4988,17.9739,17.7892,17.7119,41.5288,0.162425,0.0943599,0.0627937,0.0459728,0.0350198,0.0933735,0.0660973,0.0488649,0.0385913
D3YR,18.1931,17.8807,17.8016,17.7892,18.1398,17.8977,17.8033,17.7908,41.5209,0.133309,0.0940969,0.0626187,0.0458447,0.0349222,0.0931133,0.065913,0.0487287,0.0384838
D3YR,18.1482,17.4643,17.2451,17.1283,18.094,17.5234,17.2671,17.1619,42.2354,0.0926253,0.155006,0.103152,0.0755202,0.0575275,0.153386,0.108579,0.0802711,0.0633946
D3YR,18.5338,17.8808,17.6821,17.5777,18.4932,17.9304,17.7013,17.6259,42.6325,-0.840517,0.188204,0.125244,0.0916943,0.0698481,0.186237,0.131833,0.0974627,0.0769717
D3YR,18.6784,18.302,18.1866,18.1538,18.7496,18.3484,18.2181,18.1611,40.3503,-0.682193,0.0998883,0.0664726,0.0486663,0.0370715,0.0988441,0.0699698,0.0517278,0.0408523
D3YR,17.6573,17.2194,17.0935,17.0491,17.6327,17.2533,17.1006,17.0672,40.3523,-0.758802,0.101638,0.0676372,0.0495189,0.037721,0.100576,0.0711956,0.052634,0.041568
D3YR,18.0126,17.309,17.0999,16.995,18.0339,17.3627,17.1531,17.0585,40.3095,-0.73084,0.10375,0.0690428,0.0505479,0.0385049,0.102666,0.0726752,0.0537279,0.0424319
D3YR,18.8205,18.4503,18.3462,18.3094,18.8534,18.452,18.3437,18.3546,43.4152,0.769214,0.269805,0.179547,0.131451,0.100133,0.266984,0.188993,0.13972,0.110345
D3YR,17.1723,16.309,16.1255,15.9876,17.1293,16.3723,16.1456,16.0166,41.0867,-0.932498,0.0869273,0.0578475,0.0423516,0.0322613,0.0860186,0.0608909,0.0450159,0.0355515
D3YR,18.6381,17.8999,17.6449,17.5027,18.5772,17.957,17.6835,17.5399,43.1574,-0.466402,0.195681,0.13022,0.095337,0.072623,0.193635,0.137071,0.101335,0.0800295
D3YR,17.3908,17.07,16.9885,16.972,17.3621,17.0877,16.9855,16.9842,41.6118,-1.43581,0.113261,0.0753716,0.0551814,0.0420344,0.112077,0.0793369,0.0586528,0.0463214
D3YR,17.8166,17.1729,16.9674,16.8641,17.7841,17.2127,16.9827,16.8981,40.6972,-1.72568,0.0981906,0.0653429,0.0478391,0.0364415,0.0971641,0.0687806,0.0508486,0.040158
D3YR,17.8786,17.4911,17.3915,17.3622,17.8342,17.5178,17.3847,17.3715,40.6948,-1.78682,0.0950303,0.0632398,0.0462994,0.0352686,0.0940369,0.0665669,0.0492121,0.0388655
D3YR,18.057,17.7376,17.6609,17.6471,18.0488,17.7467,17.6615,17.6621,40.6897,-1.70435,0.0986459,0.0656458,0.0480609,0.0366104,0.0976146,0.0690995,0.0510844,0.0403442
D3YR,17.9922,17.5292,17.3996,17.3502,17.9345,17.555,17.4018,17.3613,40.6862,-1.74416,0.0978164,0.0650939,0.0476568,0.0363026,0.0967939,0.0685185,0.0506549,0.040005
D3YR,18.7202,18.4266,18.3591,18.3532,18.6971,18.4163,18.346,18.3885,40.6762,-1.7312,0.0978344,0.0651058,0.0476656,0.0363093,0.0968117,0.0685311,0.0506642,0.0400123
D3YR,18.6406,18.2782,18.173,18.1355,18.5977,18.3009,18.181,18.1437,43.3518,-0.0769073,0.221118,0.147147,0.10773,0.0820634,0.218806,0.154889,0.114507,0.0904327
D3YR,18.0119,17.6203,17.5074,17.4673,17.9843,17.6424,17.5193,17.4986,42.5633,-0.689449,0.189039,0.1258,0.092101,0.070158,0.187063,0.132418,0.097895,0.0773131
D3YR,18.6637,18.1003,17.9323,17.8528,18.638,18.1704,17.9528,17.8945,42.7915,-0.772552,0.166712,0.110942,0.0812233,0.0618719,0.164969,0.116779,0.086333,0.0681819
D3YR,17.1384,16.7081,16.6052,16.5774,17.1123,16.7356,16.6035,16.5959,41.1942,0.127148,0.0967315,0.0643719,0.0471282,0.0358999,0.0957202,0.0677585,0.050093,0.0395612
D3YR,18.1846,17.415,17.1421,17.0057,18.1118,17.492,17.185,17.0528,41.1923,-0.0237236,0.0966449,0.0643143,0.0470861,0.0358678,0.0956346,0.0676979,0.0500482,0.0395258
D3YR,17.4754,17.146,17.0757,17.0661,17.4405,17.1847,17.0837,17.0718,41.1694,0.0108017,0.0969027,0.0644858,0.0472116,0.0359635,0.0958897,0.0678784,0.0501817,0.0396313
D3YR,18.1296,17.7014,17.5937,17.56,18.101,17.7287,17.5983,17.5621,41.1263,-1.78936,0.0979064,0.0651537,0.0477007,0.036336,0.0968829,0.0685815,0.0507015,0.0400417
D3YR,17.7453,17.2724,17.1154,17.0482,17.7281,17.3224,17.1324,17.0686,40.738,-0.364134,0.0863622,0.0574714,0.0420763,0.0320516,0.0854594,0.060495,0.0447232,0.0353204
D3YR,18.7487,17.8986,17.6128,17.4466,18.7074,17.9543,17.654,17.4976,42.4269,0.0827155,0.172927,0.115078,0.0842512,0.0641784,0.171119,0.121132,0.0895514,0.0707237
