survey,ATLAS-c0,ATLAS-o0,ATLAS-c1,ATLAS-o1,ATLAS-c2,ATLAS-o2,ATLAS-c3,ATLAS-o3,ATLAS-c4,ATLAS-o4,ATLAS-c5,ATLAS-o5,ATLAS-c6,ATLAS-o6,ATLAS-c7,ATLAS-o7,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ATLAS-c0_AV,ATLAS-o0_AV,ATLAS-c1_AV,ATLAS-o1_AV,ATLAS-c2_AV,ATLAS-o2_AV,ATLAS-c3_AV,ATLAS-o3_AV,ATLAS-c4_AV,ATLAS-o4_AV,ATLAS-c5_AV,ATLAS-o5_AV,ATLAS-c6_AV,ATLAS-o6_AV,ATLAS-c7_AV,ATLAS-o7_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2011,17.7082,18.5727,17.8502,17.5627,17.4586,35.2961,2.42586,0.105161,0.0744842,0.105161,0.0744842,0.105161,0.0744842,0.105161,0.0744842,0.105161,0.0744842,0.105161,0.0744842,0.105161,0.0744842,0.105161,0.0744842,0.122316,0.0865854,0.0640115,0.0505534
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.7507,17.3446,18.0313,17.4596,17.2091,17.1108,35.382,2.52551,0.10967,0.0776783,0.10967,0.0776783,0.10967,0.0776783,0.10967,0.0776783,0.10967,0.0776783,0.10967,0.0776783,0.10967,0.0776783,0.10967,0.0776783,0.127562,0.0902983,0.0667565,0.0527213
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1414,17.9687,18.243,17.9937,17.9011,17.8869,35.3614,2.54992,0.109584,0.0776173,0.109584,0.0776173,0.109584,0.0776173,0.109584,0.0776173,0.109584,0.0776173,0.109584,0.0776173,0.109584,0.0776173,0.109584,0.0776173,0.127461,0.0902275,0.0667041,0.0526799
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.2817,17.097,17.429,17.1483,17.0412,17.0258,35.3432,2.62664,0.106291,0.0752846,0.106291,0.0752846,0.106291,0.0752846,0.106291,0.0752846,0.106291,0.0752846,0.106291,0.0752846,0.106291,0.0752846,0.106291,0.0752846,0.123631,0.0875158,0.0646994,0.0510967
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.9754,17.5531,18.2762,17.6764,17.4298,17.3371,35.4844,2.68774,0.106602,0.0755052,0.106602,0.0755052,0.106602,0.0755052,0.106602,0.0755052,0.106602,0.0755052,0.106602,0.0755052,0.106602,0.0755052,0.106602,0.0755052,0.123993,0.0877722,0.0648889,0.0512464
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5894,17.2379,17.8212,17.34,17.1168,17.0375,35.495,2.59357,0.105692,0.0748604,0.105692,0.0748604,0.105692,0.0748604,0.105692,0.0748604,0.105692,0.0748604,0.105692,0.0748604,0.105692,0.0748604,0.105692,0.0748604,0.122934,0.0870226,0.0643348,0.0508087
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.45,17.1501,17.6707,17.2431,17.067,17.0389,35.4654,2.59359,0.107036,0.0758129,0.107036,0.0758129,0.107036,0.0758129,0.107036,0.0758129,0.107036,0.0758129,0.107036,0.0758129,0.107036,0.0758129,0.107036,0.0758129,0.124498,0.0881299,0.0651533,0.0514552
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2583,17.7975,18.5698,17.9402,17.6527,17.5328,35.3639,2.60139,0.106608,0.0755097,0.106608,0.0755097,0.106608,0.0755097,0.106608,0.0755097,0.106608,0.0755097,0.106608,0.0755097,0.106608,0.0755097,0.106608,0.0755097,0.124,0.0877774,0.0648928,0.0512494
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.098,17.633,18.4342,17.768,17.4979,17.4013,35.5402,2.63966,0.101553,0.0719294,0.101553,0.0719294,0.101553,0.0719294,0.101553,0.0719294,0.101553,0.0719294,0.101553,0.0719294,0.101553,0.0719294,0.101553,0.0719294,0.118121,0.0836154,0.0618159,0.0488194
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2386,17.7379,18.5894,17.8552,17.5877,17.4828,35.0017,3.27528,0.123804,0.0876892,0.123804,0.0876892,0.123804,0.0876892,0.123804,0.0876892,0.123804,0.0876892,0.123804,0.0876892,0.123804,0.0876892,0.123804,0.0876892,0.144001,0.101936,0.0753598,0.0595158
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1644,17.8265,18.4383,17.9422,17.7158,17.6667,35.3922,2.57756,0.108055,0.0765342,0.108055,0.0765342,0.108055,0.0765342,0.108055,0.0765342,0.108055,0.0765342,0.108055,0.0765342,0.108055,0.0765342,0.108055,0.0765342,0.125683,0.0889683,0.0657732,0.0519447
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.7151,17.4165,17.8951,17.4823,17.3065,17.2428,35.8986,2.62862,0.0864613,0.0612397,0.0864613,0.0612397,0.0864613,0.0612397,0.0864613,0.0612397,0.0864613,0.0612397,0.0864613,0.0612397,0.0864613,0.0612397,0.0864613,0.0612397,0.100567,0.0711891,0.0526292,0.0415642
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.6401,17.4113,17.8047,17.4447,17.3319,17.3226,35.5285,2.41145,0.0972116,0.0688541,0.0972116,0.0688541,0.0972116,0.0688541,0.0972116,0.0688541,0.0972116,0.0688541,0.0972116,0.0688541,0.0972116,0.0688541,0.0972116,0.0688541,0.113071,0.0800405,0.059173,0.0467322
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.3745,17.1435,17.5415,17.2007,17.0701,17.0411,35.2185,2.02856,0.105041,0.0743994,0.105041,0.0743994,0.105041,0.0743994,0.105041,0.0743994,0.105041,0.0743994,0.105041,0.0743994,0.105041,0.0743994,0.105041,0.0743994,0.122177,0.0864867,0.0639386,0.0504958
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8174,17.4649,18.0472,17.561,17.371,17.2938,35.0458,2.65115,0.127089,0.0900162,0.127089,0.0900162,0.127089,0.0900162,0.127089,0.0900162,0.127089,0.0900162,0.127089,0.0900162,0.127089,0.0900162,0.127089,0.0900162,0.147823,0.104641,0.0773596,0.0610952
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.3485,16.9418,17.6358,17.0632,16.8237,16.7418,35.2922,2.67154,0.109759,0.0777409,0.109759,0.0777409,0.109759,0.0777409,0.109759,0.0777409,0.109759,0.0777409,0.109759,0.0777409,0.109759,0.0777409,0.109759,0.0777409,0.127664,0.0903712,0.0668103,0.0527638
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.4473,17.0558,17.7287,17.173,16.9458,16.8723,35.1773,3.05189,0.110433,0.0782184,0.110433,0.0782184,0.110433,0.0782184,0.110433,0.0782184,0.110433,0.0782184,0.110433,0.0782184,0.110433,0.0782184,0.110433,0.0782184,0.128449,0.0909262,0.0672206,0.0530879
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.4487,17.1987,17.5093,17.2669,17.1384,17.1069,35.1775,2.94357,0.117666,0.0833418,0.117666,0.0833418,0.117666,0.0833418,0.117666,0.0833418,0.117666,0.0833418,0.117666,0.0833418,0.117666,0.0833418,0.117666,0.0833418,0.136862,0.0968819,0.0716236,0.0565652
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.3286,17.019,17.5475,17.1142,16.9308,16.8776,35.5434,2.02646,0.093948,0.0665425,0.093948,0.0665425,0.093948,0.0665425,0.093948,0.0665425,0.093948,0.0665425,0.093948,0.0665425,0.093948,0.0665425,0.093948,0.0665425,0.109275,0.0773534,0.0571864,0.0451633
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5242,17.0912,17.9055,17.2033,16.9655,16.8646,35.2125,2.89575,0.116959,0.082841,0.116959,0.082841,0.116959,0.082841,0.116959,0.082841,0.116959,0.082841,0.116959,0.082841,0.116959,0.082841,0.116959,0.082841,0.13604,0.0962998,0.0711932,0.0562252
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2142,17.7551,18.5221,17.8694,17.6066,17.5238,35.8852,2.8005,0.0945619,0.0669773,0.0945619,0.0669773,0.0945619,0.0669773,0.0945619,0.0669773,0.0945619,0.0669773,0.0945619,0.0669773,0.0945619,0.0669773,0.0945619,0.0669773,0.109989,0.0778588,0.0575601,0.0454584
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.9129,17.2736,18.0779,17.4723,17.0794,16.8791,35.1893,2.89043,0.119192,0.0844223,0.119192,0.0844223,0.119192,0.0844223,0.119192,0.0844223,0.119192,0.0844223,0.119192,0.0844223,0.119192,0.0844223,0.119192,0.0844223,0.138636,0.098138,0.0725522,0.0572985
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.4991,17.1032,17.7581,17.2104,16.9807,16.907,35.0329,3.08161,0.129865,0.0919825,0.129865,0.0919825,0.129865,0.0919825,0.129865,0.0919825,0.129865,0.0919825,0.129865,0.0919825,0.129865,0.0919825,0.129865,0.0919825,0.151052,0.106926,0.0790494,0.0624297
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.6272,17.3571,17.7861,17.4766,17.3526,17.2216,35.2498,3.12775,0.100428,0.0711319,0.100428,0.0711319,0.100428,0.0711319,0.100428,0.0711319,0.100428,0.0711319,0.100428,0.0711319,0.100428,0.0711319,0.100428,0.0711319,0.116811,0.0826884,0.0611306,0.0482782
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.9155,17.4944,18.1791,17.5929,17.3726,17.2827,35.2741,3.0542,0.103951,0.0736275,0.103951,0.0736275,0.103951,0.0736275,0.103951,0.0736275,0.103951,0.0736275,0.103951,0.0736275,0.103951,0.0736275,0.103951,0.0736275,0.12091,0.0855895,0.0632752,0.049972
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1801,17.6512,18.4876,17.8035,17.4947,17.3825,35.3119,3.06656,0.103766,0.0734962,0.103766,0.0734962,0.103766,0.0734962,0.103766,0.0734962,0.103766,0.0734962,0.103766,0.0734962,0.103766,0.0734962,0.103766,0.0734962,0.120694,0.0854368,0.0631624,0.0498828
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8612,17.6821,17.9976,17.728,17.6159,17.6076,35.2183,3.14239,0.102284,0.0724468,0.102284,0.0724468,0.102284,0.0724468,0.102284,0.0724468,0.102284,0.0724468,0.102284,0.0724468,0.102284,0.0724468,0.102284,0.0724468,0.118971,0.0842169,0.0622605,0.0491706
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.7202,17.1948,18.0893,17.3429,17.047,16.9291,35.3334,3.10901,0.0980076,0.0694179,0.0980076,0.0694179,0.0980076,0.0694179,0.0980076,0.0694179,0.0980076,0.0694179,0.0980076,0.0694179,0.0980076,0.0694179,0.0980076,0.0694179,0.113997,0.0806959,0.0596575,0.0471148
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.3369,17.0117,17.5789,17.1072,16.9245,16.8788,35.4673,3.07133,0.0934899,0.066218,0.0934899,0.066218,0.0934899,0.066218,0.0934899,0.066218,0.0934899,0.066218,0.0934899,0.066218,0.0934899,0.066218,0.0934899,0.066218,0.108742,0.0769761,0.0569075,0.044943
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.726,17.3356,17.9503,17.4287,17.1911,17.1132,35.6637,2.86373,0.0895856,0.0634527,0.0895856,0.0634527,0.0895856,0.0634527,0.0895856,0.0634527,0.0895856,0.0634527,0.0895856,0.0634527,0.0895856,0.0634527,0.0895856,0.0634527,0.104201,0.0737615,0.054531,0.0430662
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.714,17.4301,17.9024,17.5123,17.3567,17.3471,35.4369,3.05488,0.0968844,0.0686223,0.0968844,0.0686223,0.0968844,0.0686223,0.0968844,0.0686223,0.0968844,0.0686223,0.0968844,0.0686223,0.0968844,0.0686223,0.0968844,0.0686223,0.11269,0.0797711,0.0589738,0.0465749
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1481,17.9739,18.2635,17.9983,17.894,17.8864,35.5972,3.04901,0.0909774,0.0644385,0.0909774,0.0644385,0.0909774,0.0644385,0.0909774,0.0644385,0.0909774,0.0644385,0.0909774,0.0644385,0.0909774,0.0644385,0.0909774,0.0644385,0.105819,0.0749075,0.0553782,0.0437352
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.7686,17.4148,17.9669,17.462,17.2703,17.211,35.4053,3.12118,0.0924073,0.0654512,0.0924073,0.0654512,0.0924073,0.0654512,0.0924073,0.0654512,0.0924073,0.0654512,0.0924073,0.0654512,0.0924073,0.0654512,0.0924073,0.0654512,0.107483,0.0760848,0.0562486,0.0444226
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5693,17.3397,17.7066,17.4046,17.2692,17.2377,35.781,3.00641,0.0932712,0.0660631,0.0932712,0.0660631,0.0932712,0.0660631,0.0932712,0.0660631,0.0932712,0.0660631,0.0932712,0.0660631,0.0932712,0.0660631,0.0932712,0.0660631,0.108487,0.0767961,0.0567744,0.0448379
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8961,17.5721,18.1269,17.6661,17.4901,17.4445,35.1488,2.63578,0.115187,0.0815857,0.115187,0.0815857,0.115187,0.0815857,0.115187,0.0815857,0.115187,0.0815857,0.115187,0.0815857,0.115187,0.0815857,0.115187,0.0815857,0.133978,0.0948406,0.0701145,0.0553733
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.4562,17.0688,17.7497,17.1759,16.9617,16.8897,35.6778,2.84233,0.0905895,0.0641637,0.0905895,0.0641637,0.0905895,0.0641637,0.0905895,0.0641637,0.0905895,0.0641637,0.0905895,0.0641637,0.0905895,0.0641637,0.0905895,0.0641637,0.105368,0.0745881,0.0551421,0.0435487
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.3561,17.039,17.5881,17.1233,16.9482,16.9102,35.6674,2.87933,0.088622,0.0627701,0.088622,0.0627701,0.088622,0.0627701,0.088622,0.0627701,0.088622,0.0627701,0.088622,0.0627701,0.088622,0.0627701,0.088622,0.0627701,0.10308,0.0729681,0.0539444,0.0426029
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8496,17.3798,18.1716,17.4973,17.2369,17.1265,35.0254,3.472,0.123254,0.0872997,0.123254,0.0872997,0.123254,0.0872997,0.123254,0.0872997,0.123254,0.0872997,0.123254,0.0872997,0.123254,0.0872997,0.123254,0.0872997,0.143362,0.101483,0.0750251,0.0592515
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5654,17.0905,17.9065,17.2316,16.9307,16.8128,35.0309,3.43594,0.128415,0.0909552,0.128415,0.0909552,0.128415,0.0909552,0.128415,0.0909552,0.128415,0.0909552,0.128415,0.0909552,0.128415,0.0909552,0.128415,0.0909552,0.149365,0.105732,0.0781666,0.0617325
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5566,17.1098,17.8916,17.2278,16.9817,16.8856,35.1308,3.3605,0.126483,0.089587,0.126483,0.089587,0.126483,0.089587,0.126483,0.089587,0.126483,0.089587,0.126483,0.089587,0.126483,0.089587,0.126483,0.089587,0.147118,0.104142,0.0769907,0.0608038
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.86,17.4017,18.1854,17.542,17.2462,17.1447,35.4959,2.79683,0.108519,0.0768629,0.108519,0.0768629,0.108519,0.0768629,0.108519,0.0768629,0.108519,0.0768629,0.108519,0.0768629,0.108519,0.0768629,0.108519,0.0768629,0.126223,0.0893505,0.0660557,0.0521678
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.9978,17.486,18.331,17.6548,17.3298,17.1778,35.8061,2.99378,0.0932258,0.066031,0.0932258,0.066031,0.0932258,0.066031,0.0932258,0.066031,0.0932258,0.066031,0.0932258,0.066031,0.0932258,0.066031,0.0932258,0.066031,0.108435,0.0767587,0.0567468,0.0448161
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.9494,17.528,18.2616,17.6515,17.387,17.2858,35.0731,2.81347,0.130835,0.0926691,0.130835,0.0926691,0.130835,0.0926691,0.130835,0.0926691,0.130835,0.0926691,0.130835,0.0926691,0.130835,0.0926691,0.130835,0.0926691,0.152179,0.107725,0.0796395,0.0628957
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.728,17.1637,18.0427,17.3283,16.9911,16.836,35.0675,2.58244,0.119165,0.0844033,0.119165,0.0844033,0.119165,0.0844033,0.119165,0.0844033,0.119165,0.0844033,0.119165,0.0844033,0.119165,0.0844033,0.119165,0.0844033,0.138605,0.098116,0.0725359,0.0572856
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8608,17.5477,18.0371,17.5976,17.4176,17.3577,35.0432,3.22163,0.119012,0.0842952,0.119012,0.0842952,0.119012,0.0842952,0.119012,0.0842952,0.119012,0.0842952,0.119012,0.0842952,0.119012,0.0842952,0.119012,0.0842952,0.138428,0.0979903,0.0724431,0.0572123
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8718,17.5704,18.0826,17.6283,17.4559,17.3874,35.1442,3.47016,0.114401,0.0810292,0.114401,0.0810292,0.114401,0.0810292,0.114401,0.0810292,0.114401,0.0810292,0.114401,0.0810292,0.114401,0.0810292,0.114401,0.0810292,0.133064,0.0941937,0.0696363,0.0549956
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.4965,17.1221,17.7281,17.2095,17.0157,16.9282,35.1235,3.40033,0.124327,0.0880598,0.124327,0.0880598,0.124327,0.0880598,0.124327,0.0880598,0.124327,0.0880598,0.124327,0.0880598,0.124327,0.0880598,0.124327,0.0880598,0.14461,0.102367,0.0756783,0.0597673
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5602,17.0517,17.9077,17.1969,16.9011,16.7816,35.2421,2.84356,0.114899,0.0813822,0.114899,0.0813822,0.114899,0.0813822,0.114899,0.0813822,0.114899,0.0813822,0.114899,0.0813822,0.114899,0.0813822,0.114899,0.0813822,0.133644,0.094604,0.0699396,0.0552352
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8022,17.6168,17.9173,17.6693,17.5586,17.5574,35.1771,2.38351,0.106065,0.0751246,0.106065,0.0751246,0.106065,0.0751246,0.106065,0.0751246,0.106065,0.0751246,0.106065,0.0751246,0.106065,0.0751246,0.106065,0.0751246,0.123368,0.0873297,0.0645618,0.050988
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5968,17.2577,17.815,17.3542,17.1411,17.0951,35.6129,2.55145,0.0963934,0.0682745,0.0963934,0.0682745,0.0963934,0.0682745,0.0963934,0.0682745,0.0963934,0.0682745,0.0963934,0.0682745,0.0963934,0.0682745,0.0963934,0.0682745,0.112119,0.0793668,0.0586749,0.0463388
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.7067,17.2564,18.068,17.4009,17.1176,17.0093,35.6075,2.47697,0.0971239,0.068792,0.0971239,0.068792,0.0971239,0.068792,0.0971239,0.068792,0.0971239,0.068792,0.0971239,0.068792,0.0971239,0.068792,0.0971239,0.068792,0.112969,0.0799683,0.0591196,0.04669
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.0468,17.7838,18.1998,17.8414,17.7007,17.6677,35.7021,3.10629,0.0985947,0.0698337,0.0985947,0.0698337,0.0985947,0.0698337,0.0985947,0.0698337,0.0985947,0.0698337,0.0985947,0.0698337,0.0985947,0.0698337,0.0985947,0.0698337,0.114679,0.0811792,0.0600148,0.047397
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.0109,17.5446,18.3463,17.6811,17.3987,17.2811,35.7005,2.453,0.0986782,0.0698929,0.0986782,0.0698929,0.0986782,0.0698929,0.0986782,0.0698929,0.0986782,0.0698929,0.0986782,0.0698929,0.0986782,0.0698929,0.0986782,0.0698929,0.114777,0.0812481,0.0600657,0.0474372
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5604,17.2404,17.8611,17.3226,17.1349,17.0858,35.2466,3.16612,0.0992714,0.070313,0.0992714,0.070313,0.0992714,0.070313,0.0992714,0.070313,0.0992714,0.070313,0.0992714,0.070313,0.0992714,0.070313,0.0992714,0.070313,0.115466,0.0817364,0.0604267,0.0477223
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.6837,17.2349,17.987,17.3615,17.0916,16.9851,35.4907,3.11257,0.0902204,0.0639023,0.0902204,0.0639023,0.0902204,0.0639023,0.0902204,0.0639023,0.0902204,0.0639023,0.0902204,0.0639023,0.0902204,0.0639023,0.0902204,0.0639023,0.104939,0.0742842,0.0549174,0.0433713
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1294,17.7138,18.4462,17.8395,17.5792,17.4925,35.2366,3.51336,0.111214,0.0787719,0.111214,0.0787719,0.111214,0.0787719,0.111214,0.0787719,0.111214,0.0787719,0.111214,0.0787719,0.111214,0.0787719,0.111214,0.0787719,0.129357,0.0915696,0.0676963,0.0534635
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.0082,17.5164,18.3638,17.6756,17.3571,17.2014,35.2702,3.46381,0.105301,0.0745839,0.105301,0.0745839,0.105301,0.0745839,0.105301,0.0745839,0.105301,0.0745839,0.105301,0.0745839,0.105301,0.0745839,0.105301,0.0745839,0.12248,0.0867013,0.0640972,0.0506211
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.623,17.1771,17.9239,17.3045,17.0339,16.919,35.1523,3.23329,0.109797,0.077768,0.109797,0.077768,0.109797,0.077768,0.109797,0.077768,0.109797,0.077768,0.109797,0.077768,0.109797,0.077768,0.109797,0.077768,0.127709,0.0904026,0.0668336,0.0527822
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.7938,17.3376,18.0956,17.4764,17.1953,17.0736,35.2195,3.30936,0.108374,0.0767606,0.108374,0.0767606,0.108374,0.0767606,0.108374,0.0767606,0.108374,0.0767606,0.108374,0.0767606,0.108374,0.0767606,0.108374,0.0767606,0.126055,0.0892316,0.0659678,0.0520984
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.6452,17.3605,17.8152,17.4244,17.2548,17.1888,35.0755,3.4887,0.11642,0.0824591,0.11642,0.0824591,0.11642,0.0824591,0.11642,0.0824591,0.11642,0.0824591,0.11642,0.0824591,0.11642,0.0824591,0.11642,0.0824591,0.135412,0.0958558,0.0708651,0.0559661
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.6075,17.2657,17.8317,17.3662,17.1526,17.1005,35.5726,2.24136,0.0961996,0.0681372,0.0961996,0.0681372,0.0961996,0.0681372,0.0961996,0.0681372,0.0961996,0.0681372,0.0961996,0.0681372,0.0961996,0.0681372,0.0961996,0.0681372,0.111893,0.0792072,0.0585569,0.0462456
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5746,17.1659,17.8804,17.309,17.0636,16.9916,35.5831,2.43854,0.0964648,0.0683252,0.0964648,0.0683252,0.0964648,0.0683252,0.0964648,0.0683252,0.0964648,0.0683252,0.0964648,0.0683252,0.0964648,0.0683252,0.0964648,0.0683252,0.112202,0.0794256,0.0587184,0.0463732
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1098,17.6621,18.431,17.786,17.5362,17.445,35.9673,2.14537,0.0848127,0.0600721,0.0848127,0.0600721,0.0848127,0.0600721,0.0848127,0.0600721,0.0848127,0.0600721,0.0848127,0.0600721,0.0848127,0.0600721,0.0848127,0.0600721,0.098649,0.0698317,0.0516257,0.0407717
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1261,17.6246,18.5006,17.7668,17.4746,17.381,35.8315,2.29885,0.0897282,0.0635536,0.0897282,0.0635536,0.0897282,0.0635536,0.0897282,0.0635536,0.0897282,0.0635536,0.0897282,0.0635536,0.0897282,0.0635536,0.0897282,0.0635536,0.104366,0.0738789,0.0546178,0.0431347
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8561,17.6418,17.9903,17.6912,17.5804,17.556,35.9207,2.11841,0.087366,0.0618805,0.087366,0.0618805,0.087366,0.0618805,0.087366,0.0618805,0.087366,0.0618805,0.087366,0.0618805,0.087366,0.0618805,0.087366,0.0618805,0.101619,0.071934,0.0531799,0.0419991
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.9639,17.6295,18.2076,17.718,17.5183,17.4467,35.921,2.19732,0.0854322,0.0605108,0.0854322,0.0605108,0.0854322,0.0605108,0.0854322,0.0605108,0.0854322,0.0605108,0.0854322,0.0605108,0.0854322,0.0605108,0.0854322,0.0605108,0.0993696,0.0703418,0.0520028,0.0410695
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.576,17.1976,17.8462,17.3006,17.0982,17.0312,35.8195,2.27308,0.0902908,0.0639521,0.0902908,0.0639521,0.0902908,0.0639521,0.0902908,0.0639521,0.0902908,0.0639521,0.0902908,0.0639521,0.0902908,0.0639521,0.0902908,0.0639521,0.105021,0.0743421,0.0549602,0.0434051
