survey,DES-g,DES-r,DES-i,DES-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,DES-g_AV,DES-r_AV,DES-i_AV,DES-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
DES,18.7127,17.9902,17.7421,17.6013,18.6774,18.0344,17.7593,17.6492,42.7824,0.124765,0.222551,0.148101,0.108429,0.0825955,0.220225,0.155893,0.11525,0.091019
DES,18.2805,17.4482,17.1848,17.0357,18.2221,17.5005,17.2141,17.085,43.2363,0.633882,0.269755,0.179514,0.131426,0.100114,0.266935,0.188958,0.139694,0.110324
DES,18.3146,17.7098,17.4953,17.3787,18.2808,17.753,17.5145,17.4149,43.2371,0.565462,0.272466,0.181318,0.132747,0.10112,0.269618,0.190857,0.141098,0.111433
DES,18.0903,17.7354,17.6316,17.5914,18.0714,17.7508,17.6318,17.6161,43.2366,0.586061,0.271401,0.180609,0.132228,0.100725,0.268563,0.190111,0.140547,0.110997
DES,18.9645,18.1774,17.9237,17.7762,18.9689,18.2383,17.9546,17.8319,43.3444,0.584414,0.268485,0.178669,0.130808,0.0996429,0.265679,0.188069,0.139037,0.109805
DES,17.632,16.7817,16.4955,16.3304,17.5822,16.8462,16.5206,16.3774,43.0982,0.0577452,0.221254,0.147238,0.107796,0.0821139,0.218941,0.154984,0.114578,0.0904884
DES,17.1975,16.6245,16.4493,16.3579,17.1543,16.657,16.4554,16.3803,42.8999,0.453785,0.270368,0.179922,0.131725,0.100342,0.267542,0.189388,0.140012,0.110575
DES,17.2241,16.4347,16.2004,16.0726,17.1733,16.4856,16.2236,16.1129,42.7662,0.216056,0.217718,0.144885,0.106074,0.0808016,0.215442,0.152507,0.112747,0.0890422
DES,17.1911,16.7643,16.6379,16.584,17.1668,16.7917,16.6448,16.6068,42.6819,0.299782,0.221812,0.147609,0.108068,0.0823211,0.219493,0.155375,0.114867,0.0907167
DES,18.4869,17.9957,17.8397,17.7669,18.451,18.0237,17.8525,17.8175,42.5963,0.26983,0.223514,0.148742,0.108897,0.0829526,0.221177,0.156567,0.115748,0.0914126
DES,16.9891,16.4679,16.3034,16.2226,16.9465,16.4974,16.3106,16.25,43.2278,0.82551,0.258349,0.171924,0.12587,0.0958812,0.255649,0.180969,0.133788,0.10566
DES,17.0851,16.2144,15.941,15.7853,17.0343,16.2731,15.9716,15.8341,43.3688,-0.0199341,0.218512,0.145413,0.106461,0.0810965,0.216228,0.153064,0.113158,0.0893672
DES,18.806,18.0797,17.8459,17.719,18.758,18.1227,17.8733,17.7665,43.1941,0.82739,0.254689,0.169488,0.124086,0.0945226,0.252026,0.178404,0.131892,0.104163
DES,15.4803,15.0382,14.9196,14.8655,15.4676,15.072,14.9233,14.8853,43.417,-0.2509,0.227822,0.151609,0.110997,0.0845517,0.225441,0.159585,0.117979,0.0931748
DES,17.8893,17.1444,16.9048,16.7642,17.8197,17.1918,16.922,16.8099,43.4191,-0.223394,0.230692,0.153518,0.112395,0.0856166,0.22828,0.161595,0.119465,0.0943483
DES,18.2508,17.4305,17.1437,16.9786,18.2379,17.4891,17.1831,17.0401,43.8162,-0.489397,0.216878,0.144326,0.105665,0.08049,0.214611,0.151919,0.112312,0.0886988
DES,17.9512,17.0515,16.7579,16.5894,17.8922,17.1147,16.7913,16.6403,42.8733,-0.0297278,0.224851,0.149631,0.109549,0.0834488,0.2225,0.157503,0.11644,0.0919594
DES,16.2091,15.7715,15.6496,15.596,16.1693,15.7961,15.6503,15.6082,42.77,0.0991329,0.225566,0.150107,0.109897,0.0837144,0.223208,0.158005,0.116811,0.0922521
DES,16.4733,15.7316,15.4886,15.3523,16.4317,15.7839,15.518,15.4031,42.7121,-0.113652,0.20809,0.138478,0.101383,0.0772285,0.205915,0.145763,0.107761,0.0851047
DES,17.1649,16.5158,16.3213,16.2189,17.1403,16.5479,16.3292,16.2504,42.8592,-0.0821758,0.222272,0.147915,0.108292,0.0824917,0.219948,0.155697,0.115105,0.0909047
DES,16.1843,15.4554,15.2614,15.1461,16.1365,15.5098,15.2709,15.1828,42.6787,-0.0899058,0.210402,0.140016,0.102509,0.0780863,0.208202,0.147382,0.108958,0.0860501
DES,15.6239,15.2227,15.1117,15.0632,15.6027,15.2485,15.1081,15.0744,42.9672,0.0258212,0.220033,0.146425,0.107202,0.0816609,0.217733,0.154129,0.113946,0.0899892
DES,18.8852,18.553,18.4594,18.4143,18.8894,18.567,18.4594,18.4751,43.6889,-0.632404,0.19917,0.132541,0.0970369,0.0739178,0.197088,0.139514,0.103141,0.0814564
DES,15.6201,15.1596,15.0248,14.9542,15.5859,15.1875,15.037,14.9838,42.2898,0.049475,0.160658,0.106913,0.0782739,0.0596252,0.158979,0.112538,0.0831981,0.0657061
DES,18.9189,18.4765,18.332,18.2656,18.895,18.4996,18.3449,18.3076,43.6576,-0.539134,0.207023,0.137767,0.100863,0.0768323,0.204858,0.145015,0.107208,0.0846681
DES,16.8651,16.4758,16.3515,16.3006,16.8288,16.4944,16.3578,16.3167,43.6604,-0.975617,0.21246,0.141386,0.103512,0.0788502,0.210239,0.148824,0.110024,0.0868919
DES,17.7594,17.1427,16.9611,16.8624,17.7159,17.171,16.9741,16.8967,43.3478,-0.967645,0.1894,0.12604,0.0922771,0.0702921,0.18742,0.132671,0.0980822,0.0774609
DES,17.0797,16.3753,16.1609,16.0471,17.0324,16.4259,16.1854,16.0862,42.6468,0.199327,0.215126,0.14316,0.104811,0.0798396,0.212877,0.150691,0.111404,0.0879821
DES,16.9156,16.3879,16.2174,16.1305,16.8749,16.425,16.228,16.1639,43.0905,0.415433,0.308354,0.2052,0.150232,0.114439,0.305131,0.215996,0.159683,0.126111
DES,16.7365,16.274,16.1338,16.07,16.7053,16.3114,16.1334,16.0904,43.6475,0.427762,0.264646,0.176114,0.128937,0.0982182,0.26188,0.18538,0.137049,0.108235
DES,16.8381,16.3189,16.1732,16.1075,16.8029,16.3544,16.1813,16.1266,42.4688,0.201536,0.187458,0.124747,0.0913307,0.0695712,0.185498,0.13131,0.0970762,0.0766665
DES,18.6546,17.7411,17.4362,17.2536,18.6033,17.8048,17.4707,17.3144,43.715,0.682233,0.289392,0.192581,0.140994,0.107402,0.286366,0.202713,0.149863,0.118355
DES,18.5342,18.0359,17.8836,17.8122,18.4927,18.0666,17.8983,17.8432,43.0046,0.479147,0.287617,0.1914,0.140129,0.106743,0.28461,0.20147,0.148944,0.117629
DES,18.6684,18.1263,17.9588,17.8703,18.6245,18.1622,17.9741,17.8992,43.1824,0.485684,0.293623,0.195398,0.143055,0.108972,0.290554,0.205678,0.152055,0.120086
DES,18.4932,17.9632,17.8435,17.7788,18.4668,18.0203,17.8434,17.7991,42.8481,-0.369417,0.177623,0.118203,0.0865391,0.0659212,0.175766,0.124421,0.0919832,0.0726442
DES,17.5031,16.9829,16.8125,16.7338,17.4507,17.0101,16.8242,16.7697,42.8472,-0.370738,0.177427,0.118072,0.0864437,0.0658485,0.175572,0.124284,0.0918818,0.0725641
DES,18.7907,17.9719,17.7013,17.5467,18.7111,18.0167,17.7354,17.6037,43.4786,0.977791,0.267999,0.178345,0.130571,0.0994625,0.265198,0.187728,0.138785,0.109606
DES,17.7316,17.0884,16.8872,16.7805,17.6987,17.1364,16.9017,16.8241,43.7446,0.459954,0.260144,0.173118,0.126744,0.0965473,0.257425,0.182226,0.134717,0.106394
DES,18.7584,18.2516,18.0738,17.9842,18.734,18.2772,18.0928,18.0094,43.678,-0.627315,0.199604,0.13283,0.0972482,0.0740788,0.197517,0.139818,0.103366,0.0816338
DES,17.9996,17.2624,17.043,16.9216,17.9533,17.3152,17.0669,16.9739,43.527,-0.722733,0.202258,0.134596,0.0985413,0.0750638,0.200143,0.141677,0.10474,0.0827193
DES,17.7318,17.3148,17.1911,17.1377,17.7132,17.3454,17.1964,17.1519,43.6064,-0.734907,0.202258,0.134596,0.0985413,0.0750639,0.200143,0.141678,0.10474,0.0827193
DES,17.8518,17.2559,17.073,16.977,17.8237,17.3135,17.0819,16.9936,43.159,0.172599,0.223074,0.148449,0.108683,0.0827895,0.220742,0.156259,0.11552,0.0912329
DES,16.7611,16.1056,15.8936,15.7733,16.7376,16.1543,15.9108,15.8138,43.521,-0.572272,0.194268,0.12928,0.0946488,0.0720988,0.192237,0.136081,0.100603,0.0794518
DES,16.0519,15.2756,15.0291,14.8919,16.0137,15.3407,15.0436,14.9378,43.6806,0.243447,0.242149,0.161143,0.117977,0.0898687,0.239617,0.16962,0.125398,0.099034
DES,17.8276,16.9877,16.724,16.573,17.7891,17.0527,16.7535,16.6254,43.1923,0.177757,0.225069,0.149776,0.109655,0.0835297,0.222716,0.157656,0.116553,0.0920486
DES,18.7559,18.2579,18.1149,18.0468,18.7192,18.2961,18.134,18.057,43.6961,-0.675791,0.197176,0.131215,0.0960657,0.0731781,0.195115,0.138118,0.102109,0.0806412
DES,17.8836,17.1926,16.947,16.8235,17.8421,17.243,16.9684,16.8625,43.1293,-0.766195,0.204672,0.136203,0.0997175,0.0759598,0.202532,0.143369,0.105991,0.0837067
DES,15.8666,15.4154,15.291,15.233,15.8371,15.4421,15.2862,15.254,43.6987,0.284676,0.243172,0.161824,0.118475,0.0902485,0.24063,0.170337,0.125928,0.0994526
DES,18.8972,18.3174,18.139,18.0491,18.8646,18.3537,18.1636,18.0717,43.2223,0.39125,0.277972,0.184982,0.13543,0.103164,0.275066,0.194714,0.14395,0.113685
DES,16.9863,16.4461,16.2612,16.1663,16.9538,16.4816,16.2702,16.2033,43.1525,0.46172,0.301284,0.200495,0.146787,0.111815,0.298134,0.211043,0.156022,0.123219
DES,18.6663,18.1337,17.9749,17.8994,18.6273,18.176,17.9924,17.9232,42.733,0.280013,0.219754,0.14624,0.107066,0.0815573,0.217457,0.153933,0.113801,0.0898751
DES,16.7579,16.2993,16.1646,16.1035,16.7319,16.3308,16.1679,16.1242,43.2392,0.382305,0.273191,0.1818,0.133101,0.101389,0.270335,0.191365,0.141474,0.11173
DES,16.7099,16.1897,16.039,15.9678,16.6652,16.2214,16.0457,15.9909,42.9328,0.262785,0.249447,0.166,0.121532,0.0925774,0.24684,0.174733,0.129178,0.102019
DES,17.5196,16.6937,16.4458,16.3045,17.4644,16.754,16.4761,16.3541,43.1566,-0.277249,0.179198,0.119251,0.0873065,0.0665058,0.177325,0.125525,0.0927989,0.0732884
DES,18.6763,18.009,17.7981,17.6788,18.6524,18.06,17.8175,17.7125,43.1626,0.732183,0.262723,0.174834,0.128,0.0975044,0.259977,0.184032,0.136053,0.107448
DES,16.0273,15.6249,15.513,15.4623,16.0058,15.6512,15.5121,15.4703,43.2353,0.12985,0.22315,0.1485,0.10872,0.0828176,0.220817,0.156312,0.11556,0.0912638
DES,16.1435,15.4317,15.2093,15.0872,16.1098,15.4791,15.237,15.1321,43.2303,0.064843,0.20981,0.139622,0.102221,0.0778669,0.207617,0.146968,0.108652,0.0858083
DES,18.3159,17.8918,17.7632,17.7053,18.3054,17.9207,17.7658,17.7305,43.4307,-0.250398,0.225549,0.150096,0.109889,0.0837079,0.223191,0.157993,0.116802,0.092245
DES,17.708,16.9649,16.7372,16.608,17.6702,17.0231,16.765,16.661,43.791,-0.412679,0.227239,0.151221,0.110712,0.0843352,0.224863,0.159176,0.117677,0.0929362
DES,16.036,15.5242,15.3723,15.3094,15.9924,15.553,15.39,15.3379,43.7942,-0.240979,0.228483,0.152049,0.111318,0.0847969,0.226095,0.160048,0.118321,0.093445
DES,15.9956,15.4791,15.3285,15.2488,15.963,15.5154,15.3358,15.28,43.3317,0.550852,0.271127,0.180427,0.132095,0.100623,0.268293,0.189919,0.140405,0.110886
DES,16.7836,16.0224,15.7769,15.638,16.7409,16.0807,15.8044,15.6863,43.3825,0.239133,0.257055,0.171063,0.125239,0.0954009,0.254368,0.180062,0.133118,0.10513
DES,18.5475,17.8915,17.6946,17.5917,18.4964,17.9299,17.7038,17.6504,42.9597,-0.17002,0.189729,0.126259,0.0924371,0.070414,0.187745,0.132901,0.0982522,0.0775952
DES,18.9066,18.2001,17.975,17.852,18.869,18.2416,17.9907,17.878,43.5064,0.162862,0.236048,0.157083,0.115004,0.0876045,0.233581,0.165347,0.122239,0.096539
DES,17.4298,16.9601,16.8236,16.7643,17.4098,16.9985,16.8326,16.7864,43.4344,0.275869,0.256728,0.170845,0.12508,0.0952794,0.254044,0.179833,0.132948,0.104997
DES,16.2205,15.5313,15.2868,15.149,16.1837,15.5809,15.309,15.1855,43.399,0.0351101,0.227775,0.151577,0.110973,0.084534,0.225394,0.159552,0.117955,0.0931553
DES,16.4443,16.0494,15.9262,15.8719,16.4194,16.0704,15.9279,15.8922,43.021,0.690174,0.245417,0.163318,0.119569,0.0910817,0.242852,0.17191,0.127091,0.100371
DES,18.237,17.4977,17.2658,17.1387,18.2097,17.548,17.2925,17.1805,43.7061,0.98877,0.292182,0.194438,0.142353,0.108437,0.289128,0.204668,0.151308,0.119497
DES,15.5282,15.0832,14.9718,14.9239,15.5066,15.1119,14.9768,14.9451,43.6212,-0.630354,0.200667,0.133538,0.0977665,0.0744737,0.19857,0.140564,0.103917,0.0820689
DES,16.3911,15.7052,15.4944,15.3857,16.3468,15.7575,15.5132,15.4189,43.4117,0.101559,0.232515,0.154732,0.113283,0.0862935,0.230085,0.162873,0.12041,0.0950942
DES,15.8385,15.2282,15.0489,14.9576,15.8017,15.2682,15.0681,14.9859,43.4392,0.0374817,0.241099,0.160444,0.117465,0.0894791,0.238579,0.168885,0.124855,0.0986047
DES,16.3698,15.8467,15.679,15.6073,16.3455,15.8825,15.6964,15.6373,43.597,-0.74507,0.202937,0.135048,0.0988721,0.0753158,0.200815,0.142153,0.105092,0.082997
DES,16.9434,16.3277,16.1274,16.0185,16.9099,16.3559,16.1479,16.0628,43.0972,-0.736526,0.200921,0.133707,0.0978902,0.0745679,0.198821,0.140741,0.104048,0.0821728
DES,15.9286,15.2492,15.0025,14.8695,15.8929,15.2935,15.0289,14.9142,43.7592,0.142692,0.233165,0.155164,0.113599,0.0865343,0.230727,0.163327,0.120746,0.0953596
DES,15.6763,15.191,15.055,14.9942,15.6505,15.2216,15.0675,15.0182,42.7361,0.376688,0.229559,0.152764,0.111843,0.0851961,0.227159,0.160801,0.118878,0.0938849
DES,16.9589,16.3192,16.114,15.9993,16.9192,16.3684,16.1338,16.0478,43.4091,0.522988,0.276725,0.184152,0.134822,0.102701,0.273832,0.19384,0.143304,0.113175
DES,17.7758,17.0039,16.7616,16.6297,17.738,17.0523,16.7871,16.6858,43.7446,-0.381261,0.231118,0.153802,0.112602,0.0857749,0.228702,0.161894,0.119686,0.0945227
DES,16.8233,16.1986,16.0086,15.912,16.7874,16.2408,16.0245,15.9414,42.6609,-0.0226323,0.218797,0.145603,0.1066,0.0812023,0.21651,0.153263,0.113306,0.0894838
DES,15.4363,14.9386,14.7791,14.707,15.4126,14.9674,14.7883,14.7352,42.9139,0.354341,0.277711,0.184808,0.135303,0.103067,0.274808,0.194531,0.143814,0.113578
DES,18.0299,17.2512,16.9874,16.838,17.9767,17.3068,17.0106,16.8849,42.6668,-0.0846766,0.21114,0.140507,0.102869,0.0783603,0.208933,0.147899,0.10934,0.086352
DES,15.7723,15.1028,14.8734,14.7504,15.7377,15.1561,14.8889,14.7877,42.613,0.208316,0.214091,0.142471,0.104306,0.0794555,0.211853,0.149966,0.110868,0.0875588
DES,15.3427,14.8837,14.7725,14.7193,15.3177,14.9091,14.7736,14.7369,42.7456,0.207457,0.216966,0.144384,0.105707,0.0805225,0.214698,0.15198,0.112357,0.0887347
DES,17.2106,16.6341,16.4675,16.3841,17.1782,16.6742,16.4803,16.4241,43.1867,-0.731211,0.204301,0.135956,0.0995368,0.0758222,0.202165,0.143109,0.105799,0.083555
DES,18.161,17.7447,17.6102,17.5455,18.122,17.7743,17.6124,17.5554,43.7134,0.325861,0.244143,0.16247,0.118948,0.0906088,0.241591,0.171017,0.126431,0.0998497
DES,18.151,17.6945,17.559,17.5003,18.1314,17.7341,17.5624,17.5086,43.7174,0.32666,0.243974,0.162357,0.118866,0.0905461,0.241424,0.170899,0.126344,0.0997806
DES,18.122,17.5605,17.3801,17.2896,18.0803,17.604,17.4018,17.3192,43.769,0.310519,0.241654,0.160814,0.117736,0.0896852,0.239128,0.169274,0.125142,0.0988318
DES,17.4865,17.1732,17.0767,17.0408,17.4666,17.1973,17.0833,17.0685,43.3736,-0.22458,0.237149,0.157816,0.115541,0.0880131,0.23467,0.166118,0.122809,0.0969892
DES,17.0524,16.6325,16.5101,16.464,17.0332,16.6598,16.5181,16.4874,43.7987,0.376932,0.244477,0.162692,0.119111,0.0907329,0.241922,0.171252,0.126604,0.0999864
DES,18.4478,17.903,17.7553,17.6893,18.4087,17.9422,17.7614,17.7096,43.3041,0.493324,0.275986,0.183661,0.134463,0.102427,0.273101,0.193323,0.142921,0.112873
DES,18.4297,17.8261,17.6683,17.5682,18.5044,18.0189,17.7206,17.6947,43.8037,-0.454557,0.221585,0.147458,0.107958,0.0822369,0.219269,0.155216,0.114749,0.0906239
DES,18.0745,17.4935,17.2902,17.1838,18.0755,17.5307,17.2947,17.2204,42.969,-0.10843,0.206983,0.137741,0.100844,0.0768177,0.20482,0.144988,0.107188,0.0846521
DES,16.4374,16.0099,15.8756,15.8203,16.4151,16.0397,15.8902,15.8422,43.2113,0.0782504,0.21538,0.143329,0.104935,0.0799341,0.213129,0.15087,0.111536,0.0880863
DES,16.3246,15.8148,15.6255,15.5269,16.3005,15.8523,15.6358,15.5687,43.5088,-0.121918,0.22855,0.152093,0.111351,0.0848216,0.22616,0.160094,0.118356,0.0934722
DES,16.361,15.5392,15.3061,15.1613,16.3238,15.6053,15.3282,15.2111,43.3602,0.561583,0.270681,0.18013,0.131878,0.100458,0.267851,0.189607,0.140174,0.110703
DES,16.1495,15.6883,15.5614,15.5042,16.1246,15.7239,15.5733,15.5268,43.8021,-0.222471,0.227229,0.151214,0.110708,0.0843316,0.224854,0.15917,0.117672,0.0929323
DES,18.3784,17.9814,17.8534,17.8015,18.3292,18.0061,17.8632,17.8055,43.2681,0.168561,0.233309,0.15526,0.11367,0.0865879,0.23087,0.163428,0.120821,0.0954187
DES,17.5266,16.9617,16.7771,16.6849,17.4944,17.0209,16.7876,16.7119,43.4269,0.256467,0.253961,0.169003,0.123731,0.0942524,0.251306,0.177895,0.131515,0.103865
DES,15.6932,15.0204,14.7881,14.6585,15.6558,15.0724,14.8177,14.7008,43.7971,-0.438784,0.224016,0.149076,0.109142,0.083139,0.221674,0.156919,0.116008,0.091618
DES,16.3783,15.9498,15.8196,15.774,16.3534,15.9908,15.8324,15.7955,43.283,0.184019,0.238076,0.158433,0.115992,0.0883572,0.235588,0.166768,0.123289,0.0973684
DES,16.2795,15.7014,15.5245,15.4224,16.2514,15.7445,15.5302,15.4433,43.3481,0.224767,0.253361,0.168604,0.123439,0.0940298,0.250712,0.177474,0.131205,0.103619
DES,18.9425,18.2929,18.0798,17.9618,18.8742,18.3179,18.1019,18.0128,43.5161,-0.343791,0.20559,0.136814,0.100165,0.0763007,0.203441,0.144012,0.106466,0.0840823
DES,17.0741,16.4571,16.2574,16.1577,17.0347,16.5029,16.2717,16.197,42.6324,0.330254,0.230229,0.15321,0.112169,0.0854447,0.227822,0.161271,0.119225,0.0941589
DES,18.8971,18.5148,18.382,18.3145,18.8333,18.5286,18.3511,18.2408,42.8078,0.298818,0.228949,0.152359,0.111545,0.0849698,0.226555,0.160374,0.118563,0.0936355
DES,16.8402,16.2419,16.0686,15.9814,16.8035,16.2838,16.077,16.0104,43.1594,0.625826,0.273749,0.182172,0.133373,0.101597,0.270888,0.191756,0.141763,0.111958
DES,16.3634,15.6475,15.4222,15.3006,16.3213,15.6927,15.4455,15.3437,43.2505,0.62056,0.26948,0.179331,0.131292,0.100012,0.266663,0.188765,0.139552,0.110212
DES,18.4996,17.648,17.3806,17.2218,18.4547,17.7235,17.4019,17.2723,43.548,0.324605,0.244789,0.1629,0.119263,0.0908484,0.24223,0.17147,0.126765,0.100114
DES,18.1366,17.6426,17.4853,17.4146,18.0847,17.6936,17.4889,17.4141,43.4342,0.4699,0.282236,0.18782,0.137508,0.104746,0.279286,0.197701,0.146158,0.115429
DES,15.8883,15.4856,15.3778,15.3435,15.8504,15.5101,15.3817,15.3577,43.0763,0.242843,0.232525,0.154739,0.113288,0.0862971,0.230095,0.162879,0.120415,0.0950982
DES,17.8269,17.1463,16.9113,16.776,17.7862,17.1889,16.9159,16.8226,42.8571,0.290601,0.239942,0.159674,0.116901,0.0890497,0.237434,0.168075,0.124256,0.0981315
DES,16.5526,16.1073,15.9772,15.918,16.5227,16.1455,15.9846,15.9384,43.4941,0.436216,0.284363,0.189235,0.138543,0.105536,0.28139,0.199191,0.147259,0.116299
DES,16.2477,15.6053,15.4059,15.3044,16.206,15.6447,15.4228,15.3426,43.0264,0.270917,0.253859,0.168936,0.123682,0.0942147,0.251205,0.177823,0.131463,0.103823
DES,18.3157,17.9736,17.8684,17.8319,18.2762,18.0116,17.8828,17.8327,43.7902,-0.857291,0.20837,0.138664,0.101519,0.0773324,0.206192,0.145959,0.107906,0.0852193
DES,15.4842,15.0335,14.9146,14.865,15.4598,15.063,14.9165,14.8793,42.7514,0.0752543,0.229238,0.152551,0.111686,0.085077,0.226841,0.160577,0.118712,0.0937537
DES,15.6745,14.996,14.832,14.7334,15.6363,15.0456,14.841,14.7644,43.5116,0.116142,0.241013,0.160387,0.117423,0.0894472,0.238494,0.168825,0.12481,0.0985695
DES,18.3272,17.7699,17.6146,17.5273,18.2799,17.7801,17.5597,17.4237,43.1284,-0.316555,0.174613,0.1162,0.0850727,0.0648042,0.172788,0.122313,0.0904246,0.0714133
DES,17.2814,16.8213,16.6927,16.6287,17.2429,16.8446,16.6932,16.647,42.7861,0.170876,0.218792,0.145599,0.106597,0.0812002,0.216505,0.153259,0.113303,0.0894815
DES,18.2192,17.7083,17.5497,17.472,18.1889,17.7359,17.553,17.5132,43.3853,0.711189,0.267419,0.17796,0.130289,0.0992474,0.264624,0.187322,0.138485,0.109369
DES,18.9391,18.252,18.0181,17.8882,18.9013,18.3014,18.0435,17.9297,43.1406,-0.752129,0.204492,0.136083,0.0996297,0.0758929,0.202354,0.143242,0.105897,0.0836329
DES,17.3008,16.7938,16.6441,16.5735,17.2703,16.8312,16.6481,16.5982,43.609,0.323549,0.24433,0.162594,0.119039,0.090678,0.241775,0.171148,0.126528,0.0999259
DES,17.4065,16.9567,16.827,16.7676,17.3544,16.9883,16.8276,16.7886,43.7402,0.309666,0.242127,0.161128,0.117966,0.0898606,0.239596,0.169605,0.125387,0.0990251
DES,18.989,18.204,17.9233,17.7631,18.951,18.277,17.9526,17.8294,43.3281,0.719983,0.267592,0.178075,0.130373,0.0993116,0.264795,0.187443,0.138575,0.10944
DES,17.5713,16.8563,16.596,16.4488,17.5328,16.9139,16.6243,16.4943,43.3296,0.724491,0.267417,0.177958,0.130288,0.0992466,0.264622,0.187321,0.138484,0.109368
DES,18.8247,18.2007,17.9945,17.8834,18.7889,18.2444,18.0119,17.9209,43.3973,0.746383,0.267869,0.178258,0.130507,0.0994141,0.265068,0.187637,0.138718,0.109553
DES,16.8422,16.33,16.1744,16.0978,16.8264,16.3666,16.186,16.1256,43.6636,0.665536,0.285012,0.189667,0.13886,0.105777,0.282033,0.199645,0.147595,0.116564
DES,17.907,17.3812,17.2249,17.1603,17.8759,17.4166,17.2279,17.1834,43.7411,0.405016,0.248603,0.165438,0.121121,0.0922639,0.246004,0.174141,0.128741,0.101674
DES,18.0949,17.6222,17.4765,17.4066,18.0748,17.6407,17.4785,17.438,43.3479,0.484381,0.278182,0.185122,0.135532,0.103242,0.275274,0.194861,0.144058,0.113771
DES,18.2765,17.8161,17.6729,17.6096,18.2602,17.8497,17.6822,17.6467,43.6326,-0.930522,0.212292,0.141274,0.10343,0.0787878,0.210072,0.148706,0.109937,0.086823
DES,18.3827,17.964,17.851,17.8066,18.3043,17.9699,17.8472,17.7855,43.2261,-0.606563,0.205007,0.136426,0.0998808,0.0760842,0.202864,0.143603,0.106164,0.0838437
DES,18.2697,17.4394,17.1543,16.9904,18.2496,17.4975,17.191,17.0459,42.8048,-0.384217,0.179043,0.119148,0.0872312,0.0664484,0.177172,0.125416,0.0927189,0.0732252
DES,18.7527,18.1217,17.9064,17.7908,18.713,18.1698,17.9306,17.827,43.4998,-0.917242,0.193238,0.128594,0.0941468,0.0717164,0.191218,0.135359,0.10007,0.0790305
DES,16.3455,15.9062,15.7737,15.7146,16.3211,15.9369,15.7819,15.7309,43.6434,-0.371716,0.213928,0.142362,0.104227,0.079395,0.211691,0.149852,0.110784,0.0874922
DES,16.8358,16.3525,16.198,16.1245,16.8046,16.3869,16.2042,16.1527,43.8031,0.285608,0.240295,0.159909,0.117073,0.0891806,0.237783,0.168322,0.124438,0.0982757
DES,17.7525,16.954,16.6735,16.5188,17.7233,17.0188,16.6931,16.5721,42.3375,-0.106929,0.163909,0.109076,0.0798575,0.0608315,0.162195,0.114815,0.0848813,0.0670354
DES,17.0318,16.3433,16.1279,16.0104,17.0011,16.3998,16.1483,16.0502,43.4446,-0.216094,0.226512,0.150737,0.110358,0.0840653,0.224144,0.158667,0.117301,0.0926388
DES,16.264,15.6345,15.439,15.3362,16.2359,15.6804,15.4569,15.3753,43.3329,-0.968608,0.189518,0.126118,0.0923342,0.0703356,0.187536,0.132753,0.0981429,0.0775089
DES,15.6788,15.204,15.0732,15.0076,15.6454,15.2399,15.0755,15.0333,43.4571,0.673805,0.272191,0.181135,0.132613,0.101018,0.269346,0.190665,0.140956,0.111321
DES,17.2313,16.6129,16.387,16.2676,17.1712,16.6419,16.3612,16.3008,42.4986,-0.257382,0.180512,0.120126,0.0879469,0.0669936,0.178625,0.126445,0.0934796,0.073826
DES,15.6785,15.1525,15.0066,14.9258,15.6398,15.1789,15.0091,14.9575,42.8301,-0.226698,0.194754,0.129603,0.0948853,0.0722789,0.192718,0.136421,0.100854,0.0796503
DES,15.7863,15.3362,15.2147,15.1601,15.7541,15.3552,15.2149,15.1798,42.8319,-0.229079,0.194484,0.129423,0.0947537,0.0721787,0.19245,0.136232,0.100715,0.0795399
DES,15.9924,15.5515,15.4217,15.3669,15.9768,15.5881,15.4344,15.3963,43.5581,-0.685955,0.2016,0.134159,0.0982208,0.0748197,0.199492,0.141217,0.1044,0.0824503
