survey,SDSS-g,SDSS-r,SDSS-i,SDSS-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,SDSS-g_AV,SDSS-r_AV,SDSS-i_AV,SDSS-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
SDSS,16.6251,16.1137,15.941,15.8622,16.5361,16.1023,15.9408,15.8886,308.928,-0.91577,0.387314,0.266152,0.197151,0.147322,0.373533,0.264416,0.19548,0.154381
SDSS,16.1352,15.3354,15.0827,14.9442,16.0098,15.3241,15.0685,14.9732,308.929,-0.955687,0.401347,0.275795,0.204294,0.152659,0.387066,0.273996,0.202562,0.159975
SDSS,17.1546,16.4327,16.1435,15.9933,17.0276,16.4068,16.1349,16.0227,308.929,-0.178335,0.347558,0.238833,0.176914,0.1322,0.335191,0.237275,0.175415,0.138535
SDSS,18.6992,17.9313,17.6562,17.4898,18.5867,17.9272,17.6543,17.5492,308.93,-0.533182,0.38607,0.265297,0.196518,0.146849,0.372333,0.263567,0.194852,0.153885
SDSS,17.5772,16.851,16.5839,16.4133,17.4562,16.8454,16.5756,16.4536,308.93,-0.468232,0.402402,0.27652,0.204831,0.15306,0.388083,0.274717,0.203095,0.160395
SDSS,17.5621,16.9061,16.63,16.4578,17.4589,16.8994,16.635,16.4849,308.931,-0.859566,0.384002,0.263876,0.195465,0.146062,0.370338,0.262155,0.193808,0.153061
SDSS,17.7361,16.9144,16.6702,16.5145,17.6127,16.9035,16.6487,16.505,308.931,1.16228,0.269101,0.184919,0.136978,0.102357,0.259526,0.183713,0.135817,0.107262
SDSS,17.8273,17.1923,17.0012,16.8887,17.7291,17.1881,16.9936,16.9138,308.932,-0.983725,0.413286,0.283999,0.210371,0.1572,0.39858,0.282147,0.208588,0.164733
SDSS,17.3813,16.8248,16.6406,16.547,17.2836,16.8154,16.6374,16.5785,308.932,-0.910423,0.386122,0.265333,0.196544,0.146868,0.372383,0.263602,0.194878,0.153906
SDSS,18.2125,17.5088,17.2785,17.1357,18.0648,17.5117,17.2743,17.1881,308.932,0.755453,0.260857,0.179254,0.132782,0.0992216,0.251575,0.178085,0.131656,0.103976
SDSS,17.8391,17.2076,16.9882,16.8513,17.7368,17.2037,16.9853,16.9011,308.934,-0.116987,0.337527,0.231939,0.171808,0.128384,0.325517,0.230427,0.170352,0.134536
SDSS,18.2176,17.6578,17.4667,17.3618,18.1484,17.67,17.4694,17.3897,308.934,0.369963,0.271582,0.186624,0.138241,0.103301,0.261918,0.185407,0.137069,0.108251
SDSS,16.2511,15.5268,15.3033,15.1797,16.1458,15.5198,15.2781,15.1999,308.935,-0.158336,0.343372,0.235956,0.174783,0.130607,0.331154,0.234417,0.173302,0.136866
SDSS,17.0011,16.5565,16.4183,16.3506,16.9093,16.5476,16.4059,16.3624,308.936,-0.953103,0.401311,0.27577,0.204276,0.152646,0.387031,0.273972,0.202544,0.15996
SDSS,16.5462,15.9998,15.8159,15.7107,16.4533,16.0128,15.8008,15.7502,308.936,0.770814,0.261357,0.179598,0.133036,0.0994117,0.252057,0.178426,0.131909,0.104175
SDSS,16.2404,15.7009,15.5198,15.4387,16.1624,15.6978,15.5261,15.47,308.936,0.35361,0.271577,0.18662,0.138238,0.103299,0.261913,0.185403,0.137066,0.108249
SDSS,16.2395,15.5747,15.3649,15.2396,16.1368,15.5786,15.355,15.284,308.936,0.740912,0.259562,0.178364,0.132122,0.0987288,0.250326,0.177201,0.131002,0.10346
SDSS,18.6239,17.8792,17.5901,17.4104,18.526,17.8742,17.5845,17.4551,308.938,1.16096,0.268181,0.184287,0.13651,0.102007,0.258639,0.183085,0.135353,0.106895
SDSS,17.6846,17.0792,16.8904,16.7762,17.5761,17.0705,16.8871,16.8123,308.938,-0.96176,0.406409,0.279273,0.20687,0.154584,0.391947,0.277452,0.205117,0.161992
SDSS,18.9456,18.3553,18.154,18.0595,18.8593,18.365,18.1692,18.0948,308.939,-0.473872,0.402066,0.276289,0.20466,0.152933,0.38776,0.274488,0.202925,0.160261
SDSS,16.4841,16.0738,15.9498,15.8813,16.4196,16.0795,15.9429,15.9173,308.939,0.712164,0.25853,0.177655,0.131597,0.0983363,0.249331,0.176496,0.130482,0.103049
SDSS,16.9612,16.4237,16.2461,16.1681,16.8565,16.409,16.2405,16.1866,308.94,-0.914768,0.387835,0.26651,0.197416,0.14752,0.374034,0.264772,0.195742,0.154589
SDSS,18.5864,18.0736,17.8908,17.8104,18.4865,18.0676,17.8965,17.812,308.94,-0.508692,0.389427,0.267604,0.198226,0.148125,0.37557,0.265858,0.196546,0.155223
SDSS,18.3024,17.824,17.6404,17.5441,18.2199,17.8115,17.6426,17.5999,308.94,-0.902845,0.384607,0.264292,0.195773,0.146292,0.370922,0.262568,0.194114,0.153302
SDSS,16.1852,15.475,15.2536,15.1387,16.0872,15.4762,15.2537,15.1664,308.94,-0.874475,0.383105,0.263259,0.195008,0.14572,0.369473,0.261543,0.193355,0.152703
SDSS,18.2305,17.8838,17.7873,17.7397,18.1813,17.9044,17.7839,17.8004,308.941,0.683919,0.262067,0.180085,0.133397,0.0996816,0.252742,0.178911,0.132267,0.104458
SDSS,17.983,17.1359,16.8752,16.7066,17.8263,17.1087,16.8493,16.7401,308.941,-0.11288,0.335304,0.230412,0.170676,0.127538,0.323373,0.228909,0.16923,0.13365
SDSS,18.0373,17.505,17.316,17.2328,17.945,17.496,17.3122,17.2456,308.942,0.302484,0.272985,0.187588,0.138955,0.103834,0.263271,0.186365,0.137777,0.10881
SDSS,16.8982,16.1105,15.8231,15.6513,16.7767,16.1277,15.8285,15.6933,308.942,-0.451912,0.408632,0.280801,0.208002,0.15543,0.394091,0.27897,0.206239,0.162878
SDSS,18.9179,18.5428,18.4121,18.3704,18.9001,18.5481,18.4393,18.4087,308.942,1.13357,0.270108,0.185611,0.137491,0.10274,0.260497,0.184401,0.136325,0.107664
SDSS,17.0552,16.469,16.2935,16.2194,16.9674,16.4919,16.3049,16.2362,308.942,-0.429221,0.417876,0.287153,0.212708,0.158946,0.403007,0.285281,0.210905,0.166563
SDSS,18.9082,18.4614,18.3276,18.2464,18.8679,18.4896,18.3252,18.374,308.944,0.775572,0.258954,0.177947,0.131813,0.0984977,0.24974,0.176786,0.130696,0.103218
SDSS,17.2363,16.7214,16.5539,16.4551,17.1479,16.7119,16.5518,16.489,308.944,-0.977231,0.41534,0.285411,0.211417,0.157982,0.400561,0.283549,0.209625,0.165552
SDSS,17.3007,16.4172,16.0941,15.9126,17.1745,16.4174,16.1024,15.9577,308.946,0.304224,0.272151,0.187015,0.13853,0.103517,0.262467,0.185795,0.137356,0.108478
SDSS,16.054,15.4979,15.3192,15.2346,15.9715,15.4844,15.303,15.2369,308.947,-0.112576,0.334038,0.229542,0.170032,0.127057,0.322152,0.228045,0.168591,0.133146
SDSS,17.9198,17.247,17.0136,16.8734,17.8072,17.2321,16.997,16.9047,308.947,-0.1037,0.333457,0.229143,0.169736,0.126836,0.321591,0.227648,0.168298,0.132914
SDSS,17.3208,16.7205,16.5027,16.3823,17.2445,16.7131,16.5068,16.4236,308.947,-0.920769,0.390033,0.26802,0.198535,0.148356,0.376154,0.266272,0.196852,0.155465
SDSS,16.1574,15.6833,15.5289,15.4722,16.0815,15.6947,15.5298,15.4892,308.948,0.316178,0.270691,0.186012,0.137787,0.102962,0.261059,0.184799,0.136619,0.107896
SDSS,18.9064,18.3288,18.1434,18.0368,18.8218,18.3015,18.0954,18.109,308.948,-0.164619,0.341629,0.234758,0.173896,0.129944,0.329473,0.233227,0.172422,0.136171
SDSS,18.4141,17.8684,17.686,17.5778,18.3244,17.8604,17.681,17.6257,308.948,-0.120395,0.334528,0.229879,0.170282,0.127243,0.322625,0.22838,0.168838,0.133341
SDSS,18.0818,17.496,17.2857,17.1964,17.9772,17.4916,17.2954,17.2215,308.949,-0.844303,0.384743,0.264385,0.195842,0.146344,0.371053,0.262661,0.194182,0.153356
SDSS,18.2125,17.7154,17.5468,17.4505,18.1312,17.7072,17.5487,17.4931,308.949,1.15427,0.267026,0.183493,0.135922,0.101568,0.257524,0.182296,0.13477,0.106435
SDSS,18.9026,18.5101,18.3984,18.3397,18.8402,18.5085,18.4348,18.3678,308.95,1.12577,0.269968,0.185515,0.137419,0.102687,0.260362,0.184305,0.136255,0.107608
SDSS,15.9022,15.3719,15.2166,15.1349,15.8306,15.3771,15.2073,15.1636,308.951,1.18272,0.264831,0.181985,0.134804,0.100733,0.255407,0.180798,0.133662,0.10556
SDSS,18.5748,18.026,17.8358,17.7245,18.4816,18.0229,17.8432,17.7315,308.951,-0.52147,0.387981,0.26661,0.19749,0.147575,0.374175,0.264871,0.195816,0.154647
SDSS,18.459,17.7023,17.4023,17.2113,18.4206,17.7105,17.4003,17.2591,308.952,-0.936116,0.394648,0.271192,0.200884,0.150111,0.380605,0.269423,0.199181,0.157304
SDSS,16.8493,16.2298,16.0443,15.9551,16.7515,16.219,16.0353,15.9781,308.952,-0.912829,0.388077,0.266676,0.197539,0.147612,0.374268,0.264937,0.195865,0.154685
SDSS,15.6948,15.2336,15.0975,15.0367,15.6253,15.2336,15.0921,15.0601,308.952,1.1753,0.265224,0.182255,0.135005,0.100883,0.255787,0.181066,0.13386,0.105717
SDSS,18.7854,18.2312,18.0462,17.9362,18.7215,18.2487,18.0491,17.9748,308.953,-0.483274,0.402272,0.276431,0.204765,0.153011,0.387959,0.274628,0.203029,0.160343
SDSS,17.5745,17.0791,16.9102,16.8105,17.5137,17.0844,16.8967,16.8255,308.953,-0.492365,0.398866,0.27409,0.203031,0.151716,0.384673,0.272303,0.20131,0.158986
SDSS,18.3161,17.7297,17.5229,17.3934,18.2377,17.7334,17.5151,17.44,308.954,1.15704,0.266178,0.182911,0.13549,0.101246,0.256707,0.181718,0.134342,0.106097
SDSS,18.6921,18.2344,18.0755,17.9948,18.6405,18.2374,18.0695,18.0282,308.954,0.72713,0.254138,0.174637,0.129362,0.0966659,0.245096,0.173498,0.128265,0.101298
SDSS,16.7238,16.2126,16.0305,15.9157,16.6526,16.2127,16.0182,15.9628,308.955,1.17528,0.264762,0.181937,0.134769,0.100707,0.255341,0.180751,0.133627,0.105532
SDSS,18.246,17.6715,17.477,17.3839,18.1191,17.6457,17.4656,17.3503,308.956,-0.951307,0.401914,0.276185,0.204582,0.152875,0.387613,0.274383,0.202848,0.160201
SDSS,17.8226,17.038,16.755,16.5843,17.7049,17.0384,16.7592,16.6291,308.956,0.334041,0.267527,0.183838,0.136177,0.101759,0.258008,0.182639,0.135023,0.106635
SDSS,18.2232,17.8234,17.6762,17.6153,18.1482,17.8337,17.6816,17.6426,308.956,0.306645,0.270013,0.185546,0.137442,0.102704,0.260405,0.184336,0.136277,0.107626
SDSS,15.6603,15.1867,15.0614,14.9948,15.5867,15.1901,15.0456,15.0215,308.957,1.18762,0.263743,0.181237,0.134251,0.100319,0.254358,0.180055,0.133113,0.105126
SDSS,18.0769,17.5866,17.4208,17.3243,18.0279,17.5833,17.4204,17.3621,308.957,-0.91918,0.390246,0.268167,0.198643,0.148437,0.37636,0.266418,0.19696,0.15555
SDSS,15.8406,15.3474,15.1806,15.1064,15.7515,15.3375,15.1819,15.1225,308.957,-0.924302,0.391726,0.269184,0.199396,0.149,0.377787,0.267428,0.197706,0.15614
SDSS,16.1258,15.3656,15.1272,14.9896,16.013,15.3718,15.1223,15.0337,308.957,0.668621,0.252043,0.173197,0.128295,0.0958687,0.243074,0.172068,0.127207,0.100463
SDSS,18.4731,17.9563,17.8091,17.7176,18.3658,17.9528,17.7917,17.743,308.958,-0.0854472,0.328649,0.225839,0.167289,0.125007,0.316955,0.224366,0.165871,0.130998
SDSS,18.4805,17.9599,17.7822,17.6961,18.4118,17.9547,17.7728,17.697,308.959,-0.851121,0.383514,0.263541,0.195216,0.145876,0.369868,0.261822,0.193562,0.152866
SDSS,16.7162,16.1325,15.9595,15.8683,16.6297,16.1416,15.9566,15.9041,308.959,0.673023,0.251472,0.172805,0.128004,0.0956516,0.242524,0.171678,0.126919,0.100235
SDSS,18.6484,17.9714,17.7661,17.6638,18.5881,17.9764,17.7643,17.6785,308.959,-0.958377,0.405966,0.278969,0.206645,0.154416,0.391521,0.27715,0.204894,0.161816
SDSS,17.0116,16.4482,16.2992,16.2164,16.9204,16.4543,16.2916,16.2474,308.959,1.17294,0.264338,0.181646,0.134553,0.100545,0.254932,0.180461,0.133413,0.105363
SDSS,18.7588,18.1056,17.9084,17.764,18.6465,18.1087,17.8821,17.8172,308.96,-0.17707,0.341592,0.234733,0.173878,0.129931,0.329438,0.233203,0.172404,0.136157
SDSS,16.861,16.3531,16.1958,16.1306,16.7846,16.3585,16.2018,16.1454,308.96,0.33047,0.267313,0.183691,0.136068,0.101677,0.257801,0.182493,0.134915,0.106549
SDSS,18.1344,17.3207,17.0305,16.8859,17.9906,17.3209,17.0485,16.9322,308.96,0.310577,0.2689,0.184781,0.136875,0.102281,0.259332,0.183576,0.135715,0.107182
SDSS,18.3613,17.8011,17.591,17.4816,18.2694,17.7892,17.5577,17.4861,308.961,0.809331,0.259117,0.178058,0.131896,0.0985596,0.249897,0.176897,0.130778,0.103283
SDSS,18.9204,18.4675,18.3295,18.2466,18.864,18.4679,18.3502,18.3188,308.961,0.723386,0.25221,0.173312,0.12838,0.0959322,0.243235,0.172182,0.127292,0.100529
SDSS,18.542,18.0609,17.8796,17.8256,18.4903,18.0446,17.8539,17.7919,308.961,0.312389,0.268532,0.184528,0.136688,0.102141,0.258977,0.183325,0.13553,0.107035
SDSS,18.9342,18.3808,18.2045,18.0948,18.8473,18.3931,18.1925,18.1279,308.961,1.1818,0.26337,0.180981,0.134061,0.100177,0.253998,0.179801,0.132924,0.104978
SDSS,18.0686,17.492,17.3221,17.2309,17.9742,17.5016,17.3199,17.2805,308.962,0.768657,0.253741,0.174364,0.129159,0.0965147,0.244712,0.173227,0.128065,0.10114
SDSS,17.064,16.4733,16.2873,16.188,16.9775,16.4781,16.2785,16.2207,308.962,0.673975,0.250786,0.172333,0.127655,0.0953907,0.241862,0.171209,0.126573,0.0999618
SDSS,16.5243,16.021,15.8643,15.7707,16.4343,16.0056,15.8439,15.7936,308.962,-0.996795,0.427014,0.293433,0.217359,0.162422,0.41182,0.291519,0.215517,0.170205
SDSS,18.1247,17.6206,17.4604,17.3675,18.0514,17.6255,17.4391,17.389,308.963,-0.487645,0.403123,0.277015,0.205198,0.153335,0.388779,0.275209,0.203459,0.160682
SDSS,16.8595,16.3599,16.1837,16.1209,16.789,16.3575,16.1919,16.1308,308.963,0.289675,0.270606,0.185954,0.137744,0.10293,0.260978,0.184741,0.136577,0.107862
SDSS,16.226,15.4753,15.245,15.115,16.132,15.472,15.2343,15.1415,308.963,-0.863681,0.382193,0.262633,0.194544,0.145374,0.368594,0.26092,0.192895,0.15234
SDSS,16.8301,16.1455,15.9473,15.8386,16.7243,16.1387,15.939,15.8605,308.965,-0.953175,0.403413,0.277215,0.205346,0.153445,0.389059,0.275407,0.203605,0.160798
SDSS,18.5229,17.9876,17.8088,17.7143,18.5342,17.9822,17.802,17.7804,308.965,-0.918977,0.390855,0.268585,0.198953,0.148669,0.376948,0.266834,0.197267,0.155793
SDSS,18.5229,17.9876,17.8088,17.7143,18.442,17.9776,17.8024,17.7474,308.965,-0.918975,0.390854,0.268585,0.198953,0.148668,0.376947,0.266833,0.197266,0.155792
SDSS,16.494,15.9901,15.8402,15.7706,16.4168,16.0034,15.8402,15.8035,308.966,0.780913,0.253772,0.174385,0.129175,0.0965264,0.244742,0.173248,0.12808,0.101152
SDSS,18.9438,18.1038,17.819,17.6672,18.8833,18.1056,17.8394,17.7101,308.967,0.336338,0.267298,0.18368,0.13606,0.101671,0.257786,0.182482,0.134907,0.106543
SDSS,18.7084,18.273,18.1415,18.0655,18.6614,18.277,18.1091,18.1154,308.967,-0.191288,0.34449,0.236724,0.175352,0.131033,0.332232,0.23518,0.173866,0.137312
SDSS,18.9006,18.2788,18.0774,17.9386,18.8317,18.2949,18.0861,18.0094,308.967,1.16502,0.263813,0.181285,0.134286,0.100346,0.254426,0.180103,0.133148,0.105154
SDSS,18.198,17.4153,17.1441,16.9814,18.0837,17.4029,17.1331,16.9873,308.967,-0.934479,0.395387,0.2717,0.20126,0.150392,0.381318,0.269928,0.199554,0.157599
SDSS,18.0608,17.4524,17.2641,17.172,17.976,17.4591,17.2577,17.1946,308.967,0.339825,0.267522,0.183834,0.136174,0.101757,0.258003,0.182635,0.13502,0.106633
SDSS,18.3896,17.961,17.8241,17.7499,18.317,17.9867,17.8312,17.7949,308.968,0.768679,0.252293,0.173369,0.128422,0.0959638,0.243315,0.172238,0.127334,0.100562
SDSS,17.565,17.077,16.8988,16.768,17.4832,17.0649,16.8476,16.7306,308.968,1.17734,0.262798,0.180588,0.13377,0.0999599,0.253447,0.17941,0.132636,0.10475
SDSS,18.8968,18.5018,18.3838,18.3484,18.8429,18.5201,18.4065,18.3562,308.969,0.295796,0.268908,0.184787,0.13688,0.102284,0.25934,0.183582,0.13572,0.107185
SDSS,17.6043,16.8066,16.5641,16.4257,17.4842,16.8111,16.5656,16.4587,308.969,0.824557,0.26013,0.178754,0.132411,0.0989449,0.250874,0.177589,0.131289,0.103686
SDSS,16.0599,15.6247,15.4952,15.4392,15.9945,15.6346,15.4977,15.4724,308.97,0.75001,0.250706,0.172279,0.127615,0.0953604,0.241786,0.171155,0.126533,0.0999301
SDSS,18.7191,18.2425,18.0749,18.0245,18.6128,18.2478,18.0893,18.0785,308.97,0.279955,0.27114,0.18632,0.138016,0.103133,0.261492,0.185105,0.136846,0.108075
SDSS,18.5379,18.0899,17.9397,17.8524,18.5014,18.0998,17.958,17.8854,308.971,-0.0690285,0.321395,0.220854,0.163597,0.122248,0.309959,0.219414,0.16221,0.128106
SDSS,16.7636,16.2817,16.1333,16.0637,16.6832,16.2998,16.1318,16.089,308.972,0.825719,0.259707,0.178464,0.132196,0.0987841,0.250466,0.1773,0.131076,0.103518
SDSS,16.2538,15.7035,15.5187,15.4393,16.1701,15.7003,15.5177,15.444,308.973,-0.920358,0.392179,0.269495,0.199627,0.149172,0.378224,0.267737,0.197935,0.15632
SDSS,18.8338,17.9413,17.6301,17.4424,18.7105,17.9308,17.6072,17.4441,308.974,0.692992,0.248161,0.17053,0.126319,0.0943923,0.239331,0.169418,0.125248,0.0989155
SDSS,18.6446,18.141,17.9645,17.9082,18.5861,18.1609,17.9868,17.9178,308.974,0.325221,0.267127,0.183563,0.135973,0.101606,0.257622,0.182366,0.134821,0.106475
SDSS,16.3216,15.8745,15.7475,15.683,16.2472,15.8752,15.7415,15.7096,308.974,1.20421,0.259236,0.17814,0.131956,0.0986048,0.250012,0.176978,0.130838,0.10333
SDSS,18.7324,18.1782,18.0033,17.8945,18.654,18.1945,18.0108,17.9597,308.974,0.77945,0.251653,0.172929,0.128096,0.0957205,0.242698,0.171801,0.127011,0.100307
SDSS,18.5046,17.9041,17.7034,17.5908,18.4368,17.9234,17.7159,17.6267,308.975,1.12563,0.266263,0.182969,0.135534,0.101278,0.256789,0.181776,0.134385,0.106131
SDSS,16.9689,16.2831,16.0402,15.8841,16.8709,16.2972,16.0349,15.9189,308.975,0.766844,0.250285,0.171989,0.1274,0.0952001,0.241379,0.170867,0.12632,0.099762
SDSS,16.8341,16.3163,16.1582,16.0628,16.737,16.3196,16.1373,16.0835,308.975,-0.0867818,0.323972,0.222625,0.164909,0.123228,0.312445,0.221173,0.163511,0.129133
SDSS,18.5508,18.188,18.0721,17.9988,18.5206,18.1991,18.0828,18.0409,308.977,0.782263,0.251252,0.172654,0.127892,0.0955679,0.242311,0.171528,0.126808,0.100147
SDSS,18.3225,17.5515,17.2942,17.151,18.221,17.5651,17.2959,17.1704,308.977,0.813729,0.255962,0.17589,0.13029,0.0973595,0.246854,0.174743,0.129186,0.102025
SDSS,18.3401,17.8742,17.7117,17.64,18.2797,17.8784,17.7233,17.7084,308.978,0.797124,0.252664,0.173624,0.128611,0.0961051,0.243674,0.172492,0.127521,0.10071
SDSS,16.6098,16.1009,15.9274,15.8704,16.5371,16.1013,15.9379,15.8801,308.978,0.322867,0.26709,0.183537,0.135954,0.101592,0.257586,0.18234,0.134802,0.10646
SDSS,17.3106,16.4205,16.1367,15.9654,17.1883,16.4357,16.1446,16.0207,308.979,0.773708,0.249936,0.17175,0.127223,0.0950676,0.241043,0.17063,0.126144,0.0996232
SDSS,18.6288,17.7489,17.4514,17.2581,18.5152,17.7379,17.4411,17.2913,308.98,-0.139014,0.328407,0.225673,0.167166,0.124915,0.316722,0.224201,0.165749,0.130901
SDSS,17.3942,16.8953,16.7429,16.6667,17.3126,16.9095,16.7443,16.69,308.981,0.831103,0.258318,0.177509,0.131489,0.0982555,0.249126,0.176351,0.130374,0.102964
SDSS,18.3832,17.7333,17.4784,17.3294,18.2739,17.7101,17.4527,17.3551,308.982,-0.41745,0.440049,0.30239,0.223994,0.16738,0.42439,0.300418,0.222095,0.175401
SDSS,18.5491,18.0701,17.913,17.8248,18.458,18.075,17.9094,17.8438,308.982,-0.859869,0.38265,0.262947,0.194777,0.145548,0.369035,0.261232,0.193126,0.152522
SDSS,17.3038,16.365,16.0605,15.8613,17.1877,16.3549,16.0374,15.912,308.984,-0.138032,0.327401,0.224981,0.166654,0.124533,0.315751,0.223514,0.165241,0.1305
SDSS,17.7344,17.2193,17.0411,16.9638,17.671,17.2242,17.0591,17.0065,308.986,0.244909,0.273388,0.187865,0.13916,0.103988,0.26366,0.18664,0.137981,0.108971
SDSS,16.9168,16.3339,16.1514,16.0392,16.8282,16.3235,16.1273,16.0664,308.986,-0.102596,0.322952,0.221924,0.164389,0.12284,0.31146,0.220477,0.162996,0.128727
SDSS,16.9353,16.4756,16.3232,16.2477,16.8679,16.4724,16.3201,16.2724,308.987,-0.868121,0.38407,0.263923,0.195499,0.146088,0.370404,0.262202,0.193842,0.153088
SDSS,18.7715,18.2734,18.1283,18.052,18.7569,18.3026,18.1229,18.1252,308.987,0.717266,0.245481,0.168688,0.124955,0.0933728,0.236746,0.167588,0.123896,0.0978472
SDSS,17.4704,17.0148,16.8728,16.8032,17.3909,17.0223,16.8659,16.8416,308.988,0.805476,0.251792,0.173025,0.128167,0.0957732,0.242832,0.171896,0.127081,0.100363
SDSS,15.7726,15.2501,15.0737,14.9894,15.6988,15.2419,15.0614,15.0038,308.989,-0.876388,0.385457,0.264876,0.196206,0.146615,0.371742,0.263149,0.194543,0.153641
SDSS,16.093,15.2218,14.8902,14.6806,15.9667,15.2063,14.8593,14.7204,308.989,-0.114084,0.323447,0.222264,0.164641,0.123029,0.311938,0.220815,0.163246,0.128924
SDSS,18.3253,17.9844,17.8656,17.8083,18.3046,17.9956,17.8636,17.867,308.99,0.739499,0.245925,0.168993,0.125181,0.0935419,0.237175,0.167891,0.12412,0.0980244
SDSS,17.9754,17.1993,16.9282,16.7459,17.8674,17.2146,16.9194,16.8007,308.99,0.716567,0.244884,0.168278,0.124651,0.0931459,0.236171,0.16718,0.123594,0.0976094
SDSS,15.9659,15.4522,15.2938,15.2163,15.8941,15.4609,15.2956,15.2453,308.991,1.20011,0.256686,0.176388,0.130658,0.0976349,0.247552,0.175237,0.129551,0.102314
SDSS,18.5648,18.201,18.081,18.0298,18.51,18.2065,18.0797,18.0669,308.991,-0.894066,0.388262,0.266804,0.197633,0.147682,0.374447,0.265064,0.195958,0.154759
SDSS,18.3095,17.7209,17.5191,17.4088,18.221,17.7262,17.535,17.4409,308.991,0.343326,0.266865,0.183382,0.13584,0.101507,0.257369,0.182186,0.134688,0.106371
SDSS,18.8194,18.2348,18.0592,17.9593,18.7638,18.2314,18.0401,17.9647,308.992,-0.145583,0.326469,0.224341,0.16618,0.124178,0.314853,0.222878,0.164771,0.130129
SDSS,18.7321,18.1051,17.9022,17.7746,18.6342,18.1181,17.9153,17.8059,308.992,0.780598,0.247789,0.170274,0.12613,0.0942507,0.238972,0.169163,0.12506,0.0987672
SDSS,18.4172,17.5849,17.3436,17.1879,18.3219,17.5971,17.3494,17.2433,308.992,1.18252,0.258803,0.177843,0.131736,0.0984403,0.249594,0.176683,0.13062,0.103157
SDSS,17.4434,16.6795,16.4517,16.3174,17.355,16.6925,16.45,16.3549,308.993,0.740032,0.245342,0.168593,0.124884,0.0933201,0.236612,0.167493,0.123826,0.0977919
SDSS,17.1688,16.7473,16.6054,16.5274,17.1194,16.7538,16.5953,16.5601,308.995,0.777632,0.246985,0.169722,0.12572,0.093945,0.238197,0.168615,0.124655,0.0984468
SDSS,17.9731,17.2132,16.9532,16.7822,17.8715,17.2227,16.9563,16.8335,308.996,0.765988,0.24513,0.168447,0.124776,0.0932395,0.236408,0.167349,0.123719,0.0977075
SDSS,18.9508,18.5232,18.372,18.3326,18.9552,18.5314,18.3814,18.311,308.996,0.219397,0.273947,0.188249,0.139445,0.1042,0.264199,0.187022,0.138263,0.109194
SDSS,18.4353,18.0651,17.9618,17.8952,18.4042,18.0826,17.9686,17.9474,308.997,1.18965,0.256897,0.176533,0.130766,0.0977152,0.247756,0.175382,0.129658,0.102398
SDSS,18.9868,18.376,18.1943,18.0804,18.8881,18.3833,18.198,18.1206,308.998,1.12759,0.263614,0.181148,0.134185,0.10027,0.254234,0.179967,0.133047,0.105075
SDSS,16.673,16.134,15.9558,15.882,16.5811,16.1285,15.956,15.8843,308.998,0.28765,0.268761,0.184685,0.136805,0.102228,0.259198,0.183481,0.135645,0.107127
SDSS,18.467,18.0354,17.8789,17.8257,18.399,18.0458,17.8802,17.8455,309.001,0.351037,0.26755,0.183853,0.136189,0.101767,0.25803,0.182654,0.135034,0.106644
SDSS,18.1216,17.6748,17.5344,17.4606,18.0485,17.6774,17.538,17.5066,309.002,1.16497,0.260414,0.178949,0.132556,0.0990528,0.251147,0.177782,0.131432,0.103799
SDSS,18.5097,17.9287,17.7476,17.6525,18.4391,17.9401,17.7449,17.6835,309.004,0.719054,0.242649,0.166742,0.123513,0.0922958,0.234015,0.165655,0.122467,0.0967186
SDSS,18.9729,18.0289,17.6944,17.4941,18.8532,18.0368,17.6959,17.5205,309.004,-0.872351,0.387621,0.266363,0.197307,0.147438,0.373829,0.264626,0.195635,0.154504
SDSS,16.0861,15.3713,15.1513,15.0249,15.9932,15.3749,15.1405,15.0535,309.006,-0.0872278,0.315702,0.216942,0.160699,0.120083,0.304468,0.215527,0.159337,0.125837
SDSS,17.7059,16.7711,16.4466,16.2336,17.5655,16.7597,16.43,16.2906,309.007,-0.136395,0.321325,0.220806,0.163561,0.122222,0.309892,0.219366,0.162175,0.128078
SDSS,17.1567,16.5555,16.3744,16.2668,17.0695,16.5634,16.3775,16.3166,309.007,0.762395,0.243153,0.167088,0.12377,0.0924874,0.234501,0.165999,0.122721,0.0969193
SDSS,18.3258,17.6327,17.3971,17.276,18.2234,17.6314,17.4075,17.329,309.008,0.248328,0.272689,0.187384,0.138804,0.103722,0.262986,0.186162,0.137628,0.108692
SDSS,15.7974,15.1959,14.9699,14.852,15.7109,15.1879,14.9692,14.8776,309.008,-0.907329,0.39377,0.270588,0.200437,0.149777,0.379759,0.268824,0.198738,0.156954
SDSS,18.3154,17.7506,17.5732,17.4836,18.2173,17.7543,17.5487,17.5032,309.009,-0.868799,0.388023,0.266639,0.197511,0.147591,0.374216,0.2649,0.195837,0.154664
SDSS,17.9066,17.4451,17.3061,17.2306,17.8669,17.4565,17.2991,17.2702,309.009,0.729649,0.241945,0.166258,0.123155,0.0920278,0.233336,0.165174,0.122111,0.0964377
SDSS,17.0293,16.5549,16.3977,16.3188,16.9569,16.5579,16.3961,16.3562,309.01,1.22778,0.249772,0.171637,0.127139,0.095005,0.240884,0.170517,0.126061,0.0995576
