survey,Foundation-g,Foundation-r,Foundation-i,Foundation-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,Foundation-g_AV,Foundation-r_AV,Foundation-i_AV,Foundation-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
Foundation,18.5328,17.937,17.6809,17.5737,18.5143,17.9271,17.6821,17.5723,335.696,0.772918,0.232022,0.164244,0.121424,0.0958949,0.232022,0.164244,0.121424,0.0958949
Foundation,17.5813,17.1418,16.9675,16.8911,17.5757,17.1388,16.9627,16.9065,335.402,0.284437,0.212928,0.150728,0.111431,0.0880032,0.212928,0.150728,0.111431,0.0880032
Foundation,18.1377,17.3566,17.05,16.9101,18.1434,17.3662,17.0597,16.9101,335.629,0.32809,0.213037,0.150805,0.111488,0.0880483,0.213037,0.150805,0.111488,0.0880483
Foundation,17.7782,17.26,17.0234,16.924,17.785,17.2635,17.0246,16.9197,335.715,0.291734,0.226112,0.16006,0.118331,0.0934523,0.226112,0.16006,0.118331,0.0934523
Foundation,18.4222,17.8249,17.5795,17.4776,18.4211,17.8285,17.5722,17.4745,335.603,0.302018,0.215403,0.152479,0.112726,0.0890261,0.215403,0.152479,0.112726,0.0890261
Foundation,18.5461,18.1354,17.9803,17.9262,18.5426,18.1287,17.9806,17.9253,335.668,0.300712,0.217279,0.153808,0.113708,0.0898017,0.217279,0.153808,0.113708,0.0898017
Foundation,18.5637,18.0763,17.8819,17.7786,18.5498,18.0664,17.8834,17.7913,335.537,0.255035,0.214171,0.151608,0.112082,0.0885171,0.214171,0.151608,0.112082,0.0885171
Foundation,18.9334,18.6016,18.4754,18.4241,18.9633,18.5621,18.4438,18.3432,335.634,0.306119,0.214541,0.151869,0.112275,0.08867,0.214541,0.151869,0.112275,0.08867
Foundation,17.7801,17.228,16.9934,16.8871,17.7744,17.2245,16.9884,16.8928,335.566,0.426364,0.21729,0.153816,0.113714,0.0898062,0.21729,0.153816,0.113714,0.0898062
Foundation,17.8806,17.4386,17.2657,17.2084,17.8619,17.43,17.2657,17.1886,335.51,0.396447,0.226704,0.160479,0.11864,0.0936969,0.226704,0.160479,0.11864,0.0936969
Foundation,17.8762,17.3916,17.1928,17.1192,17.8656,17.3786,17.1942,17.131,335.612,0.377678,0.213072,0.150829,0.111506,0.0880626,0.213072,0.150829,0.111506,0.0880626
Foundation,17.8759,17.5465,17.4129,17.382,17.8778,17.5597,17.4151,17.3646,335.623,0.382315,0.21222,0.150227,0.111061,0.0877108,0.21222,0.150227,0.111061,0.0877108
Foundation,18.8877,18.4252,18.2115,18.1279,18.879,18.4175,18.2137,18.1428,335.471,0.362618,0.224311,0.158785,0.117388,0.0927078,0.224311,0.158785,0.117388,0.0927078
Foundation,18.9795,18.6652,18.5348,18.4969,18.9757,18.6547,18.5343,18.4677,335.506,0.303716,0.217293,0.153818,0.113716,0.0898074,0.217293,0.153818,0.113716,0.0898074
Foundation,18.3936,18.0948,17.967,17.9384,18.3842,18.1045,17.9734,17.9427,335.565,0.421784,0.217843,0.154207,0.114003,0.0900347,0.217843,0.154207,0.114003,0.0900347
Foundation,17.5685,17.1115,16.9439,16.8989,17.5716,17.1049,16.9448,16.8913,335.531,0.310827,0.218365,0.154577,0.114277,0.0902505,0.218365,0.154577,0.114277,0.0902505
Foundation,17.9723,17.534,17.3722,17.314,17.9663,17.5344,17.3654,17.3166,335.466,0.30905,0.216061,0.152945,0.113071,0.0892982,0.216061,0.152945,0.113071,0.0892982
Foundation,18.6237,18.0016,17.7461,17.6365,18.6267,18.0022,17.7445,17.636,335.42,0.295005,0.21437,0.151748,0.112186,0.0885993,0.21437,0.151748,0.112186,0.0885993
Foundation,18.5773,17.9745,17.6798,17.5596,18.5712,17.9773,17.6807,17.5578,335.415,0.315623,0.216018,0.152915,0.113048,0.0892804,0.216018,0.152915,0.113048,0.0892804
Foundation,18.5661,18.0039,17.7682,17.672,18.5651,18.0038,17.7668,17.6798,335.411,0.286683,0.213278,0.150975,0.111614,0.0881478,0.213278,0.150975,0.111614,0.0881478
Foundation,17.9974,17.5224,17.3329,17.2659,17.9984,17.5193,17.3334,17.2729,335.713,0.360108,0.220113,0.155814,0.115191,0.0909729,0.220113,0.155814,0.115191,0.0909729
Foundation,18.1804,17.6917,17.5005,17.4143,18.1712,17.695,17.5065,17.4133,335.701,0.409964,0.216902,0.153541,0.113511,0.0896459,0.216902,0.153541,0.113511,0.0896459
Foundation,18.6503,17.8783,17.5584,17.4111,18.6496,17.8822,17.5574,17.411,335.778,0.376841,0.235351,0.1666,0.123165,0.0972705,0.235351,0.1666,0.123165,0.0972705
Foundation,18.1551,17.8178,17.6966,17.6559,18.1434,17.8312,17.6968,17.6487,335.776,0.452155,0.225513,0.159636,0.118017,0.0932045,0.225513,0.159636,0.118017,0.0932045
Foundation,18.8963,18.5495,18.4157,18.357,18.9044,18.5441,18.4194,18.362,335.733,0.393635,0.223052,0.157894,0.116729,0.0921874,0.223052,0.157894,0.116729,0.0921874
Foundation,17.8515,17.1377,16.8605,16.7303,17.8545,17.1255,16.859,16.7336,335.662,0.506556,0.205822,0.145697,0.107712,0.0850664,0.205822,0.145697,0.107712,0.0850664
Foundation,18.2812,17.6596,17.3957,17.2544,18.3016,17.6528,17.392,17.2695,335.599,0.467834,0.209889,0.148576,0.10984,0.0867471,0.209889,0.148576,0.10984,0.0867471
Foundation,18.4587,17.8286,17.5815,17.4611,18.449,17.8194,17.5834,17.4645,335.591,0.441286,0.21328,0.150977,0.111615,0.0881488,0.21328,0.150977,0.111615,0.0881488
Foundation,18.7136,18.0148,17.7405,17.6128,18.7087,18.0197,17.7435,17.5957,335.655,0.405234,0.212056,0.150111,0.110975,0.087643,0.212056,0.150111,0.110975,0.087643
Foundation,18.9221,18.1628,17.8499,17.673,18.9228,18.161,17.8484,17.6835,335.685,0.473412,0.211159,0.149475,0.110505,0.087272,0.211159,0.149475,0.110505,0.087272
Foundation,18.5819,18.1827,18.0255,17.9846,18.5909,18.2,18.0255,17.9797,335.719,0.499376,0.21041,0.148945,0.110113,0.0869626,0.21041,0.148945,0.110113,0.0869626
Foundation,17.6281,17.1411,16.9626,16.8985,17.6224,17.1327,16.9637,16.9025,335.707,0.517444,0.206964,0.146506,0.10831,0.0855385,0.206964,0.146506,0.10831,0.0855385
Foundation,18.0007,17.5334,17.3693,17.29,18.0227,17.5362,17.3628,17.2951,335.683,0.485385,0.209561,0.148344,0.109669,0.0866116,0.209561,0.148344,0.109669,0.0866116
Foundation,18.7689,18.0943,17.8045,17.6693,18.7672,18.0873,17.8052,17.6905,335.691,0.491885,0.209201,0.148089,0.109481,0.0864629,0.209201,0.148089,0.109481,0.0864629
Foundation,18.669,18.2672,18.0974,18.0536,18.6498,18.2501,18.0849,18.0336,335.694,0.506028,0.207576,0.146939,0.10863,0.0857914,0.207576,0.146939,0.10863,0.0857914
Foundation,18.641,18.0903,17.8409,17.7337,18.6365,18.0928,17.8428,17.7362,335.768,0.486949,0.219744,0.155552,0.114998,0.0908202,0.219744,0.155552,0.114998,0.0908202
Foundation,17.3786,17.1195,17.0307,17.0164,17.3668,17.1125,17.018,16.996,353.481,0.22768,0.110683,0.0783506,0.0579237,0.0457455,0.110683,0.0783506,0.0579237,0.0457455
Foundation,18.6859,18.2221,18.0448,17.9841,18.6858,18.2405,18.0532,18.0133,353.511,0.196829,0.108561,0.0768481,0.0568128,0.0448682,0.108561,0.0768481,0.0568128,0.0448682
Foundation,17.9263,17.4485,17.236,17.138,17.9202,17.4393,17.2276,17.1259,353.563,0.289731,0.0947634,0.0670812,0.0495923,0.0391658,0.0947634,0.0670812,0.0495923,0.0391658
Foundation,18.3477,17.718,17.48,17.3727,18.3499,17.719,17.4774,17.3926,353.538,0.223331,0.102588,0.0726203,0.0536873,0.0423998,0.102588,0.0726203,0.0536873,0.0423998
Foundation,18.9972,18.2965,18.0295,17.8879,18.9957,18.2824,18.0214,17.8903,353.553,0.207632,0.101647,0.0719543,0.0531949,0.042011,0.101647,0.0719543,0.0531949,0.042011
Foundation,18.3789,18.0846,17.947,17.9237,18.3859,18.0963,17.9281,17.9216,353.55,0.254451,0.0988617,0.0699823,0.051737,0.0408596,0.0988617,0.0699823,0.051737,0.0408596
Foundation,17.9797,17.6714,17.5466,17.5074,17.9844,17.6698,17.5432,17.5023,353.574,0.374027,0.0998986,0.0707162,0.0522797,0.0412881,0.0998986,0.0707162,0.0522797,0.0412881
Foundation,18.2168,17.7632,17.611,17.5617,18.2221,17.7623,17.6113,17.5826,353.648,0.340398,0.0923177,0.0653499,0.0483124,0.0381549,0.0923177,0.0653499,0.0483124,0.0381549
Foundation,18.6277,18.137,17.9199,17.8441,18.6326,18.161,17.918,17.8408,353.497,-0.0191134,0.121644,0.0861093,0.0636595,0.0502755,0.121644,0.0861093,0.0636595,0.0502755
Foundation,18.6401,18.3289,18.1598,18.1119,18.6518,18.2907,18.1648,18.1382,353.501,0.0897005,0.11728,0.0830204,0.061376,0.048472,0.11728,0.0830204,0.061376,0.048472
Foundation,18.0185,17.5831,17.4133,17.3621,18.0284,17.5961,17.4208,17.3649,353.523,-0.0269551,0.120804,0.0855146,0.0632199,0.0499282,0.120804,0.0855146,0.0632199,0.0499282
Foundation,18.588,18.1615,18.0007,17.9617,18.5745,18.1687,17.9842,17.9474,353.541,-0.0124197,0.119282,0.0844374,0.0624235,0.0492993,0.119282,0.0844374,0.0624235,0.0492993
Foundation,18.643,18.1368,17.9546,17.8961,18.6539,18.1481,17.9517,17.898,353.532,-0.0547727,0.12001,0.0849525,0.0628043,0.0496001,0.12001,0.0849525,0.0628043,0.0496001
Foundation,17.434,17.0417,16.8851,16.845,17.4324,17.0272,16.8785,16.8427,353.623,-0.030906,0.110539,0.0782481,0.0578478,0.0456856,0.110539,0.0782481,0.0578478,0.0456856
Foundation,18.4686,17.929,17.6905,17.601,18.4816,17.9406,17.6843,17.6038,353.641,-0.00965979,0.107082,0.0758014,0.056039,0.0442571,0.107082,0.0758014,0.056039,0.0442571
Foundation,18.91,18.6512,18.5385,18.5163,18.9098,18.6424,18.5424,18.531,353.619,-0.0174599,0.110467,0.0781977,0.0578106,0.0456562,0.110467,0.0781977,0.0578106,0.0456562
Foundation,18.8918,18.4651,18.3243,18.2712,18.9141,18.4963,18.3359,18.2773,353.62,0.101535,0.101884,0.0721215,0.0533185,0.0421086,0.101884,0.0721215,0.0533185,0.0421086
Foundation,18.5119,17.8431,17.5646,17.448,18.4795,17.8377,17.5754,17.4545,353.557,0.148394,0.107098,0.0758124,0.0560472,0.0442636,0.107098,0.0758124,0.0560472,0.0442636
Foundation,18.207,17.6683,17.4325,17.3557,18.2228,17.6686,17.4347,17.3639,353.654,0.161789,0.095107,0.0673244,0.0497721,0.0393078,0.095107,0.0673244,0.0497721,0.0393078
Foundation,18.2893,17.9206,17.7581,17.7135,18.2744,17.9201,17.7722,17.7016,353.712,0.0923733,0.099319,0.070306,0.0519764,0.0410486,0.099319,0.070306,0.0519764,0.0410486
Foundation,18.083,17.7511,17.6429,17.6005,18.0795,17.7553,17.6356,17.5857,353.702,0.0415599,0.103258,0.0730943,0.0540377,0.0426766,0.103258,0.0730943,0.0540377,0.0426766
Foundation,18.6375,18.1234,17.947,17.8758,18.63,18.135,17.9482,17.8909,353.668,0.044525,0.103546,0.0732979,0.0541882,0.0427954,0.103546,0.0732979,0.0541882,0.0427954
Foundation,18.8576,18.3253,18.0779,17.997,18.8597,18.3184,18.1115,18.0051,353.697,0.0977571,0.0990085,0.0700862,0.0518139,0.0409203,0.0990085,0.0700862,0.0518139,0.0409203
Foundation,18.5855,18.3393,18.2797,18.2705,18.6152,18.3464,18.2882,18.2791,353.753,0.160399,0.0954522,0.0675688,0.0499528,0.0394505,0.0954522,0.0675688,0.0499528,0.0394505
Foundation,17.7567,17.2317,17.0305,16.9567,17.7597,17.2335,17.029,16.9623,353.73,0.229321,0.0912639,0.0646039,0.0477609,0.0377194,0.0912639,0.0646039,0.0477609,0.0377194
Foundation,17.9627,17.5792,17.4116,17.3874,17.9516,17.6033,17.4249,17.3848,353.761,0.221533,0.0926327,0.0655729,0.0484772,0.0382852,0.0926327,0.0655729,0.0484772,0.0382852
Foundation,17.9968,17.4776,17.2864,17.2285,17.9939,17.49,17.2878,17.2426,353.723,0.267042,0.0898496,0.0636027,0.0470207,0.0371349,0.0898496,0.0636027,0.0470207,0.0371349
Foundation,17.364,17.0001,16.8792,16.8537,17.3605,17.0115,16.878,16.8585,353.566,-0.259101,0.116662,0.0825828,0.0610525,0.0482165,0.116662,0.0825828,0.0610525,0.0482165
Foundation,18.3561,17.7475,17.55,17.4496,18.3556,17.7745,17.5519,17.4536,353.509,-0.319488,0.11892,0.084181,0.062234,0.0491496,0.11892,0.084181,0.062234,0.0491496
Foundation,18.8663,18.4102,18.209,18.1037,18.8641,18.4253,18.2147,18.0837,353.541,-0.334754,0.117964,0.0835044,0.0617338,0.0487546,0.117964,0.0835044,0.0617338,0.0487546
Foundation,18.3568,17.8723,17.6795,17.5356,18.2405,17.7683,17.6385,17.4803,353.615,-0.317936,0.114639,0.081151,0.0599939,0.0473805,0.114639,0.081151,0.0599939,0.0473805
Foundation,18.2571,17.6632,17.4146,17.3151,18.277,17.6642,17.4059,17.3143,353.605,-0.203473,0.114675,0.081176,0.0600125,0.0473952,0.114675,0.081176,0.0600125,0.0473952
Foundation,18.8358,18.5903,18.4582,18.449,18.8429,18.5742,18.4662,18.4103,353.527,-0.126246,0.118671,0.0840052,0.062104,0.049047,0.118671,0.0840052,0.062104,0.049047
Foundation,17.7385,17.4076,17.2493,17.2213,17.735,17.3896,17.2429,17.1969,353.662,-0.190344,0.110836,0.0784586,0.0580035,0.0458086,0.110836,0.0784586,0.0580035,0.0458086
Foundation,17.7256,17.3828,17.2339,17.2116,17.7342,17.3831,17.2443,17.1923,353.764,-0.0958112,0.106689,0.0755229,0.0558331,0.0440945,0.106689,0.0755229,0.0558331,0.0440945
Foundation,17.3666,17.0613,16.9568,16.9263,17.371,17.0639,16.9476,16.9287,353.754,-0.220496,0.112296,0.079492,0.0587675,0.0464119,0.112296,0.079492,0.0587675,0.0464119
Foundation,17.5156,17.1218,16.9727,16.9467,17.5027,17.1241,16.9696,16.9378,353.698,-0.272043,0.111957,0.0792521,0.0585901,0.0462719,0.111957,0.0792521,0.0585901,0.0462719
Foundation,17.5093,17.2491,17.1443,17.1438,17.5049,17.243,17.1398,17.0974,353.68,-0.0087422,0.104302,0.0738337,0.0545843,0.0431083,0.104302,0.0738337,0.0545843,0.0431083
Foundation,18.324,17.6304,17.345,17.2046,18.3215,17.6453,17.3353,17.2106,353.709,-0.0820933,0.106499,0.0753889,0.0557341,0.0440163,0.106499,0.0753889,0.0557341,0.0440163
Foundation,18.0929,17.7356,17.557,17.5099,18.0775,17.7075,17.5515,17.4827,353.673,-0.240261,0.111654,0.0790378,0.0584317,0.0461467,0.111654,0.0790378,0.0584317,0.0461467
Foundation,18.3323,17.8604,17.6817,17.6235,18.3343,17.8586,17.6842,17.6221,353.708,-0.251783,0.110727,0.0783818,0.0579467,0.0457637,0.110727,0.0783818,0.0579467,0.0457637
Foundation,18.3312,17.8845,17.7281,17.6643,18.3141,17.8979,17.7372,17.6733,353.684,-0.101413,0.108955,0.0771269,0.0570189,0.045031,0.108955,0.0771269,0.0570189,0.045031
Foundation,18.4326,17.9547,17.7527,17.6886,18.4222,17.949,17.7604,17.6931,353.735,-0.0826706,0.10601,0.0750421,0.0554777,0.0438138,0.10601,0.0750421,0.0554777,0.0438138
Foundation,18.0641,17.5869,17.4639,17.8705,18.059,17.5677,17.4891,17.8421,353.746,-0.116774,0.107513,0.0761065,0.0562646,0.0444353,0.107513,0.0761065,0.0562646,0.0444353
Foundation,18.5548,18.1903,17.9718,17.9147,18.57,18.151,17.9815,17.9158,353.754,-0.0849969,0.106291,0.0752415,0.0556251,0.0439302,0.106291,0.0752415,0.0556251,0.0439302
Foundation,18.5976,18.3009,18.1535,18.1381,18.5906,18.2863,18.155,18.0989,353.625,-0.0406942,0.110658,0.0783323,0.0579101,0.0457348,0.110658,0.0783323,0.0579101,0.0457348
Foundation,18.0916,17.5294,17.2882,17.1875,18.0872,17.5313,17.2986,17.1818,353.716,0.00278284,0.10459,0.0740373,0.0547349,0.0432272,0.10459,0.0740373,0.0547349,0.0432272
Foundation,17.8293,17.1103,16.833,16.7044,17.8265,17.1135,16.825,16.7039,353.793,-0.048864,0.107287,0.0759466,0.0561464,0.0443419,0.107287,0.0759466,0.0561464,0.0443419
Foundation,18.4385,17.7857,17.5233,17.402,18.4441,17.7818,17.5285,17.4091,353.844,-0.0110699,0.107447,0.0760594,0.0562298,0.0444078,0.107447,0.0760594,0.0562298,0.0444078
Foundation,18.3535,17.8056,17.6158,17.5468,18.3388,17.8217,17.6227,17.5507,353.829,-0.0953846,0.105064,0.0743731,0.0549831,0.0434232,0.105064,0.0743731,0.0549831,0.0434232
Foundation,18.725,18.3749,18.2361,18.1934,18.72,18.3655,18.2442,18.2375,353.827,0.0287185,0.109341,0.0774005,0.0572213,0.0451908,0.109341,0.0774005,0.0572213,0.0451908
Foundation,18.0055,17.4436,17.2204,17.1056,18.0046,17.4396,17.2234,17.1015,353.582,-0.390355,0.114385,0.0809708,0.0598607,0.0472753,0.114385,0.0809708,0.0598607,0.0472753
Foundation,18.2973,17.5445,17.2673,17.1245,18.3004,17.5505,17.2597,17.1235,353.59,-0.391316,0.114219,0.0808531,0.0597737,0.0472066,0.114219,0.0808531,0.0597737,0.0472066
Foundation,17.5234,17.0051,16.807,16.7167,17.5291,17.0069,16.8007,16.7148,353.696,-0.456805,0.117214,0.0829736,0.0613414,0.0484447,0.117214,0.0829736,0.0613414,0.0484447
Foundation,17.8112,17.208,16.9695,16.8662,17.8098,17.2081,16.9683,16.8653,353.688,-0.436862,0.118625,0.0839725,0.0620798,0.0490279,0.118625,0.0839725,0.0620798,0.0490279
Foundation,18.1434,17.899,17.8367,17.8186,18.14,17.8958,17.8246,17.821,353.778,-0.426941,0.114076,0.0807522,0.0596991,0.0471477,0.114076,0.0807522,0.0596991,0.0471477
Foundation,17.6454,17.1791,17.0035,16.9421,17.6362,17.1779,17.0031,16.9418,353.744,-0.353696,0.115577,0.0818145,0.0604845,0.047768,0.115577,0.0818145,0.0604845,0.047768
Foundation,18.3945,18.0861,17.9813,17.9474,18.4556,18.0771,17.9775,17.9371,353.802,-0.377612,0.11268,0.0797638,0.0589684,0.0465706,0.11268,0.0797638,0.0589684,0.0465706
Foundation,18.8762,18.4908,18.3279,18.2502,18.8731,18.4724,18.3311,18.2123,353.788,-0.3811,0.113422,0.0802893,0.0593569,0.0468774,0.113422,0.0802893,0.0593569,0.0468774
Foundation,17.7527,17.3963,17.2646,17.2336,17.7427,17.3934,17.2688,17.2338,353.807,-0.211405,0.113274,0.0801843,0.0592793,0.0468161,0.113274,0.0801843,0.0592793,0.0468161
Foundation,18.4332,18.1408,18.0126,17.9831,18.4427,18.1636,18.0206,17.9924,353.844,-0.410377,0.113097,0.0800592,0.0591868,0.0467431,0.113097,0.0800592,0.0591868,0.0467431
Foundation,17.4726,17.1066,16.9664,16.9281,17.4744,17.0869,16.9694,16.9335,353.88,-0.251096,0.110366,0.0781263,0.0577578,0.0456145,0.110366,0.0781263,0.0577578,0.0456145
Foundation,17.8227,17.4458,17.3044,17.2714,17.8078,17.4401,17.2971,17.2745,353.851,-0.243933,0.112183,0.0794123,0.0587085,0.0463654,0.112183,0.0794123,0.0587085,0.0463654
Foundation,18.4197,17.79,17.5017,17.3736,18.4263,17.7785,17.4762,17.3422,353.826,-0.254492,0.113852,0.0805938,0.059582,0.0470552,0.113852,0.0805938,0.059582,0.0470552
Foundation,18.9585,18.2752,17.9827,17.8446,18.9812,18.2905,17.9882,17.8488,353.876,-0.466697,0.117616,0.0832579,0.0615516,0.0486107,0.117616,0.0832579,0.0615516,0.0486107
