survey,CFA4P1-B,CFA4P1-V,CFA4P1-r,CFA4P1-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,CFA4P1-B_AV,CFA4P1-V_AV,CFA4P1-r_AV,CFA4P1-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
CFA4,16.8354,16.037,15.7229,15.4442,16.3559,15.7333,15.4606,15.3573,38.4575,37.6636,0.170311,0.128792,0.105589,0.077655,0.151939,0.107555,0.079514,0.0627966
CFA4,18.5447,18.0875,17.9358,17.7301,18.2138,17.8637,17.7409,17.7348,38.455,37.6352,0.168665,0.127548,0.104569,0.0769048,0.150471,0.106516,0.0787458,0.0621899
CFA4,17.7634,17.2021,17.013,16.8519,17.4317,17.0481,16.8919,16.8493,38.4505,37.7512,0.164697,0.124547,0.102109,0.0750951,0.146931,0.104009,0.0768929,0.0607266
CFA4,18.69,17.9827,17.6761,17.4278,18.1722,17.634,17.3792,17.2907,38.4491,37.6748,0.171834,0.129944,0.106534,0.0783496,0.153298,0.108517,0.0802253,0.0633583
CFA4,17.6002,16.9366,16.7091,16.5056,17.203,16.7172,16.5323,16.4714,38.4466,37.7095,0.169612,0.128264,0.105156,0.0773364,0.151316,0.107114,0.0791878,0.062539
CFA4,17.3292,16.7427,16.5632,16.3884,16.9389,16.5601,16.3933,16.3413,38.4456,37.6796,0.172529,0.130469,0.106965,0.0786663,0.153918,0.108956,0.0805495,0.0636144
CFA4,18.0907,17.613,17.4816,17.4123,17.7616,17.4799,17.3824,17.3645,38.4443,37.7047,0.170336,0.128812,0.105605,0.0776667,0.151962,0.107571,0.079526,0.0628061
CFA4,18.7595,18.002,17.7627,17.5074,18.2381,17.7189,17.5119,17.4448,38.4368,37.6397,0.16967,0.128308,0.105192,0.0773628,0.151368,0.10715,0.0792148,0.0625603
CFA4,16.2993,15.8542,15.7334,15.6422,15.9815,15.7152,15.6292,15.6276,38.4241,37.5856,0.16675,0.126099,0.103382,0.0760313,0.148762,0.105306,0.0778515,0.0614836
CFA4,16.3252,15.7602,15.5892,15.4428,15.9577,15.5842,15.4595,15.4251,38.4225,37.6785,0.172759,0.130643,0.107107,0.0787711,0.154123,0.109101,0.0806568,0.0636991
CFA4,16.1389,15.4493,15.2142,15.0408,15.701,15.2341,15.0538,14.9979,38.4138,37.6496,0.171469,0.129668,0.106307,0.0781829,0.152972,0.108286,0.0800545,0.0632235
CFA4,18.2584,17.7166,17.5691,17.4289,17.8551,17.5177,17.3942,17.3469,38.4113,37.5963,0.167746,0.126853,0.103999,0.0764856,0.149651,0.105935,0.0783166,0.0618509
CFA4,17.0244,16.1489,15.8306,15.5766,16.4672,15.8342,15.5743,15.4684,38.3993,37.6401,0.171058,0.129357,0.106053,0.0779957,0.152606,0.108027,0.0798629,0.0630722
CFA4,18.5206,17.923,17.7531,17.5319,18.1268,17.682,17.5044,17.462,38.3988,37.6056,0.168394,0.127343,0.104401,0.076781,0.150229,0.106344,0.0786191,0.0620899
CFA4,17.1712,16.7242,16.6013,16.4979,16.8314,16.5794,16.4804,16.4753,38.382,37.5914,0.16881,0.127657,0.104659,0.0769708,0.150601,0.106607,0.0788135,0.0622434
CFA4,17.0695,16.5481,16.3803,16.2317,16.7406,16.3967,16.2561,16.2361,38.3807,37.7445,0.168172,0.127175,0.104263,0.0766796,0.150031,0.106204,0.0785153,0.0620079
CFA4,16.8429,16.2508,16.0532,15.8833,16.4765,16.0754,15.9089,15.8734,38.3733,37.735,0.16958,0.128239,0.105136,0.0773216,0.151287,0.107093,0.0791727,0.062527
CFA4,16.635,15.8107,15.5051,15.2434,16.1245,15.522,15.265,15.1556,38.3711,37.6888,0.173989,0.131574,0.10787,0.0793322,0.155221,0.109878,0.0812314,0.064153
CFA4,17.2129,16.3662,16.051,15.8041,16.6738,16.0457,15.8189,15.7384,38.3696,37.7301,0.17037,0.128837,0.105626,0.077682,0.151992,0.107592,0.0795417,0.0628185
CFA4,16.7811,16.1927,16.0165,15.8743,16.3542,15.995,15.8441,15.81,38.3681,37.5865,0.169617,0.128268,0.10516,0.0773388,0.151321,0.107117,0.0791903,0.0625409
CFA4,15.5518,15.0369,14.8863,14.7789,15.1922,14.8855,14.778,14.7707,38.3661,37.6614,0.173331,0.131076,0.107462,0.0790319,0.154633,0.109462,0.0809239,0.0639101
CFA4,17.0375,16.477,16.3008,16.1873,16.637,16.3013,16.1682,16.1399,38.3541,37.6459,0.172327,0.130317,0.10684,0.0785745,0.153738,0.108828,0.0804555,0.0635402
CFA4,16.6542,16.2257,16.0997,15.9954,16.3749,16.1134,16.01,16.0139,38.3493,37.7244,0.171151,0.129428,0.106111,0.0780383,0.152689,0.108086,0.0799065,0.0631066
CFA4,18.2145,17.694,17.5445,17.393,17.8582,17.5101,17.3782,17.373,38.346,37.6748,0.173715,0.131367,0.1077,0.0792072,0.154976,0.109705,0.0811034,0.0640519
CFA4,18.4362,17.4585,17.0493,16.7428,17.796,17.0491,16.734,16.593,38.3305,37.6358,0.17273,0.130622,0.107089,0.0787581,0.154098,0.109083,0.0806436,0.0636887
CFA4,17.1225,16.5045,16.3058,16.1533,16.7409,16.3367,16.1802,16.1433,38.3285,37.7461,0.169561,0.128225,0.105124,0.077313,0.15127,0.107081,0.0791638,0.06252
CFA4,16.4058,15.7543,15.5599,15.4011,15.9432,15.5271,15.3776,15.3386,38.3211,37.5977,0.172819,0.130689,0.107145,0.0787987,0.154177,0.109139,0.0806851,0.0637215
CFA4,16.0892,15.3652,15.1312,14.9392,15.6718,15.1512,14.9494,14.8819,251.901,40.2475,0.0636756,0.0481527,0.0394777,0.0290335,0.0568069,0.0402125,0.0297286,0.0234783
CFA4,15.8561,15.1712,14.9853,14.8558,15.4042,14.9766,14.8444,14.8305,251.865,40.1698,0.0578472,0.0437451,0.0358642,0.026376,0.0516072,0.0365317,0.0270075,0.0213293
CFA4,16.2689,15.3637,15.0528,14.777,15.6965,15.0596,14.7756,14.6542,251.837,40.1626,0.0586188,0.0443286,0.0363426,0.0267279,0.0522956,0.037019,0.0273677,0.0216138
CFA4,16.9257,16.4685,16.3552,16.2248,16.6185,16.3424,16.2284,16.2193,251.815,40.2777,0.0706415,0.0534204,0.0437964,0.0322097,0.0630214,0.0446116,0.0329808,0.0260468
CFA4,16.809,15.9847,15.6834,15.4911,16.3311,15.7307,15.5238,15.4523,251.804,40.3162,0.063994,0.0483934,0.039675,0.0291787,0.0570909,0.0404135,0.0298772,0.0235957
CFA4,16.213,15.5848,15.3988,15.2192,15.836,15.4215,15.2398,15.1917,251.804,40.3107,0.0647811,0.0489887,0.0401631,0.0295376,0.0577932,0.0409107,0.0302448,0.023886
CFA4,16.6029,15.8548,15.5983,15.4565,16.0901,15.59,15.4182,15.3672,251.787,40.2041,0.0643095,0.048632,0.0398707,0.0293226,0.0573724,0.0406128,0.0300246,0.0237121
CFA4,15.8378,15.2449,15.075,14.9438,15.4462,15.0709,14.9389,14.9146,251.758,40.2799,0.0640716,0.0484522,0.0397232,0.0292141,0.0571602,0.0404626,0.0299135,0.0236244
CFA4,16.5898,15.9374,15.7568,15.6312,16.0967,15.7041,15.5554,15.5317,251.723,40.1676,0.0568883,0.04302,0.0352696,0.0259388,0.0507517,0.0359261,0.0265598,0.0209757
CFA4,17.9343,17.2726,17.0322,16.8016,17.485,17.0181,16.8014,16.736,52.4924,0.101215,0.372274,0.281521,0.230803,0.169742,0.332117,0.235099,0.173806,0.137264
CFA4,15.8388,15.2068,15.0028,14.8147,15.4436,15.0219,14.8375,14.7863,52.4894,0.113815,0.374378,0.283112,0.232107,0.170702,0.333994,0.236428,0.174788,0.13804
CFA4,17.1632,16.4401,16.2061,16.0039,16.7053,16.2164,16.0168,15.9465,52.4865,0.0529119,0.367567,0.277961,0.227885,0.167596,0.327918,0.232127,0.171608,0.135529
CFA4,18.0644,17.2865,16.9649,16.6701,17.5396,16.9727,16.6517,16.55,52.4849,0.108034,0.374188,0.282968,0.231989,0.170615,0.333824,0.236308,0.174699,0.13797
CFA4,17.3375,16.5019,16.1953,15.9193,16.8275,16.2149,15.949,15.834,52.4816,0.0955631,0.373095,0.282142,0.231312,0.170117,0.33285,0.235618,0.174189,0.137567
CFA4,17.3304,16.4335,16.0649,15.729,16.7911,16.0999,15.9236,15.8518,52.4661,0.0740798,0.372768,0.281894,0.231109,0.169967,0.332557,0.235411,0.174036,0.137446
CFA4,17.7241,17.0382,16.8096,16.602,17.3032,16.83,16.6263,16.5492,52.4651,0.099433,0.375448,0.283921,0.232771,0.17119,0.334949,0.237104,0.175288,0.138435
CFA4,16.4054,15.7641,15.5579,15.3668,16.0008,15.561,15.3817,15.3117,52.4632,-0.0280099,0.346625,0.262124,0.214901,0.158047,0.309235,0.218901,0.161831,0.127807
CFA4,17.6025,16.846,16.581,16.3494,17.1263,16.5865,16.3602,16.2649,52.4596,0.0278806,0.36196,0.273721,0.224408,0.165039,0.322915,0.228585,0.16899,0.133461
CFA4,16.6497,15.8579,15.5822,15.3561,16.1737,15.6145,15.4085,15.3238,52.4463,0.137297,0.378756,0.286423,0.234822,0.172698,0.3379,0.239193,0.176832,0.139654
CFA4,18.2404,17.442,17.1482,16.8574,17.7156,17.1298,16.8529,16.7333,52.4318,0.00300134,0.356361,0.269487,0.220937,0.162487,0.317921,0.22505,0.166377,0.131397
CFA4,16.5372,15.538,15.1171,14.7814,15.927,15.1346,14.8104,14.6474,52.4122,0.052791,0.368895,0.278966,0.228708,0.168202,0.329103,0.232965,0.172228,0.136018
CFA4,17.574,16.6502,16.3083,15.9754,17.0177,16.3299,16.0106,15.8589,52.4095,0.0925025,0.371767,0.281137,0.230489,0.169511,0.331665,0.234779,0.173569,0.137077
CFA4,18.7768,18.2434,18.0842,17.9168,18.3865,18.0687,17.9157,17.8493,52.4063,0.0788015,0.370404,0.280106,0.229643,0.16889,0.330449,0.233918,0.172933,0.136575
CFA4,16.4422,15.8577,15.6557,15.4716,16.0943,15.6776,15.5081,15.4359,52.3997,0.119614,0.373799,0.282673,0.231748,0.170437,0.333477,0.236062,0.174518,0.137826
CFA4,18.0833,17.165,16.7964,16.5056,17.5388,16.8177,16.5222,16.4142,141.571,34.6006,0.0721259,0.054543,0.0447167,0.0328866,0.0643457,0.0455491,0.0336739,0.0265941
CFA4,16.4682,15.8817,15.7225,15.5827,16.0921,15.7243,15.6021,15.5732,141.568,34.6356,0.0724653,0.0547996,0.0449271,0.0330413,0.0646485,0.0457634,0.0338323,0.0267192
CFA4,18.5213,17.9767,17.8559,17.7104,18.174,17.8623,17.7558,17.7528,141.551,34.7038,0.0696471,0.0526684,0.0431799,0.0317563,0.0621342,0.0439836,0.0325165,0.0256801
CFA4,18.6983,18.0756,17.8865,17.7326,18.3105,17.9001,17.7369,17.6883,141.542,34.6524,0.0735989,0.0556568,0.0456299,0.0335582,0.0656597,0.0464792,0.0343615,0.0271372
CFA4,15.7298,15.0969,14.9088,14.7569,15.3289,14.9216,14.7735,14.7438,141.506,34.618,0.0750557,0.0567585,0.0465331,0.0342224,0.0669595,0.0473993,0.0350417,0.0276744
CFA4,17.0332,16.2506,15.9611,15.7335,16.5643,15.9889,15.7698,15.69,141.449,34.704,0.0762328,0.0576486,0.0472629,0.0347591,0.0680095,0.0481426,0.0355912,0.0281084
CFA4,17.4478,16.7163,16.477,16.2566,16.938,16.4499,16.2388,16.1752,141.43,34.5535,0.0709447,0.0536497,0.0439844,0.032348,0.0632919,0.0448031,0.0331224,0.0261586
CFA4,15.5617,14.9854,14.8027,14.667,15.1733,14.8012,14.6638,14.6482,141.43,34.6334,0.0759674,0.057448,0.0470984,0.0346381,0.0677728,0.0479751,0.0354674,0.0280105
CFA4,18.3855,17.786,17.5894,17.4297,17.9771,17.6072,17.445,17.4186,263.014,69.3405,0.158425,0.119804,0.0982207,0.0722357,0.141336,0.100049,0.073965,0.0584143
CFA4,17.3425,16.665,16.4481,16.2503,16.9132,16.4375,16.2629,16.2172,262.994,69.2834,0.152248,0.115133,0.094391,0.0694191,0.135825,0.096148,0.071081,0.0561366
CFA4,17.5066,16.9685,16.7794,16.6429,17.15,16.7831,16.6438,16.6197,262.99,69.3139,0.155493,0.117587,0.0964027,0.0708986,0.13872,0.0981971,0.0725959,0.057333
CFA4,15.5492,15.0417,14.9028,14.7939,15.3424,14.9712,14.8378,14.8131,262.983,69.385,0.159243,0.120422,0.0987274,0.0726084,0.142065,0.100565,0.0743466,0.0587156
CFA4,17.7752,16.9546,16.5881,16.329,17.2798,16.601,16.3375,16.2372,262.98,69.29,0.152746,0.11551,0.0946998,0.0696463,0.13627,0.0964625,0.0713136,0.0563203
CFA4,16.8487,16.331,16.175,16.0535,16.5217,16.1868,16.0643,16.0343,262.965,69.3302,0.156313,0.118207,0.0969112,0.0712727,0.139452,0.0987152,0.0729789,0.0576355
CFA4,18.4799,17.8108,17.5704,17.3644,18.0785,17.5683,17.3726,17.3075,262.952,69.3493,0.157202,0.118879,0.0974625,0.0716781,0.140245,0.0992766,0.073394,0.0579633
CFA4,15.4563,14.9507,14.8171,14.7111,15.1376,14.8232,14.721,14.7205,262.927,69.311,0.153659,0.1162,0.0952657,0.0700625,0.137084,0.097039,0.0717398,0.0566569
CFA4,17.5737,16.9204,16.6907,16.5405,17.1877,16.7272,16.5633,16.5161,262.917,69.2484,0.148063,0.111968,0.0917964,0.067511,0.132092,0.0935051,0.0691272,0.0545936
CFA4,16.6431,16.0157,15.832,15.6809,16.2422,15.8309,15.6864,15.6616,262.91,69.2509,0.148072,0.111975,0.0918018,0.067515,0.132099,0.0935106,0.0691312,0.0545968
CFA4,16.9713,16.3681,16.2089,16.0773,16.6455,16.2582,16.1271,16.1093,262.831,69.2507,0.147135,0.111266,0.0912208,0.0670877,0.131263,0.0929188,0.0686938,0.0542513
CFA4,16.9492,16.2456,16.0341,15.8873,16.4761,16.0196,15.8686,15.8345,262.814,69.2382,0.146824,0.111031,0.0910278,0.0669457,0.130986,0.0927222,0.0685484,0.0541364
CFA4,17.1394,16.2835,15.9608,15.7316,16.5994,15.9512,15.7232,15.6515,262.798,69.3324,0.151487,0.114557,0.0939188,0.0690719,0.135146,0.095667,0.0707254,0.0558558
CFA4,17.8842,17.2001,16.9352,16.7844,17.4373,16.966,16.798,16.7658,262.792,69.3278,0.151189,0.114332,0.093734,0.068936,0.13488,0.0954788,0.0705863,0.0557459
CFA4,17.6352,16.8731,16.6509,16.4533,17.1994,16.7054,16.5016,16.4338,262.775,69.319,0.1504,0.113735,0.0932452,0.0685765,0.134176,0.0949809,0.0702182,0.0554552
CFA4,16.3693,15.6676,15.4667,15.301,15.898,15.4323,15.269,15.2209,262.744,69.2263,0.147265,0.111365,0.0913016,0.0671471,0.13138,0.0930011,0.0687546,0.0542993
CFA4,16.5413,15.8981,15.7176,15.5623,16.1022,15.6885,15.5291,15.502,262.739,69.248,0.146834,0.111038,0.091034,0.0669503,0.130995,0.0927286,0.0685531,0.0541402
CFA4,16.947,16.3763,16.2107,16.0691,16.5911,16.2131,16.0762,16.0479,262.736,69.3643,0.150795,0.114034,0.0934902,0.0687567,0.134529,0.0952305,0.0704027,0.0556009
CFA4,18.4542,17.5341,17.1943,16.9423,17.8341,17.2155,16.9829,16.8999,262.729,69.3494,0.1501,0.113508,0.0930589,0.0684395,0.133908,0.0947911,0.0700779,0.0553444
CFA4,17.4757,16.6643,16.3374,16.0899,16.9516,16.3301,16.0586,15.9503,262.674,69.2896,0.147355,0.111432,0.091357,0.0671878,0.131459,0.0930575,0.0687963,0.0543322
CFA4,16.3207,15.7444,15.5724,15.4414,15.9526,15.5804,15.4535,15.4467,262.648,69.3671,0.149053,0.112717,0.0924101,0.0679623,0.132975,0.0941302,0.0695893,0.0549585
CFA4,18.0445,17.1114,16.7268,16.3752,17.4498,16.7312,16.4053,16.246,48.8946,43.1016,0.698808,0.528451,0.433247,0.318629,0.623427,0.441312,0.326256,0.257663
CFA4,18.4962,17.7331,17.4254,17.1669,18.1055,17.553,17.3228,17.2185,48.8933,43.1371,0.701452,0.530451,0.434887,0.319834,0.625787,0.442982,0.327491,0.258638
CFA4,17.3711,16.4306,16.0556,15.6995,16.9587,16.1692,15.799,15.6096,48.888,43.1962,0.706546,0.534303,0.438045,0.322157,0.630331,0.446199,0.329869,0.260516
CFA4,16.3381,15.6717,15.4538,15.2499,16.0092,15.5263,15.3222,15.2493,48.885,43.115,0.700809,0.529965,0.434488,0.319541,0.625212,0.442576,0.327191,0.258401
CFA4,17.3921,16.6477,16.3977,16.1695,16.9101,16.4032,16.1908,16.1083,48.8771,43.085,0.698066,0.52789,0.432788,0.31829,0.622765,0.440843,0.32591,0.257389
CFA4,18.2334,17.2594,16.8331,16.4495,17.6518,16.8403,16.4853,16.3119,48.8757,43.1857,0.704339,0.532634,0.436677,0.321151,0.628362,0.444805,0.328839,0.259702
CFA4,18.6742,17.6955,17.3173,16.944,18.0478,17.3139,16.9703,16.8148,48.8721,43.2231,0.708711,0.535941,0.439388,0.323144,0.632263,0.447566,0.33088,0.261315
CFA4,17.5436,16.8679,16.6382,16.4195,17.1136,16.6489,16.4377,16.3521,48.8714,43.2377,0.710816,0.537533,0.440693,0.324104,0.634141,0.448896,0.331863,0.262091
CFA4,16.3518,15.7394,15.5417,15.3697,16.3201,15.786,15.5656,15.4821,48.8681,43.1176,0.701681,0.530624,0.435029,0.319939,0.625991,0.443127,0.327598,0.258722
CFA4,16.7005,16.1996,16.0703,15.9938,16.8941,16.4626,16.2863,16.2171,48.8668,43.1124,0.701067,0.53016,0.434648,0.319659,0.625443,0.442739,0.327312,0.258496
CFA4,16.9394,16.0639,15.7274,15.4619,16.397,15.7533,15.4979,15.3864,48.8665,43.0896,0.698221,0.528008,0.432884,0.318361,0.622904,0.440942,0.325983,0.257447
CFA4,17.0628,16.4494,16.2314,16.0439,16.6765,16.2536,16.0735,15.9995,48.8642,43.1657,0.702037,0.530893,0.435249,0.320101,0.626308,0.443351,0.327764,0.258853
CFA4,18.6948,17.8658,17.5592,17.2944,18.1039,17.5382,17.2756,17.1792,48.8476,43.2334,0.703817,0.532239,0.436353,0.320913,0.627896,0.444475,0.328595,0.25951
CFA4,16.2095,15.4735,15.2064,14.9769,15.7589,15.2392,15.0192,14.9335,48.8467,43.2014,0.70141,0.530419,0.434861,0.319815,0.625749,0.442955,0.327471,0.258622
CFA4,16.2077,15.3963,15.0876,14.8107,15.8853,15.3151,15.0831,14.9832,48.8466,43.1126,0.700154,0.52947,0.434082,0.319243,0.624629,0.442162,0.326885,0.258159
CFA4,18.569,17.9398,17.7325,17.5476,18.1799,17.7292,17.5479,17.4651,48.8398,43.2253,0.700937,0.530061,0.434568,0.319599,0.625327,0.442657,0.327251,0.258448
CFA4,17.5765,16.7019,16.3547,16.0384,17.0682,16.3899,16.0948,15.9581,48.8254,43.2553,0.700602,0.529808,0.43436,0.319447,0.625028,0.442445,0.327094,0.258324
CFA4,18.8333,18.1326,17.9242,17.5735,18.3483,17.8049,17.5712,17.4767,48.8222,43.214,0.695984,0.526316,0.431497,0.317341,0.620908,0.439529,0.324938,0.256622
CFA4,17.3243,16.7416,16.5183,16.3413,16.9373,16.5186,16.3526,16.29,48.8158,43.2022,0.694019,0.52483,0.430279,0.316445,0.619155,0.438288,0.324021,0.255897
CFA4,18.0272,17.1871,16.8868,16.6065,17.506,16.8851,16.6181,16.5094,48.8156,43.1184,0.696456,0.526673,0.431789,0.317556,0.621329,0.439827,0.325158,0.256796
CFA4,18.2554,17.458,17.1364,16.8856,17.7177,17.1579,16.9078,16.8122,48.8128,43.0904,0.697359,0.527355,0.432349,0.317968,0.622134,0.440397,0.32558,0.257129
CFA4,17.3502,16.4701,16.1431,15.8496,16.8318,16.1635,15.8935,15.7667,48.8115,43.1316,0.695245,0.525757,0.431039,0.317004,0.620249,0.439062,0.324593,0.256349
CFA4,17.6631,16.8406,16.5543,16.2969,17.1666,16.5888,16.3377,16.2371,48.8071,43.1882,0.691607,0.523006,0.428783,0.315346,0.617003,0.436765,0.322895,0.255008
CFA4,18.5206,17.5103,17.0979,16.8397,17.8435,17.1444,16.8529,16.7146,48.8015,43.142,0.692509,0.523688,0.429343,0.315757,0.617808,0.437334,0.323316,0.25534
CFA4,18.4437,17.7699,17.5124,17.3603,18.0593,17.5818,17.3808,17.3025,48.795,43.1588,0.689519,0.521427,0.427489,0.314393,0.615141,0.435446,0.32192,0.254238
CFA4,16.8614,15.9645,15.613,15.3041,16.3772,15.6938,15.3923,15.2337,48.7887,43.2544,0.68986,0.521685,0.4277,0.314549,0.615445,0.435661,0.322079,0.254364
CFA4,17.9696,17.2939,17.0471,16.8629,17.6738,17.172,16.9693,16.8806,48.7838,43.1728,0.686509,0.519151,0.425623,0.313021,0.612455,0.433545,0.320515,0.253128
CFA4,16.4198,15.6113,15.3121,15.0543,15.9121,15.3376,15.0893,14.9955,48.7835,43.1762,0.686339,0.519022,0.425517,0.312944,0.612304,0.433438,0.320435,0.253065
CFA4,16.6474,15.889,15.5877,15.3433,16.18,15.6099,15.3727,15.2706,48.7832,43.1545,0.687208,0.51968,0.426056,0.31334,0.613079,0.433987,0.320841,0.253386
CFA4,18.2617,17.6464,17.452,17.2788,17.8738,17.4475,17.2695,17.2063,48.7797,43.1853,0.685244,0.518194,0.424838,0.312444,0.611327,0.432746,0.319924,0.252662
CFA4,17.1069,16.3578,16.0875,15.8561,16.6053,16.0863,15.8582,15.7694,48.7749,43.1419,0.686837,0.519399,0.425826,0.313171,0.612748,0.433753,0.320668,0.253249
CFA4,17.7992,16.8986,16.5556,16.2146,17.2469,16.5537,16.2461,16.1025,48.7746,43.1957,0.6838,0.517102,0.423943,0.311786,0.610038,0.431834,0.31925,0.252129
CFA4,16.8372,15.8585,15.4696,15.1244,16.255,15.5,15.1839,15.0247,48.7736,43.2353,0.682193,0.515887,0.422947,0.311053,0.608605,0.43082,0.3185,0.251537
CFA4,16.5617,15.9854,15.7974,15.6148,16.2038,15.8132,15.6552,15.605,48.7651,43.2304,0.680471,0.514585,0.421879,0.310268,0.607069,0.429732,0.317696,0.250902
CFA4,17.8412,17.0596,16.7636,16.5016,17.4085,16.8138,16.5725,16.4645,48.7628,43.2273,0.680066,0.514279,0.421628,0.310083,0.606707,0.429476,0.317507,0.250753
CFA4,17.884,17.1562,16.8923,16.6822,17.4157,16.9265,16.7179,16.6372,48.7613,43.2485,0.68354,0.516905,0.423782,0.311667,0.609806,0.43167,0.319128,0.252033
CFA4,16.6103,15.9681,15.7373,15.5606,16.1843,15.7586,15.5767,15.5199,48.7607,43.1454,0.682765,0.516319,0.423301,0.311314,0.609115,0.431181,0.318767,0.251748
CFA4,18.6455,17.7514,17.4053,17.0941,18.0542,17.3711,17.0814,16.9536,48.7573,43.1546,0.681552,0.515403,0.422549,0.310761,0.608033,0.430415,0.3182,0.2513
CFA4,16.8169,16.1478,15.9031,15.6942,16.409,15.9438,15.729,15.6573,48.7504,43.2459,0.681776,0.515572,0.422688,0.310863,0.608233,0.430556,0.318305,0.251383
CFA4,17.9432,17.3587,17.1439,16.9941,18.0618,17.5754,17.3665,17.2646,48.7372,43.205,0.675081,0.510509,0.418537,0.30781,0.60226,0.426328,0.315179,0.248914
CFA4,18.0727,17.1043,16.7528,16.3783,17.4888,16.769,16.4309,16.2727,48.7368,43.226,0.676396,0.511503,0.419353,0.30841,0.603433,0.427159,0.315793,0.249399
CFA4,16.0798,15.4674,15.2334,15.0486,15.6845,15.2572,15.0918,15.0314,48.7315,43.177,0.675984,0.511192,0.419097,0.308222,0.603066,0.426898,0.315601,0.249247
CFA4,17.4768,16.6283,16.3238,16.0754,16.9297,16.3133,16.0868,15.9872,48.7292,43.1047,0.691232,0.522723,0.428551,0.315174,0.616669,0.436528,0.32272,0.25487
CFA4,17.1376,16.4814,16.272,16.1108,16.8971,16.4416,16.2558,16.1846,48.7273,43.0901,0.695448,0.52591,0.431164,0.317097,0.62043,0.43919,0.324688,0.256424
CFA4,17.0598,16.2893,15.9966,15.7682,16.5344,16.1021,15.8818,15.7877,48.7197,43.0923,0.694955,0.525538,0.430859,0.316872,0.619991,0.438879,0.324458,0.256242
CFA4,16.6333,15.6965,15.3172,14.9787,16.0737,15.3555,15.0361,14.8739,48.7139,43.2408,0.676259,0.5114,0.419268,0.308347,0.603311,0.427072,0.315729,0.249349
CFA4,17.9938,17.4584,17.2298,17.0632,17.688,17.2456,17.0715,17.0263,48.7106,43.2354,0.675268,0.51065,0.418653,0.307896,0.602427,0.426446,0.315266,0.248983
CFA4,17.8692,17.2056,16.9578,16.7613,17.4018,16.9644,16.7649,16.7019,48.7024,43.1798,0.673043,0.508967,0.417274,0.306881,0.600442,0.425041,0.314228,0.248163
CFA4,17.689,17.0208,16.79,16.5969,17.2111,16.7824,16.5987,16.5317,48.6919,43.0954,0.698276,0.52805,0.432918,0.318386,0.622953,0.440976,0.326008,0.257467
CFA4,18.8766,18.24,17.9654,17.7505,18.4113,17.9718,17.7845,17.6884,48.6898,43.1649,0.673751,0.509503,0.417713,0.307204,0.601073,0.425488,0.314558,0.248424
CFA4,18.8916,18.1174,17.8225,17.5225,18.3164,17.7621,17.5029,17.3569,48.6885,43.1463,0.677481,0.512324,0.420026,0.308905,0.604402,0.427844,0.3163,0.249799
CFA4,17.234,16.5658,16.3147,16.0968,16.8071,16.3392,16.1367,16.0507,48.6881,43.2404,0.67492,0.510387,0.418438,0.307737,0.602116,0.426226,0.315104,0.248855
CFA4,17.8087,17.0949,16.8449,16.627,17.3685,16.863,16.6416,16.549,55.6765,39.2445,0.884011,0.668506,0.54807,0.403074,0.788653,0.558272,0.412724,0.325951
CFA4,17.16,16.4918,16.2791,16.0801,16.7308,16.2995,16.0907,16.0178,55.6514,39.1894,0.824078,0.623183,0.510913,0.375747,0.735184,0.520423,0.384742,0.303852
CFA4,16.4715,15.754,15.5093,15.2984,16.0542,15.5283,15.3152,15.2417,55.6173,39.2263,0.804601,0.608455,0.498838,0.366866,0.717809,0.508123,0.375649,0.296671
CFA4,16.6385,15.8615,15.5826,15.3229,16.1664,15.6094,15.3476,15.2479,55.5958,39.2693,0.791822,0.598791,0.490915,0.36104,0.706408,0.500053,0.369683,0.291959
CFA4,17.3448,16.6533,16.4172,16.1629,16.8788,16.4118,16.1863,16.0928,55.588,39.1663,0.770539,0.582696,0.477719,0.351335,0.687421,0.486612,0.359746,0.284111
CFA4,16.7074,15.8505,15.5417,15.2679,16.1727,15.5332,15.2826,15.1524,55.5717,39.1765,0.767546,0.580432,0.475864,0.349971,0.684751,0.484722,0.358349,0.283008
CFA4,17.6403,16.9581,16.7284,16.5107,17.757,16.7355,16.512,16.4232,55.5704,39.1935,0.769427,0.581855,0.47703,0.350828,0.686428,0.485909,0.359227,0.283701
CFA4,16.1914,15.6106,15.414,15.2194,15.8502,15.4544,15.2608,15.2035,55.5662,39.3182,0.775124,0.586163,0.480562,0.353426,0.691512,0.489508,0.361887,0.285802
CFA4,16.1784,15.4785,15.2456,15.0424,15.7999,15.2858,15.0798,14.9943,55.5656,39.2381,0.77641,0.587136,0.48136,0.354012,0.692659,0.49032,0.362487,0.286276
CFA4,16.2435,15.566,15.3406,15.1247,15.8534,15.3681,15.1494,15.0562,55.5654,39.1535,0.757026,0.572477,0.469342,0.345174,0.675366,0.478078,0.353437,0.279129
CFA4,16.5986,15.8839,15.6446,15.4354,16.1202,15.6368,15.4373,15.3458,55.5482,39.1815,0.754542,0.570598,0.467802,0.344041,0.673149,0.476509,0.352277,0.278213
CFA4,17.3346,16.6784,16.4605,16.2607,16.891,16.4642,16.2721,16.1952,55.524,39.2438,0.755631,0.571422,0.468477,0.344538,0.674121,0.477197,0.352786,0.278615
